evid;origin;longitude;latitude;depth;magnitude;magnitudet;region;author;mode
"usp2018gfbj";2018-03-30T03:34:48.736Z;-67.265;-23.891;205.7;3.8;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2018gevn";2018-03-30T00:38:17.699Z;-66.727;-23.397;214.0;3.6;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018gdaq";2018-03-29T00:56:26.181Z;-70.062;-23.219;10.0;4.2;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2018gblq";2018-03-28T04:14:14.566Z;-66.356;-22.570;232.2;4.2;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018gbhv";2018-03-28T02:18:14.513Z;-66.898;-24.174;184.5;4.4;"mb";"Salta Province, Argentina";"jroberto";M
"usp2018gati";2018-03-27T18:58:52.983Z;-71.758;-19.401;10.0;4.3;"mb";"Off Coast of Northern Chile";"jroberto";M
"usp2018fycw";2018-03-26T08:22:53.786Z;-73.157;6.758;146.0;4.5;"mb";"Northern Colombia";"cleusa";M
"usp2018fxyf";2018-03-26T06:01:45.258Z;-69.346;-24.611;10.0;4.5;"mb";"Northern Chile";"cleusa";M
"usp2018fwtk";2018-03-25T14:28:34.530Z;-63.379;-26.788;568.0;5.5;"mb";"Santiago Del Estero Prov., Argentina";"cleusa";M
"usp2018fwof";2018-03-25T11:51:13.828Z;-38.765;7.278;10.0;4.3;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2018fwmy";2018-03-25T11:12:08.662Z;-39.256;7.041;10.0;4.5;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2018fwkv";2018-03-25T10:08:56.735Z;-37.933;7.664;10.0;4.3;"mb";"Central Mid Atlantic Ridge";"jroberto";M
"usp2018fvno";2018-03-24T22:22:53.743Z;-68.415;-21.970;10.0;4.6;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fvct";2018-03-24T16:54:53.911Z;-68.441;-20.975;111.0;4.1;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fuax";2018-03-24T02:50:56.080Z;-69.307;-25.711;10.0;4.8;"mb";"Northern Chile";"cleusa";M
"usp2018fsoy";2018-03-23T07:40:29.251Z;-44.595;12.695;10.0;5.3;"mb";"Northern Mid Atlantic Ridge";"cleusa";M
"usp2018fsbb";2018-03-23T00:39:39.109Z;-66.827;-20.263;264.0;3.9;"mb";"Southern Bolivia";"cleusa";M
"usp2018frdp";2018-03-22T12:48:39.167Z;-75.591;-39.012;10.0;4.8;"mb";"Off Coast of Central Chile";"cleusa";M
"usp2018frdm";2018-03-22T12:44:33.048Z;-67.405;-21.252;160.0;4.1;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fqvn";2018-03-22T08:43:39.850Z;-71.861;-21.098;10.0;4.2;"mb";"Off Coast of Northern Chile";"cleusa";M
"usp2018fquf";2018-03-22T08:03:25.206Z;-68.809;-21.243;10.0;4.9;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fqne";2018-03-22T04:30:46.238Z;-68.979;-32.451;10.0;4.6;"mb";"Mendoza Province, Argentina";"jroberto";M
"usp2018foli";2018-03-21T01:18:25.129Z;-67.205;-21.195;177.0;4.3;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fnsl";2018-03-20T15:46:07.038Z;-66.666;-23.906;215.0;4.4;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018fnnh";2018-03-20T13:10:14.004Z;-66.580;-23.913;210.0;4.9;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018flyp";2018-03-19T16:36:21.799Z;-69.517;-27.334;60.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2018flre";2018-03-19T12:51:00.117Z;-70.078;-32.830;10.0;5.2;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018fljr";2018-03-19T09:04:18.659Z;-70.805;-32.082;179.0;4.2;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018flec";2018-03-19T06:14:32.075Z;-56.789;-11.554;0.0;2.3;"mR";"Novo Horizonte do Norte/MT";"jroberto";M
"usp2018fjpi";2018-03-18T09:38:41.733Z;-35.515;-5.573;0.0;1.9;"mR";"Taipu/RN";"jroberto";M
"usp2018fipl";2018-03-17T20:34:20.440Z;-68.825;-18.672;128.0;5.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fikz";2018-03-17T18:18:39.802Z;-65.463;-24.369;10.0;4.7;"mb";"Salta Province, Argentina";"jroberto";M
"usp2018fiff";2018-03-17T15:24:02.640Z;-77.469;5.071;41.2;4.4;"mb";"Near West Coast of Colombia";"jroberto";M
"usp2018fhvb";2018-03-17T10:15:56.568Z;-72.738;12.790;10.0;4.8;"mb";"Near North Coast of Colombia";"jroberto";M
"usp2018fhpo";2018-03-17T07:30:44.910Z;-68.853;-23.069;10.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2018fhgw";2018-03-17T03:06:19.071Z;-68.345;-21.189;125.0;4.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018fhes";2018-03-17T02:00:57.661Z;-67.394;-23.836;271.0;3.9;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018fgox";2018-03-16T18:01:59.811Z;-61.822;9.960;10.0;4.2;"mb";"Near Coast of Venezuela";"jroberto";M
"usp2018ffkv";2018-03-16T02:49:52.104Z;-62.127;9.864;0.0;4.6;"mb";"Near Coast of Venezuela";"massumpcao";M
"usp2018ffjj";2018-03-16T02:05:07.611Z;-77.116;4.978;10.0;4.4;"mb";"Near West Coast of Colombia";"jroberto";M
"usp2018ffhf";2018-03-16T01:00:39.026Z;-70.615;-16.994;95.6;4.4;"mb";"Southern Peru";"jroberto";M
"usp2018feyy";2018-03-15T20:48:59.939Z;-48.594;-10.931;0.0;2.9;"mR";"Brejinho de Nazare/TO";"jroberto";M
"usp2018fext";2018-03-15T20:13:29.693Z;-71.489;-8.588;580.5;4.3;"mb";"Western Brazil";"jroberto";M
"usp2018feqw";2018-03-15T16:44:16.064Z;-67.814;-20.980;155.0;4.4;"mb";"Southern Bolivia";"cleusa";M
"usp2018fdeq";2018-03-14T21:25:18.002Z;-35.668;-8.162;0.0;1.5;"mR";"Bezerros/PE";"jroberto";M
"usp2018fbzt";2018-03-14T05:49:13.426Z;-67.189;-20.174;191.3;3.9;"mb";"Southern Bolivia";"jroberto";M
"usp2018fbbn";2018-03-13T17:35:01.568Z;-74.882;-10.289;10.0;5.3;"mb";"Central Peru";"jroberto";M
"usp2018faft";2018-03-13T06:35:06.259Z;-35.549;-5.516;0.0;2.4;"mR";"Taipu/RN";"jroberto";M
"usp2018ezyw";2018-03-13T03:06:53.539Z;-46.375;-21.231;0.0;2.6;"mR";"Monte Belo/MG";"massumpcao";M
"usp2018ezsz";2018-03-13T00:08:17.049Z;-69.986;-32.564;10.0;4.8;"mb";"Mendoza Province, Argentina";"jroberto";M
"usp2018ezbw";2018-03-12T15:29:14.579Z;-63.440;-26.554;523.4;3.7;"mb";"Santiago Del Estero Prov., Argentina";"massumpcao";M
"usp2018eyoa";2018-03-12T08:29:11.229Z;-68.775;-24.195;101.0;4.0;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018ewts";2018-03-11T09:05:45.729Z;-55.506;-13.484;0.0;3.3;"mR";"Santa Rita do Trivelato/MT";"jroberto";M
"usp2018ewsc";2018-03-11T08:16:23.525Z;-35.669;-5.519;5.0;2.0;"mR";"Taipu/RN";"massumpcao";M
"usp2018ewhx";2018-03-11T03:07:47.392Z;-68.973;-22.261;148.8;4.1;"mb";"Northern Chile";"jroberto";M
"usp2018ewes";2018-03-11T01:30:22.451Z;-76.571;-7.320;107.0;4.3;"mb";"Northern Peru";"cleusa";M
"usp2018evvy";2018-03-10T21:05:30.199Z;-35.493;-5.530;0.0;1.7;"mR";"Taipu/RN";"jroberto";M
"usp2018evuj";2018-03-10T20:16:56.829Z;-67.574;-22.325;193.2;4.0;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2018evsx";2018-03-10T19:32:48.000Z;-35.587;-5.567;0.0;1.8;"mR";"Taipu/RN";"jroberto";M
"usp2018evly";2018-03-10T16:02:05.151Z;-69.637;-19.951;55.3;4.4;"mb";"Northern Chile";"jroberto";M
"usp2018evlp";2018-03-10T15:51:57.949Z;-39.485;-14.897;0.0;1.8;"mR";"Itape/BA";"massumpcao";M
"usp2018euqd";2018-03-10T05:00:16.482Z;-71.485;-27.763;10.0;4.3;"mb";"Near Coast of Northern Chile";"jroberto";M
"usp2018euae";2018-03-09T20:57:43.038Z;-73.211;-32.565;10.0;4.4;"mb";"Off Coast of Central Chile";"jroberto";M
"usp2018etsf";2018-03-09T16:55:16.785Z;-46.878;-24.531;0.0;2.6;"mR";"Peruibe/SP";"jroberto";M
"usp2018etms";2018-03-09T14:09:18.250Z;-67.579;-24.129;229.0;4.1;"mb";"Chile-Argentina Border Region";"jroberto";M
"usp2018erwg";2018-03-08T16:41:58.539Z;-68.861;-22.909;97.0;4.7;"mb";"Northern Chile";"jroberto";M
"usp2018errk";2018-03-08T14:15:18.321Z;-81.870;-44.284;10.0;4.6;"mb";"West Chile Rise";"jroberto";M
"usp2018eqmi";2018-03-07T22:32:50.695Z;-71.900;-31.301;10.0;4.6;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2018eppi";2018-03-07T10:56:13.068Z;-67.141;-27.154;175.4;4.3;"mb";"Catamarca Province, Argentina";"jroberto";M
"usp2018eotj";2018-03-06T23:50:05.697Z;-68.372;-22.234;82.0;4.5;"mb";"Northern Chile";"jroberto";M
"usp2018eocd";2018-03-06T15:08:03.529Z;-70.028;-14.213;103.0;4.2;"mb";"Central Peru";"jroberto";M
"usp2018eoak";2018-03-06T14:13:53.289Z;-68.151;-31.748;72.6;4.6;"mb";"San Juan Province, Argentina";"jroberto";M
"usp2018envg";2018-03-06T11:38:43.212Z;-68.716;-17.572;10.0;4.3;"mb";"Central Bolivia";"jroberto";M
"usp2018enec";2018-03-06T02:59:07.381Z;-71.896;-29.445;62.1;4.4;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2018elob";2018-03-05T05:44:20.837Z;-66.385;-22.642;225.5;4.1;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018elil";2018-03-05T02:53:58.726Z;-72.021;-18.240;10.0;4.5;"mb";"Off Coast of Northern Chile";"jroberto";M
"usp2018eknj";2018-03-04T16:16:28.423Z;-68.434;-20.344;87.4;5.3;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2018ekmc";2018-03-04T15:36:11.639Z;-71.726;-31.359;10.0;4.7;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2018ejtp";2018-03-04T06:16:15.649Z;-81.007;-5.710;10.0;4.6;"mb";"Near Coast of Northern Peru";"jroberto";M
"usp2018eixp";2018-03-03T19:09:21.156Z;-79.696;-2.874;10.0;4.1;"mb";"Near Coast of Ecuador";"jroberto";M
"usp2018eiui";2018-03-03T17:30:30.064Z;-35.738;-9.633;0.0;1.8;"mR";"Maceio/AL";"bruno";M
"usp2018eiss";2018-03-03T16:40:43.111Z;-66.794;-27.904;164.9;4.3;"mb";"Catamarca Province, Argentina";"jroberto";M
"usp2018eiqq";2018-03-03T15:37:45.048Z;-67.412;-21.773;186.3;4.0;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2018ehaa";2018-03-02T18:06:58.514Z;-75.488;-43.133;10.0;5.0;"mb";"Off Coast of Southern Chile";"cleusa";M
"usp2018egwz";2018-03-02T16:34:32.062Z;-68.504;-21.459;10.0;4.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018efzm";2018-03-02T04:42:15.216Z;-63.714;-22.027;530.0;5.7;"mb";"Salta Province, Argentina";"cleusa";M
"usp2018edia";2018-02-28T17:35:47.047Z;-67.427;-22.147;140.6;4.3;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2018eact";2018-02-26T23:31:41.664Z;-67.677;-28.439;110.0;4.8;"mb";"La Rioja Province, Argentina";"cleusa";M
"usp2018dyuy";2018-02-26T06:26:49.372Z;-71.555;-15.184;43.3;4.7;"mb";"Southern Peru";"jroberto";M
"usp2018dwrn";2018-02-25T02:26:24.619Z;-47.212;-20.140;0.0;2.9;"mR";"Rifaina/SP";"jroberto";M
"usp2018dwny";2018-02-25T00:38:07.049Z;-73.108;6.309;92.0;4.1;"mb";"Northern Colombia";"cleusa";M
"usp2018dugx";2018-02-23T18:49:23.980Z;-72.100;-34.154;10.0;4.5;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2018dpgw";2018-02-21T01:06:59.229Z;-69.607;-18.807;10.0;5.1;"mb";"Northern Chile";"jroberto";M
"usp2018doeq";2018-02-20T10:51:02.833Z;-70.640;-19.893;10.0;4.5;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2018docg";2018-02-20T09:38:55.503Z;-70.587;-25.146;10.0;5.0;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2018dnxh";2018-02-20T07:08:00.764Z;-69.679;-16.586;147.0;5.0;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2018dmfi";2018-02-19T08:56:20.003Z;-73.927;-15.896;10.0;4.6;"mb";"Southern Peru";"cleusa";M
"usp2018dlrh";2018-02-19T01:50:37.153Z;-76.603;4.008;117.0;4.7;"mb";"Colombia";"cleusa";M
"usp2018dkyb";2018-02-18T16:07:39.850Z;-68.656;-21.482;99.0;4.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018dkvr";2018-02-18T14:55:33.054Z;-78.875;7.256;10.0;4.8;"mb";"Panama";"jroberto";M
"usp2018djap";2018-02-17T15:07:35.301Z;-69.169;-18.832;10.0;4.2;"mb";"Northern Chile";"jroberto";M
"usp2018dgyp";2018-02-16T11:50:17.586Z;-70.106;-29.660;10.0;5.1;"mb";"Central Chile";"jroberto";M
"usp2018dgra";2018-02-16T08:01:26.214Z;-80.709;-6.092;10.0;4.8;"mb";"Near Coast of Northern Peru";"jroberto";M
"usp2018dgaj";2018-02-15T23:36:24.187Z;-71.830;-27.913;10.0;4.4;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2018dfzf";2018-02-15T23:01:44.229Z;-66.897;-23.347;229.0;4.3;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018dctj";2018-02-14T04:39:50.424Z;-68.545;-21.827;82.0;4.3;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018dcqs";2018-02-14T03:19:52.463Z;-66.591;-22.495;240.0;4.2;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018dboe";2018-02-13T12:54:38.710Z;-69.035;-21.448;69.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2018cysd";2018-02-11T23:29:02.651Z;-81.770;-20.788;210.4;4.9;"mb";"Southeast Central Pacific Ocean";"jroberto";M
"usp2018cxfx";2018-02-11T04:11:11.070Z;-73.907;-16.488;10.0;5.3;"mb";"Near Coast of Peru";"jroberto";M
"usp2018cvkz";2018-02-10T04:28:16.062Z;-71.983;-15.387;75.0;4.0;"mb";"Southern Peru";"cleusa";M
"usp2018cufr";2018-02-09T12:39:11.699Z;-66.645;-23.846;197.0;4.3;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018ctbi";2018-02-08T21:19:26.876Z;-73.671;-37.377;10.0;5.3;"mb";"Near Coast of Central Chile";"cleusa";M
"usp2018crwi";2018-02-08T05:39:49.404Z;-69.955;-17.497;10.0;4.8;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2018cqoo";2018-02-07T12:36:18.527Z;-72.525;-29.294;10.0;4.9;"mb";"Off Coast of Central Chile";"cleusa";M
"usp2018codq";2018-02-06T04:48:46.903Z;-74.220;-35.306;10.0;4.7;"mb";"Off Coast of Central Chile";"jroberto";M
"usp2018cnre";2018-02-05T22:31:09.955Z;-73.692;-16.042;10.0;4.4;"mb";"Near Coast of Peru";"cleusa";M
"usp2018cnlc";2018-02-05T19:27:11.519Z;-77.501;-12.748;10.0;4.4;"mb";"Near Coast of Peru";"cleusa";M
"usp2018cmck";2018-02-05T01:55:18.465Z;-68.636;-21.216;120.0;4.2;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018clug";2018-02-04T21:47:23.647Z;-70.880;-17.361;10.0;4.8;"mb";"Near Coast of Peru";"cleusa";M
"usp2018clhe";2018-02-04T15:11:18.241Z;-72.900;6.751;163.0;4.5;"mb";"Northern Colombia";"cleusa";M
"usp2018ckzn";2018-02-04T11:19:31.182Z;-68.733;-24.981;156.0;3.8;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018chnz";2018-02-02T14:05:03.043Z;-69.733;-16.470;166.0;4.2;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2018chek";2018-02-02T09:14:50.929Z;-69.312;-19.990;86.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2018cgko";2018-02-01T23:13:41.046Z;-70.349;-31.795;10.0;5.4;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018cfbr";2018-02-01T05:35:46.462Z;-79.051;-8.621;10.0;4.2;"mb";"Near Coast of Northern Peru";"cleusa";M
"usp2018cfab";2018-02-01T04:47:01.071Z;-77.440;-1.556;158.0;4.5;"mb";"Ecuador";"cleusa";M
"usp2018cepb";2018-01-31T23:13:21.023Z;-77.529;-1.811;10.0;5.3;"mb";"Ecuador";"cleusa";M
"usp2018cecd";2018-01-31T16:41:55.128Z;-79.642;7.414;10.0;5.0;"mb";"South of Panama";"cleusa";M
"usp2018cebz";2018-01-31T16:37:07.651Z;-79.389;7.045;10.0;5.1;"mb";"South of Panama";"jroberto";M
"usp2018cdpr";2018-01-31T10:24:00.000Z;-54.896;-16.737;0.0;3.4;"mR";"Rondonopolis/MT";"jroberto";M
"usp2018cdft";2018-01-31T05:22:34.000Z;-51.195;-23.351;0.0;0.6;"MLv";"Londrina/PR";"jroberto";M
"usp2018ccel";2018-01-30T15:35:06.506Z;-66.814;-23.923;213.0;4.3;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018cccc";2018-01-30T14:23:51.205Z;-74.359;-15.806;10.0;5.5;"mb";"Near Coast of Peru";"jroberto";M
"usp2018cawf";2018-01-29T22:17:41.855Z;-40.930;-15.708;0.0;1.9;"mR";"Divisopolis/MG";"massumpcao";M
"usp2018caar";2018-01-29T11:25:19.246Z;-74.005;-15.709;56.6;4.4;"mb";"Near Coast of Peru";"jroberto";M
"usp2018bzxy";2018-01-29T10:01:48.059Z;-69.217;-17.886;103.0;4.1;"mb";"Peru-Bolivia Border Region";"cleusa";M
"usp2018bzpq";2018-01-29T05:49:47.807Z;-79.582;7.027;10.0;4.7;"mb";"South of Panama";"cleusa";M
"usp2018bzdw";2018-01-28T23:53:03.255Z;-69.213;-31.465;10.0;5.3;"mb";"San Juan Province, Argentina";"jroberto";M
"usp2018byct";2018-01-28T10:11:20.104Z;-69.096;-28.238;10.0;5.5;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018bxup";2018-01-28T06:03:42.982Z;-75.536;-15.824;10.0;4.3;"mb";"Near Coast of Peru";"cleusa";M
"usp2018bxed";2018-01-27T21:45:13.139Z;-79.645;7.026;10.0;5.1;"mb";"South of Panama";"cleusa";M
"usp2018bxbo";2018-01-27T20:26:32.104Z;-74.227;-15.855;10.0;4.5;"mb";"Near Coast of Peru";"cleusa";M
"usp2018bvqg";2018-01-27T01:36:13.790Z;-66.547;-22.899;217.8;4.2;"mb";"Jujuy Province, Argentina";"jroberto";M
"usp2018bvge";2018-01-26T20:30:31.542Z;-62.296;9.504;0.0;4.9;"mb";"Near Coast of Venezuela";"jroberto";M
"usp2018busf";2018-01-26T13:27:09.678Z;-73.669;-37.385;10.0;4.9;"mb";"Near Coast of Central Chile";"jroberto";M
"usp2018bufm";2018-01-26T07:01:02.987Z;-48.584;-21.382;2.5;2.3;"MLv";"Jurupema/SP";"jroberto";M
"usp2018btnt";2018-01-25T22:03:32.066Z;-76.298;-4.812;10.0;4.3;"mb";"Northern Peru";"jroberto";M
"usp2018bstq";2018-01-25T11:53:51.191Z;-68.935;-18.269;10.0;4.5;"mb";"Chile-Bolivia Border Region";"jroberto";M
"usp2018bsnn";2018-01-25T08:49:27.879Z;-68.684;-21.695;108.0;4.5;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018bryy";2018-01-25T01:27:20.712Z;-38.857;-17.064;0.0;3.1;"mR";"Prado/BA";"jroberto";M
"usp2018broh";2018-01-24T20:04:22.376Z;-68.260;-21.814;10.0;4.4;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018bqpy";2018-01-24T07:45:54.501Z;-69.234;-20.174;10.0;5.6;"mb";"Northern Chile";"cleusa";M
"usp2018bqak";2018-01-23T23:54:53.596Z;-76.411;-2.652;101.0;4.6;"mb";"Peru-Ecuador Border Region";"cleusa";M
"usp2018bpgh";2018-01-23T13:45:32.604Z;-80.723;-4.013;29.8;4.3;"mb";"Peru-Ecuador Border Region";"jroberto";M
"usp2018boqa";2018-01-23T05:31:35.336Z;-74.950;8.104;86.9;4.7;"mb";"Northern Colombia";"mbianchi";M
"usp2018bojv";2018-01-23T02:23:50.000Z;-51.190;-23.350;0.0;0.7;"MLv";"Londrina/PR";"massumpcao";M
"usp2018boet";2018-01-22T23:50:38.000Z;-51.190;-23.350;0.0;1.4;"MLv";"Londrina/PR";"massumpcao";M
"usp2018bnle";2018-01-22T13:56:48.798Z;-69.469;-18.134;124.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2018bmpb";2018-01-22T02:46:09.838Z;-65.337;-20.115;347.0;4.1;"mb";"Southern Bolivia";"cleusa";M
"usp2018bmli";2018-01-22T00:53:28.704Z;-74.885;-10.617;128.0;5.0;"mb";"Central Peru";"cleusa";M
"usp2018blwx";2018-01-21T17:36:24.000Z;-51.192;-23.354;0.0;1.1;"MLv";"Londrina/PR";"jroberto";M
"usp2018bllo";2018-01-21T11:52:26.778Z;-66.428;-22.315;262.0;4.0;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018blfg";2018-01-21T08:40:32.728Z;-67.822;-20.539;158.0;4.3;"mb";"Southern Bolivia";"cleusa";M
"usp2018blbh";2018-01-21T06:40:59.268Z;-74.543;-15.777;54.3;4.5;"mb";"Near Coast of Peru";"jroberto";M
"usp2018bkxb";2018-01-21T04:32:33.349Z;-67.111;-23.865;200.5;4.0;"mb";"Chile-Argentina Border Region";"mbianchi";M
"usp2018bkqg";2018-01-21T01:06:40.393Z;-69.218;-18.770;103.5;6.2;"mb";"Northern Chile";"jroberto";M
"usp2018bjqq";2018-01-20T12:09:23.272Z;-49.975;-13.903;0.0;2.9;"mR";"Bonopolis/GO";"jroberto";M
"usp2018bjpj";2018-01-20T11:31:12.793Z;-71.801;-28.994;22.4;5.1;"mb";"Near Coast of Central Chile";"mbianchi";M
"usp2018bige";2018-01-19T17:44:30.394Z;-74.373;-15.817;33.2;4.8;"mb";"Near Coast of Peru";"mbianchi";M
"usp2018bhvg";2018-01-19T12:13:01.110Z;-67.047;-28.049;235.0;4.0;"mb";"La Rioja Province, Argentina";"cleusa";M
"usp2018bgzk";2018-01-19T01:11:41.703Z;-74.287;-13.231;79.4;4.8;"mb";"Central Peru";"mbianchi";M
"usp2018bgwy";2018-01-18T23:56:36.825Z;-51.010;-29.449;0.0;2.1;"mR";"Santa Maria do Herval/RS";"massumpcao";M
"usp2018bcoi";2018-01-16T15:02:30.749Z;-74.130;-15.743;37.0;4.9;"mb";"Near Coast of Peru";"jroberto";M
"usp2018bckz";2018-01-16T13:20:47.061Z;-56.263;-15.588;0.0;2.8;"mR";"Varzea Grande/MT";"jroberto";M
"usp2018barq";2018-01-15T14:27:14.638Z;-71.235;-15.570;127.0;4.5;"mb";"Southern Peru";"massumpcao";M
"usp2018baqx";2018-01-15T14:04:31.271Z;-45.082;-19.770;0.0;2.8;"mR";"Leandro Ferreira/MG";"jroberto";M
"usp2018bakv";2018-01-15T11:00:53.223Z;-65.742;-16.962;10.0;4.4;"mb";"Central Bolivia";"jroberto";M
"usp2018azyx";2018-01-15T04:58:31.205Z;-68.681;-21.221;10.0;4.9;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018aylz";2018-01-14T09:18:46.334Z;-74.560;-15.603;59.7;7.2;"Mw(Mwp)";"Near Coast of Peru";"jroberto";M
"usp2018axaj";2018-01-13T14:18:51.143Z;-69.279;-21.411;10.0;5.0;"mb";"Northern Chile";"cleusa";M
"usp2018avgi";2018-01-12T15:03:33.085Z;-71.318;-15.343;135.0;4.4;"mb";"Southern Peru";"cleusa";M
"usp2018auvl";2018-01-12T09:33:27.139Z;-68.753;-24.211;105.0;4.3;"mb";"Chile-Argentina Border Region";"cleusa";M
"usp2018aqzf";2018-01-10T06:55:19.067Z;-69.288;-16.782;154.3;3.6;"mb";"Peru-Bolivia Border Region";"jroberto";M
"usp2018aqsa";2018-01-10T03:16:32.364Z;-69.452;-18.159;10.0;5.5;"mb";"Northern Chile";"cleusa";M
"usp2018anuf";2018-01-08T12:58:27.051Z;-73.088;6.678;154.0;4.9;"mb";"Northern Colombia";"cleusa";M
"usp2018akff";2018-01-06T14:00:05.428Z;-78.031;3.464;46.0;4.7;"mb";"South of Panama";"jroberto";M
"usp2018agoa";2018-01-04T13:54:25.896Z;-68.322;-21.468;123.0;4.5;"mb";"Chile-Bolivia Border Region";"cleusa";M
"usp2018aerw";2018-01-03T13:34:24.730Z;-66.289;-22.484;251.0;4.8;"mb";"Jujuy Province, Argentina";"cleusa";M
"usp2018aebf";2018-01-03T05:09:27.066Z;-70.630;-15.296;42.0;4.4;"mb";"Southern Peru";"jroberto";M
"usp2018adsa";2018-01-03T00:30:36.579Z;-74.775;-8.381;137.2;4.7;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2018aatw";2018-01-01T10:02:24.004Z;-67.287;-19.163;224.0;4.6;"mb";"Southern Bolivia";"jroberto";M
"usp2017zpwy";2017-12-31T11:01:08.999Z;-68.231;-22.368;108.5;4.4;"mb";"Northern Chile";"jroberto";M
"usp2017zoko";2017-12-30T15:38:29.420Z;-67.120;-18.686;242.0;4.5;"mb";"Central Bolivia";"cleusa";M
"usp2017znwd";2017-12-30T08:20:39.978Z;-69.469;-19.155;10.0;5.8;"mb";"Northern Chile";"cleusa";M
"usp2017zmln";2017-12-29T13:51:20.000Z;-46.000;-20.600;0.0;2.3;"mR";"Capitolio/MG";"massumpcao";M
"usp2017zmeo";2017-12-29T10:20:11.893Z;-74.791;-10.050;108.4;4.5;"mb";"Central Peru";"jroberto";M
"usp2017zkul";2017-12-28T16:05:29.022Z;-53.619;-13.670;0.0;2.9;"mR";"Gaucha do Norte/MT";"jroberto";M
"usp2017zjwj";2017-12-28T03:54:46.430Z;-70.166;-24.816;10.0;5.5;"mb";"Near Coast of Northern Chile";"cleusa";M
"usp2017zixz";2017-12-27T15:35:34.884Z;-63.154;-23.104;131.8;4.2;"mb";"Salta Province, Argentina";"jroberto";M
"usp2017zism";2017-12-27T12:49:04.947Z;-71.510;-12.831;10.0;4.3;"mb";"Central Peru";"jroberto";M
"usp2017zihl";2017-12-27T07:14:49.443Z;-74.071;-12.944;66.7;4.3;"mb";"Central Peru";"jroberto";M
"usp2017zhce";2017-12-26T15:26:10.219Z;-69.370;-17.453;128.4;5.4;"mb";"Peru-Bolivia Border Region";"jroberto";M
"usp2017zfxu";2017-12-26T00:05:02.511Z;-69.924;-24.015;10.0;4.3;"mb";"Northern Chile";"cleusa";M
"usp2017zdth";2017-12-24T19:33:16.494Z;-74.227;-14.294;10.0;4.8;"mb";"Central Peru";"jroberto";M
