EventID,Time,Longitude,Latitude,depth,magnitude,magnitudet,region,author,mode
bsb19771116232000,1977-11-16 23:20:00+00:00,-45.6,-23.42,0.0,3.3,mInd,PARAIBUNA-SP,UnB,M
bsb19780210000000,1978-02-10 00:00:00+00:00,-36.03,-6.28,0.0,3.7,mA,SANTA CRUZ-RN,bsb,M
bsb19780317204500,1978-03-17 20:45:00+00:00,-47.77,-20.73,0.0,3.0,mI,NUPORANGA-SP,bsb,M
bsb19780318013000,1978-03-18 01:30:00+00:00,-47.77,-20.73,0.0,3.0,mI,NUPORANGA-SP,bsb,M
bsb19780319053327,1978-03-19 05:33:27+00:00,-48.5,-24.96,0.0,3.3,mR,RIO VERMELHO-SP,bsb,M
bsb19780418000000,1978-04-18 00:00:00+00:00,-61.94,-10.89,0.0,3.5,mI,JI-PARANA-RO,bsb,M
bsb19781005093844,1978-10-05 09:38:44+00:00,-51.27,-16.1,0.0,2.8,mR,IPORA'-GO,UnB,M
bsb19790116053824,1979-01-16 05:38:24+00:00,-58.7,-24.0,0.0,4.0,mR,PARAGUAI-PY,"IAG,UnB",M
bsb19790121174936,1979-01-21 17:49:36+00:00,-56.36,-21.02,0.0,3.6,mR,BONITO ?-MS,ASSUMPCAO ET AL.1980B,M
bsb19790327125445,1979-03-27 12:54:45+00:00,-51.01,-22.84,0.0,3.7,mR,PRIM.DE MAIO-PR,bsb,M
bsb19790613165245,1979-06-13 16:52:45+00:00,-45.73,-24.69,0.0,2.8,mR,PLAT. CONT.-SP,"IAG, UnB",M
bsb19790720070037,1979-07-20 07:00:37+00:00,-57.5,-24.0,0.0,3.0,mR,PARAGUAI-PY,"IAG,UnB",M
bsb19790813184100,1979-08-13 18:41:00+00:00,-45.6,-25.2,0.0,3.0,mR,PLAT. CONT.-SP,ASSUMPCAO ET AL.1980B,M
bsb19790822230140,1979-08-22 23:01:40+00:00,-49.95,-15.26,0.0,3.5,mR,RUBIATABA-GO,UnB,M
bsb19791019152500,1979-10-19 15:25:00+00:00,-45.6,-23.42,0.0,3.0,mI,PARAIBUNA-SP,UnB,M
bsb19800306094618,1980-03-06 09:46:18+00:00,-71.16,-6.17,18.0,4.8,mb,W AMAZONAS-AM,ISC,M
bsb19800703221000,1980-07-03 22:10:00+00:00,-47.33,-20.07,0.0,2.8,mA,JAGUARA-MG,UnB/CEMIG,M
bsb19801018214100,1980-10-18 21:41:00+00:00,-49.8,-0.4,0.0,3.1,mR,MARAJO'-PA,UnB,M
bsb19801024214902,1980-10-24 21:49:02+00:00,-49.39,-14.41,0.0,3.1,mR,PORANGATU?-GO,"IAG, UnB",M
bsb19801105012242,1980-11-05 01:22:42+00:00,-50.3,-5.8,0.0,3.5,mR,SUL DO PARA'-PA,"IAG,UnB",M
bsb19801112212305,1980-11-12 21:23:05+00:00,-50.24,-8.07,0.0,4.7,mm,REDENCAO-PA,"IAG, ISC",M
bsb19801120032944,1980-11-20 03:29:44+00:00,-38.4,-4.3,5.0,5.2,mm,PACAJUS-CE,"ISC,IAG",M
bsb19801121012907,1980-11-21 01:29:07+00:00,-58.25,-26.25,0.0,3.8,mR,"FORMOSA,ARG.-AR","IAG,UnB",M
bsb19801214000000,1980-12-14 00:00:00+00:00,-56.2,-16.6,0.0,3.6,mA,SA.S.VICENTE-MT,IAG,M
bsb19810102041455,1981-01-02 04:14:55+00:00,-38.4,-4.3,0.0,3.6,mR,PACAJUS-CE,"IAG, UnB",M
bsb19810106195158,1981-01-06 19:51:58+00:00,-47.5,-5.0,0.0,3.4,mR,JOAO LISBOA?-MA,"IAG, UnB",M
bsb19810112033308,1981-01-12 03:33:08+00:00,-38.4,-4.3,0.0,3.8,mR,PACAJUS-CE,"IAG, UnB",M
bsb19810118161950,1981-01-18 16:19:50+00:00,-46.7,-20.71,0.0,3.3,mR,PASSOS-MG,"IAG, UnB",M
bsb19810309202740,1981-03-09 20:27:40+00:00,-57.64,-11.01,0.0,3.8,mR,PORT.GAUCHOS-MT,UnB,M
bsb19810324221003,1981-03-24 22:10:03+00:00,-48.34,-20.58,0.0,2.8,mR,BARRETOS-SP,"IAG, UnB",M
bsb19810401200144,1981-04-01 20:01:44+00:00,-62.2,-10.74,0.0,3.2,mR,OURO PRETO-RO,UnB/ELETRONORTE,M
bsb19810507034455,1981-05-07 03:44:55+00:00,-39.5,-22.6,0.0,3.7,mR,PLAT. CONT.-RJ,UnB,M
bsb19810911102445,1981-09-11 10:24:45+00:00,-46.09,-21.45,0.0,3.1,mR,ALFENAS-MG,"UnB,IAG",M
bsb19811013080514,1981-10-13 08:05:14+00:00,-54.55,-16.86,0.0,3.2,mR,RONDONOPOLIS-MT,"IAG,UnB",M
bsb19811102113705,1981-11-02 11:37:05+00:00,-38.45,-8.61,0.0,3.1,mR,FLORESTA-PE,IAG,M
bsb19811102145713,1981-11-02 14:57:13+00:00,-38.45,-8.61,0.0,3.1,mR,FLORESTA-PE,IAG,M
bsb19811104031651,1981-11-04 03:16:51+00:00,-38.5,-8.59,0.0,3.1,mR,FLORESTA-PE,IAG,M
bsb19820310061544,1982-03-10 06:15:44+00:00,-42.1,-23.4,0.0,2.8,mR,PLATAFORMA-RJ,"UnB,IAG",M
bsb19820310075734,1982-03-10 07:57:34+00:00,-42.1,-23.4,0.0,3.0,mR,PLATAFORMA-RJ,"UnB,IAG",M
bsb19820312171443,1982-03-12 17:14:43+00:00,-41.63,-23.6,0.0,3.5,mR,PLATAFORMA-RJ,"UnB,IAG",M
bsb19820329074711,1982-03-29 07:47:11+00:00,-38.23,-9.31,0.0,3.6,mR,PAULO AFONSO-BA,IAG,M
bsb19820408055852,1982-04-08 05:58:52+00:00,-58.1,-24.8,12.0,4.9,mm,PARAGUAI-PY,"ISC,UnB,IAG,SJA",M
bsb19820416223800,1982-04-16 22:38:00+00:00,-55.0,-22.2,0.0,3.4,mR,PICADINHA-MS,UnB,M
bsb19820502083004,1982-05-02 08:30:04+00:00,-46.65,-21.64,0.0,3.1,mR,P. DE CALDAS-MG,"IAG, UnB",M
bsb19820517035715,1982-05-17 03:57:15+00:00,-48.2,-12.7,0.0,3.0,mR,PARANAN-GO,"UnB, IAG",M
bsb19820723110645,1982-07-23 11:06:45+00:00,-45.72,-14.26,0.0,2.9,mR,SW BAHIA/GO-BA,"UnB, IAG",M
bsb19820826010756,1982-08-26 01:07:56+00:00,-47.1,-19.6,0.0,3.2,mR,ARAXA'-MG,"UnB, IAG",M
bsb19820905063002,1982-09-05 06:30:02+00:00,-41.46,-16.51,0.0,3.2,mR,ITAOBIM-MG,"UnB, IAG",M
bsb19820917122841,1982-09-17 12:28:41+00:00,-45.42,-25.84,0.0,3.8,mR,PLATAFORMA-SP,"UnB, IAG",M
bsb19820921014233,1982-09-21 01:42:33+00:00,-44.8,-18.8,0.0,3.1,mR,FELIXLANDIA-MG,UnB,M
bsb19821010192800,1982-10-10 19:28:00+00:00,-45.5,-12.3,0.0,2.8,mR,W. BARREIRAS-BA,IAG,M
bsb19821124230315,1982-11-24 23:03:15+00:00,-45.8,-20.76,0.0,3.2,mR,FURNAS-MG,UnB,M
bsb19830102064000,1983-01-02 06:40:00+00:00,-47.8,-24.3,0.0,2.9,mR,JUQUIA'-SP,IAG,M
bsb19830208183815,1983-02-08 18:38:15+00:00,-60.18,-26.28,0.0,4.8,mm,PARAGUAI-PY,USGS,M
bsb19830221053846,1983-02-21 05:38:46+00:00,-62.2,-10.7,0.0,3.2,mR,OURO PRETO-RO,UnB,M
bsb19830307054932,1983-03-07 05:49:32+00:00,-41.7,-16.47,0.0,2.9,mR,TUPARECE-MG,"IAG, UnB",M
bsb19830307115118,1983-03-07 11:51:18+00:00,-41.7,-16.47,0.0,3.1,mR,TUPARECE-MG,"IAG, UnB",M
bsb19830505214000,1983-05-05 21:40:00+00:00,-35.58,-8.67,0.0,3.0,mI,PALMARES-PE,IAG,M
bsb19830507183000,1983-05-07 18:30:00+00:00,-35.58,-8.67,0.0,3.5,mI,PALMARES-PE,IAG,M
bsb19830601145723,1983-06-01 14:57:23+00:00,-44.63,-14.32,0.0,3.2,mR,COCOS-BA,"UnB, IAG",M
bsb19830805062144,1983-08-05 06:21:44+00:00,-62.14,-3.58,23.0,5.5,mm,CODAJAS-AM,"UnB, IAG, RBGf-1984",M
bsb19830805082418,1983-08-05 08:24:18+00:00,-62.17,-3.59,0.0,3.5,mR,CODAJAS-AM,UnB,M
bsb19830902162520,1983-09-02 16:25:20+00:00,-50.8,-14.9,0.0,2.8,mR,ARUANAN-GO,UnB,M
bsb19831001184416,1983-10-01 18:44:16+00:00,-63.7,-11.4,0.0,3.6,mR,OURO PRETO-RO,UnB,M
bsb19831118084102,1983-11-18 08:41:02+00:00,-38.7,-5.1,0.0,2.8,mR,PACAJUS ??-CE,"IAG, UFRN",M
bsb19831204071757,1983-12-04 07:17:57+00:00,-50.57,-3.17,0.0,3.7,mR,130KM NW TUC-PA,UnB,M
bsb19831207180414,1983-12-07 18:04:14+00:00,-45.0,-17.2,0.0,2.9,mR,BURITIZEIRO-MG,UnB,M
bsb19831216235335,1983-12-16 23:53:35+00:00,-35.8,-8.33,0.0,3.5,mR,CARUARU-PE,"UnB, IAG, UFRN",M
bsb19840105103010,1984-01-05 10:30:10+00:00,-50.32,-1.1,0.0,3.0,mR,SAO MIGUEL-PA,UnB,M
bsb19840105172330,1984-01-05 17:23:30+00:00,-46.4,-17.4,0.0,2.8,mR,PARACATU ?-MG,UnB,M
bsb19840220181828,1984-02-20 18:18:28+00:00,-50.49,-1.16,0.0,3.0,mR,SAO MIGUEL-PA,UnB,M
bsb19840222080026,1984-02-22 08:00:26+00:00,-40.7,-23.47,0.0,3.7,mR,PLAT. CONT.-RJ,"UnB, IAG",M
bsb19840307031850,1984-03-07 03:18:50+00:00,-58.19,-24.44,0.0,3.3,mR,PARAGUAI-PY,UnB,M
bsb19840408205600,1984-04-08 20:56:00+00:00,-46.76,-20.8,0.0,3.8,mR,PASSOS-MG,"UnB,IAG",M
bsb19840525083634,1984-05-25 08:36:34+00:00,-43.35,-24.92,0.0,3.5,mR,PLAT. CONT.-RJ,"UnB,IAG",M
bsb19840626203617,1984-06-26 20:36:17+00:00,-49.93,-14.43,0.0,3.1,mR,S. TERESINHA-GO,"UnB, IAG",M
bsb19840809193722,1984-08-09 19:37:22+00:00,-54.53,-21.28,0.0,3.0,mR,SIDROLANDIA-MS,UnB,M
bsb19840917080900,1984-09-17 08:09:00+00:00,-62.1,-10.7,0.0,3.4,mR,OURO PRETO-RO,UnB,M
bsb19841009202057,1984-10-09 20:20:57+00:00,-43.91,-20.98,0.0,3.0,mR,CARANDAI'-MG,"UnB, IAG",M
bsb19841020131800,1984-10-20 13:18:00+00:00,-41.7,-16.47,0.0,3.0,mR,TUPARECE-MG,IAG,M
bsb19841108120535,1984-11-08 12:05:35+00:00,-35.92,-8.18,0.0,3.8,mR,CARUARU-PE,"UFRN, IAG, UnB",M
bsb19841121201523,1984-11-21 20:15:23+00:00,-50.7,-6.9,0.0,3.7,mR,GRADAUS-PA,UnB,M
bsb19841209032216,1984-12-09 03:22:16+00:00,-44.13,-16.62,0.0,3.2,mR,CORAC. JESUS-MG,UnB,M
bsb19841212211847,1984-12-12 21:18:47+00:00,-48.84,-12.93,0.0,3.3,mR,N. PORANGATU-GO,"UnB, IAG",M
bsb19850412143457,1985-04-12 14:34:57+00:00,-60.55,-23.94,21.0,5.3,mb,PARAGUAI-PY,"USGS, SJA",M
bsb19850608041538,1985-06-08 04:15:38+00:00,-44.4,-17.3,0.0,2.8,mR,PIRAPORA-MG,UnB,M
bsb19850720010534,1985-07-20 01:05:34+00:00,-48.03,-13.09,0.0,3.6,mR,PALMEIROPOL.-GO,"UnB, IAG",M
bsb19850720212119,1985-07-20 21:21:19+00:00,-48.06,-13.08,0.0,3.5,mR,PALMEIROPOL.-GO,"UnB, IAG",M
bsb19851217122600,1985-12-17 12:26:00+00:00,-46.06,-23.17,0.0,3.0,mR,IGARATA'-SP,"IPT, IAG, UnB",M
bsb19860114201426,1986-01-14 20:14:26+00:00,-50.32,-15.08,0.0,3.7,mR,ARAGUAPAZ-GO,"UnB, IAG",M
bsb19860221214116,1986-02-21 21:41:16+00:00,-48.42,-12.91,0.0,3.1,mR,PALMEIROPOL.-GO,"UnB, IAG",M
bsb19860612014349,1986-06-12 01:43:49+00:00,-40.4,-13.9,0.0,3.0,mR,JEQUIE'-BA,"IAG,UnB",M
bsb19860614212615,1986-06-14 21:26:15+00:00,-38.59,-6.86,0.0,3.2,mR,CAJAZEIRAS-PB,UnB,M
bsb19860801190819,1986-08-01 19:08:19+00:00,-42.28,-19.85,0.0,3.3,mR,CARATINGA-MG,"UnB,IAG",M
bsb19860805231330,1986-08-05 23:13:30+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"UFRN,IAG",M
bsb19860805235822,1986-08-05 23:58:22+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19860805235919,1986-08-05 23:59:19+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19860806125601,1986-08-06 12:56:01+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19860820115810,1986-08-20 11:58:10+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"UnB,IAG",M
bsb19860820180014,1986-08-20 18:00:14+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"UFRN,UnB,IAG",M
bsb19860820181214,1986-08-20 18:12:14+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"UnB,IAG",M
bsb19860821093440,1986-08-21 09:34:40+00:00,-35.73,-5.52,0.0,4.2,mR,Joao Camara-RN,"UFRN,UnB,IAG",M
bsb19860821094145,1986-08-21 09:41:45+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"UnB,IAG",M
bsb19860823200631,1986-08-23 20:06:31+00:00,-35.75,-5.53,0.0,3.7,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19860825145212,1986-08-25 14:52:12+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,IAG,M
bsb19860827095453,1986-08-27 09:54:53+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19860827132526,1986-08-27 13:25:26+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19860903011606,1986-09-03 01:16:06+00:00,-35.74,-5.5,0.0,4.1,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860903033818,1986-09-03 03:38:18+00:00,-35.75,-5.53,0.0,3.4,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860903041950,1986-09-03 04:19:50+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860904011539,1986-09-04 01:15:39+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860904013121,1986-09-04 01:31:21+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860905203928,1986-09-05 20:39:28+00:00,-35.76,-5.51,0.0,4.1,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860905204617,1986-09-05 20:46:17+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,IAG,M
bsb19860905205723,1986-09-05 20:57:23+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,IAG,M
bsb19860909091722,1986-09-09 09:17:22+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860909200236,1986-09-09 20:02:36+00:00,-35.75,-5.53,0.0,3.6,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19860909232902,1986-09-09 23:29:02+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,IAG,M
bsb19860911090541,1986-09-11 09:05:41+00:00,-35.75,-5.53,0.0,3.6,mR,Joao Camara-RN,IAG,M
bsb19861117232306,1986-11-17 23:23:06+00:00,-56.58,-11.56,0.0,3.6,mR,Pto.Gauchos-MT,UnB,M
bsb19861130051950,1986-11-30 05:19:50+00:00,-35.76,-5.54,5.0,5.1,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19861130052610,1986-11-30 05:26:10+00:00,-35.75,-5.53,0.0,3.9,mR,Joao Camara-RN,UnB,M
bsb19861130060735,1986-11-30 06:07:35+00:00,-35.75,-5.53,0.0,4.0,mR,Joao Camara-RN,"UnB,IAG",M
bsb19861130061020,1986-11-30 06:10:20+00:00,-35.75,-5.53,0.0,4.2,mR,Joao Camara-RN,"UnB,IAG",M
bsb19861130065857,1986-11-30 06:58:57+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"UnB,IAG",M
bsb19861130070205,1986-11-30 07:02:05+00:00,-35.75,-5.53,0.0,4.2,mR,Joao Camara-RN,"UnB,IAG",M
bsb19861130140147,1986-11-30 14:01:47+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861130230116,1986-11-30 23:01:16+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861130230247,1986-11-30 23:02:47+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861130230359,1986-11-30 23:03:59+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861201010451,1986-12-01 01:04:51+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861201173705,1986-12-01 17:37:05+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861201215916,1986-12-01 21:59:16+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861202070612,1986-12-02 07:06:12+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861202095048,1986-12-02 09:50:48+00:00,-35.75,-5.53,0.0,3.6,mR,Joao Camara-RN,"IAG,UnB",M
bsb19861203080146,1986-12-03 08:01:46+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861203100602,1986-12-03 10:06:02+00:00,-35.75,-5.53,0.0,3.6,mR,Joao Camara-RN,"UnB,IAG,UFRN",M
bsb19861203215537,1986-12-03 21:55:37+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861205141750,1986-12-05 14:17:50+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,IAG,M
bsb19861205221008,1986-12-05 22:10:08+00:00,-35.75,-5.53,0.0,4.0,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861206030421,1986-12-06 03:04:21+00:00,-35.75,-5.53,0.0,3.4,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861206093132,1986-12-06 09:31:32+00:00,-35.75,-5.53,0.0,3.6,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861206095104,1986-12-06 09:51:04+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861207201809,1986-12-07 20:18:09+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,IAG,M
bsb19861208212342,1986-12-08 21:23:42+00:00,-35.72,-5.49,6.0,3.6,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861208214903,1986-12-08 21:49:03+00:00,-35.7,-5.48,6.0,3.5,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861209064844,1986-12-09 06:48:44+00:00,-35.738,-5.526,5.0,4.4,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19861211142301,1986-12-11 14:23:01+00:00,-35.75,-5.53,0.0,3.2,mR,Joao Camara-RN,IAG,M
bsb19861213043217,1986-12-13 04:32:17+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19861216082016,1986-12-16 08:20:16+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19861216215218,1986-12-16 21:52:18+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,IAG,M
bsb19861220020543,1986-12-20 02:05:43+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,IAG,M
bsb19861224070525,1986-12-24 07:05:25+00:00,-35.75,-5.53,0.0,3.8,mR,Joao Camara-RN,"UnB,IAG,UFRN",M
bsb19861224231850,1986-12-24 23:18:50+00:00,-35.75,-5.53,0.0,3.4,mR,Joao Camara-RN,IAG,M
bsb19870103133104,1987-01-03 13:31:04+00:00,-35.75,-5.53,0.0,3.7,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870104022448,1987-01-04 02:24:48+00:00,-35.75,-5.53,0.0,3.5,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870107110827,1987-01-07 11:08:27+00:00,-35.79,-5.6,0.0,3.7,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870107121416,1987-01-07 12:14:16+00:00,-35.79,-5.6,0.0,3.8,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870107150645,1987-01-07 15:06:45+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870113063859,1987-01-13 06:38:59+00:00,-35.75,-5.53,0.0,3.3,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870128161612,1987-01-28 16:16:12+00:00,-35.76,-5.52,0.0,3.7,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870130020300,1987-01-30 02:03:00+00:00,-35.75,-5.53,0.0,3.0,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870203235156,1987-02-03 23:51:56+00:00,-35.73,-5.5,0.0,3.8,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870207074814,1987-02-07 07:48:14+00:00,-35.75,-5.53,0.0,3.4,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870207221238,1987-02-07 22:12:38+00:00,-35.71,-5.49,0.0,3.7,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870223200137,1987-02-23 20:01:37+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,"IAG,UnB,UFRN",M
bsb19870224201506,1987-02-24 20:15:06+00:00,-35.75,-5.53,0.0,3.1,mR,Joao Camara-RN,"UnB,UFRN,IAG",M
bsb19870225213704,1987-02-25 21:37:04+00:00,-39.81,-3.72,0.0,3.0,mR,ITAPAJE'-CE,"UnB,IAG",M
bsb19870428045917,1987-04-28 04:59:17+00:00,-35.75,-5.53,0.0,3.6,mR,JOAO CAMARA-RN,IAG,M
bsb19870602191600,1987-06-02 19:16:00+00:00,-44.5,-20.5,0.0,2.8,mR,S. ITAGUARA-MG,IAG,M
bsb19870618162102,1987-06-18 16:21:02+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19870627050902,1987-06-27 05:09:02+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19870827130122,1987-08-27 13:01:22+00:00,-44.1,-25.0,0.0,3.6,mR,Plat. Continental-SP,"IAG, ON, IPT",M
bsb19870905101022,1987-09-05 10:10:22+00:00,-46.2,-21.3,0.0,2.9,mR,NW Alfenas-MG,"IAG, ON, IPT",M
bsb19870923013521,1987-09-23 01:35:21+00:00,-43.99,-19.55,0.0,3.2,mR,LAGOA SANTA-MG,"UnB, IAG",M
bsb19870928201849,1987-09-28 20:18:49+00:00,-44.0,-18.9,0.0,3.1,mR,CORDISBURGO-MG,UnB,M
bsb19871014010819,1987-10-14 01:08:19+00:00,-55.15,-2.43,0.0,3.5,mR,TUMUCUMAQUE?-PA,UnB,M
bsb19871015090141,1987-10-15 09:01:41+00:00,-56.9,-11.6,0.0,3.9,mR,P. GAUCHOS-MT,UnB,M
bsb19871024212340,1987-10-24 21:23:40+00:00,-73.94,-7.01,0.0,5.2,mb,Peru-Brasil-AC,USGS,M
bsb19871130012356,1987-11-30 01:23:56+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,IAG,M
bsb19871210213624,1987-12-10 21:36:24+00:00,-56.9,-11.5,0.0,3.5,mR,P. GAUCHOS-MT,UnB,M
bsb19871211091740,1987-12-11 09:17:40+00:00,-51.2,-6.8,0.0,3.0,mR,S.FELIX XIN.-PA,UnB,M
bsb19880401003746,1988-04-01 00:37:46+00:00,-40.37,-3.95,8.0,3.9,mR,"GROAIRAS, sobral-CE",IAG,M
bsb19880405030051,1988-04-05 03:00:51+00:00,-51.34,-22.1,0.0,3.8,mR,P. PRUDENTE-SP,"UnB, IAG",M
bsb19880605165032,1988-06-05 16:50:32+00:00,-61.66,0.92,0.0,3.8,mR,S.JOSE ANAUA-RR,UnB,M
bsb19880611235929,1988-06-11 23:59:29+00:00,-41.48,-4.3,0.0,3.1,mR,PEDRO II-PI,"UnB, IAG",M
bsb19880624100144,1988-06-24 10:01:44+00:00,-57.97,-20.66,0.0,3.9,mR,MS-MS,"USGS, UnB, IAG",M
bsb19880625115626,1988-06-25 11:56:26+00:00,-35.75,-5.53,0.0,3.4,mR,JOAO CAMARA-RN,UnB,M
bsb19880629131427,1988-06-29 13:14:27+00:00,-35.75,-5.53,0.0,3.9,mR,JOAO CAMARA-RN,"UnB, FOLHA S.PAULO",M
bsb19880719103000,1988-07-19 10:30:00+00:00,-47.75,-20.73,0.0,3.0,mI,NUPORANGA-SP,TV Globo Rib.Preto,M
bsb19880811070614,1988-08-11 07:06:14+00:00,-56.99,-11.62,0.0,3.7,mR,P. GAUCHOS-MT,"UnB, IAG",M
bsb19880811080617,1988-08-11 08:06:17+00:00,-57.95,-11.63,0.0,4.0,mR,P. GAUCHOS-MT,"UnB, IAG",M
bsb19880830154020,1988-08-30 15:40:20+00:00,-47.96,-6.09,0.0,3.5,mR,ARAGUATINS-TO,"UnB, IAG",M
bsb19880903072923,1988-09-03 07:29:23+00:00,-59.76,-3.1,0.0,3.8,mR,RIO JATAPU-AM,UnB,M
bsb19881001013940,1988-10-01 01:39:40+00:00,-35.75,-5.53,0.0,3.3,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19881001164338,1988-10-01 16:43:38+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19881003010335,1988-10-03 01:03:35+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19881003050236,1988-10-03 05:02:36+00:00,-56.91,-11.66,0.0,3.2,mR,PTO. GAUCHOS-MT,UnB,M
bsb19881003235756,1988-10-03 23:57:56+00:00,-35.75,-5.53,0.0,3.1,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19881004152333,1988-10-04 15:23:33+00:00,-35.75,-5.53,0.0,3.0,mR,JOAO CAMARA-RN,"IAG, UFRN",M
bsb19881004221843,1988-10-04 22:18:43+00:00,-37.97,-4.82,0.0,2.8,mR,PALHANO-CE,IAG,M
bsb19881012081633,1988-10-12 08:16:33+00:00,-46.97,-27.3,0.0,2.9,mR,PLATAFORMA-SC,"IAG, IPT, UnB",M
bsb19881018094437,1988-10-18 09:44:37+00:00,-37.98,-4.81,4.0,3.7,mR,PALHANO-CE,"UFRN, UnB, IAG",M
