index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
7344,usp2014ubjf,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-13.72,-39.575278,336.3946593103461,-16.00240517,-41.64035797,0.0,2014-10-13T08:30:10.011420Z,2014-10-13T08:29:21.154361Z,2014-10-13T08:29:59.011420Z,2014-10-13T08:30:59.011420Z,earthquake,1.985404264,suspected,20141013T082921/ON_GDU01_20141013T082921.mseed,[],,[]
7343,usp2014uebn,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,28.84541467501757,-22.68754196,-43.75863266,0.0,2014-10-14T20:01:43.234786Z,2014-10-14T20:01:38.619447Z,2014-10-14T20:01:32.234786Z,2014-10-14T20:02:32.234786Z,earthquake,2.004414523,suspected,20141014T200138/ON_MAN01_20141014T200138.mseed,[],,[]
7326,usp2014vddu,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,19.894639961902,-22.98162079,-43.81642532,0.0,2014-10-28T13:34:02.669555Z,2014-10-28T13:33:59.256652Z,2014-10-28T13:33:51.669555Z,2014-10-28T13:34:51.669555Z,earthquake,2.185559557,known,20141028T133359/ON_MAN01_20141028T133359.mseed,[],,[]
7320,usp2014vfcu,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,293.211999566672,-20.22501373,-44.18370056,0.0,2014-10-29T15:21:35.487060Z,2014-10-29T15:20:52.286761Z,2014-10-29T15:21:24.487060Z,2014-10-29T15:22:24.487060Z,earthquake,2.282752012,suspected,20141029T152052/ON_MAN01_20141029T152052.mseed,[],,[]
7305,usp2014weow,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,346.35962255169443,-20.01605415,-45.34378815,0.0,2014-11-12T13:51:38.726806Z,2014-11-12T13:50:48.284147Z,2014-11-12T13:51:27.726806Z,2014-11-12T13:52:27.726806Z,earthquake,2.546565675,known,20141112T135048/ON_MAN01_20141112T135048.mseed,[],,[]
7295,usp2014wlfy,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-3.310348,-40.042927,74.72907401011115,-3.524158001,-40.68087387,0.0,2014-11-16T05:17:40.269592Z,2014-11-16T05:17:23.951928Z,2014-11-16T05:17:29.269592Z,2014-11-16T05:18:29.269592Z,earthquake,3.614135597,known,20141116T051723/NB_NBMO_20141116T051723.mseed,[],,[]
7278,usp2014xraz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,270.0999021092055,-20.14808846,-43.54348755,0.0,2014-12-03T15:08:52.104400Z,2014-12-03T15:08:11.226497Z,2014-12-03T15:08:41.104400Z,2014-12-03T15:09:41.104400Z,earthquake,2.415212679,suspected,20141203T150811/ON_CAM01_20141203T150811.mseed,[],,[]
7276,usp2014xraz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,303.9839874016894,-20.14808846,-43.54348755,0.0,2014-12-03T15:08:56.017471Z,2014-12-03T15:08:11.226497Z,2014-12-03T15:08:45.017471Z,2014-12-03T15:09:45.017471Z,earthquake,2.415212679,suspected,20141203T150811/ON_MAN01_20141203T150811.mseed,[],,[]
7258,usp2014zmtb,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,NB,,HHZ,-5.75028,-37.112047,112.49705207088064,-5.496051788,-36.12883377,0.0,2014-12-29T17:39:58.926617Z,2014-12-29T17:39:38.535512Z,2014-12-29T17:39:47.926617Z,2014-12-29T17:40:47.926617Z,earthquake,1.45321086,known,20141229T173938/NB_NBPA_20141229T173938.mseed,[],,[]
7259,usp2014zmtb,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,NB,,HHZ,-6.417527,-35.290516,137.83897491748343,-5.496051788,-36.12883377,0.0,2014-12-29T17:40:01.876068Z,2014-12-29T17:39:38.535512Z,2014-12-29T17:39:50.876068Z,2014-12-29T17:40:50.876068Z,earthquake,1.45321086,known,20141229T173938/NB_NBPV_20141229T173938.mseed,[],,[]
7229,usp2015bnhz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,142.2540826442216,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:29.450256Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:18.450256Z,2015-01-22T12:21:18.450256Z,earthquake,2.970946843,known,20150122T122005/ON_CAM01_20150122T122005.mseed,[],,[]
7234,usp2015bnhz,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,361.3015265241929,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:57.252136Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:46.252136Z,2015-01-22T12:21:46.252136Z,earthquake,2.970946843,known,20150122T122005/ON_MAN01_20150122T122005.mseed,[],,[]
7228,usp2015bqix,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,145.27530954206355,-24.02966118,-44.61856079,0.0,2015-01-24T04:13:13.633556Z,2015-01-24T04:12:49.401556Z,2015-01-24T04:13:02.633556Z,2015-01-24T04:14:02.633556Z,earthquake,2.018914929,suspected,20150124T041249/ON_MAN01_20150124T041249.mseed,[],,[]
7220,usp2015cipc,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,161.59396039557885,-24.05160141,-44.88469696,0.0,2015-02-03T03:47:56.249954Z,2015-02-03T03:47:29.462733Z,2015-02-03T03:47:45.249954Z,2015-02-03T03:48:45.249954Z,earthquake,2.061440553,suspected,20150203T034729/ON_MAN01_20150203T034729.mseed,[],,[]
7203,usp2015clxj,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,267.7974010733417,-20.06189346,-43.41941452,0.0,2015-02-04T23:23:16.389499Z,2015-02-04T23:22:35.276908Z,2015-02-04T23:23:05.389499Z,2015-02-04T23:24:05.389499Z,earthquake,2.769589878,suspected,20150204T232235/ON_CAM01_20150204T232235.mseed,[],,[]
7195,usp2015clxj,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,315.47756345061697,-20.06189346,-43.41941452,0.0,2015-02-04T23:23:21.481946Z,2015-02-04T23:22:35.276908Z,2015-02-04T23:23:10.481946Z,2015-02-04T23:24:10.481946Z,earthquake,2.769589878,suspected,20150204T232235/ON_MAN01_20150204T232235.mseed,[],,[]
7189,usp2015cmmn,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,266.7185863980011,-20.0591507,-43.40106201,0.0,2015-02-05T07:01:59.547832Z,2015-02-05T07:01:20.217509Z,2015-02-05T07:01:48.547832Z,2015-02-05T07:02:48.547832Z,earthquake,2.286227155,suspected,20150205T070120/ON_CAM01_20150205T070120.mseed,[],,[]
7188,usp2015cmmn,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,316.1219073923848,-20.0591507,-43.40106201,0.0,2015-02-05T07:02:06.982616Z,2015-02-05T07:01:20.217509Z,2015-02-05T07:01:55.982616Z,2015-02-05T07:02:55.982616Z,earthquake,2.286227155,suspected,20150205T070120/ON_MAN01_20150205T070120.mseed,[],,[]
7178,usp2015cmnp,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,315.0661853304282,-20.06764793,-43.40792847,0.0,2015-02-05T07:34:37.693786Z,2015-02-05T07:33:51.154589Z,2015-02-05T07:34:26.693786Z,2015-02-05T07:35:26.693786Z,earthquake,2.131278916,suspected,20150205T073351/ON_MAN01_20150205T073351.mseed,[],,[]
7159,usp2015dzbh,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,99.7667985932979,-22.07616043,-40.72966003,0.0,2015-02-26T09:39:18.242159Z,2015-02-26T09:39:00.390727Z,2015-02-26T09:39:07.242159Z,2015-02-26T09:40:07.242159Z,earthquake,3.381632435,suspected,20150226T093900/ON_CAM01_20150226T093900.mseed,[],,[]
7155,usp2015dzbh,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,344.1463667398836,-22.07616043,-40.72966003,0.0,2015-02-26T09:39:50.635484Z,2015-02-26T09:39:00.390727Z,2015-02-26T09:39:39.635484Z,2015-02-26T09:40:39.635484Z,earthquake,3.381632435,suspected,20150226T093900/ON_MAN01_20150226T093900.mseed,[],,[]
7136,usp2015fbdu,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-17.844167,-40.125667,336.07505974823925,-17.76381874,-43.29447556,0.0,2015-03-13T18:43:30.991310Z,2015-03-13T18:42:42.494719Z,2015-03-13T18:43:19.991310Z,2015-03-13T18:44:19.991310Z,earthquake,2.314470676,suspected,20150313T184242/ON_NAN01_20150313T184242.mseed,[],,[]
7120,usp2015fimo,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-13.72,-39.575278,66.484859060333,-14.20946407,-39.21831894,0.0,2015-03-17T19:07:16.943511Z,2015-03-17T19:07:04.611339Z,2015-03-17T19:07:05.943511Z,2015-03-17T19:08:05.943511Z,earthquake,2.259502222,suspected,20150317T190704/ON_GDU01_20150317T190704.mseed,[],,[]
7105,usp2015fkle,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,377.9852477643779,-18.86743355,-43.46508789,0.0,2015-03-18T20:41:39.373901Z,2015-03-18T20:40:45.164289Z,2015-03-18T20:41:28.373901Z,2015-03-18T20:42:28.373901Z,earthquake,2.526329991,suspected,20150318T204045/ON_CAM01_20150318T204045.mseed,[],,[]
7113,usp2015fkle,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-17.844167,-40.125667,370.6618936736901,-18.86743355,-43.46508789,0.0,2015-03-18T20:41:37.887207Z,2015-03-18T20:40:45.164289Z,2015-03-18T20:41:26.887207Z,2015-03-18T20:42:26.887207Z,earthquake,2.526329991,suspected,20150318T204045/ON_NAN01_20150318T204045.mseed,[],,[]
7103,usp2015flst,"["" - Error! len(compo) != 3 (['N', 'Z'])""]",P,BL,,HHZ,-18.83133,-40.84653,46.13973497706312,-18.74417114,-40.41854858,0.0,2015-03-19T13:38:31.643478Z,2015-03-19T13:38:24.508447Z,2015-03-19T13:38:20.643478Z,2015-03-19T13:39:20.643478Z,earthquake,2.142175379,suspected,20150319T133824/BL_BSFB_20150319T133824.mseed,[],,[]
7098,usp2015flst,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,364.8569681461651,-18.74417114,-40.41854858,0.0,2015-03-19T13:39:17.191223Z,2015-03-19T13:38:24.508447Z,2015-03-19T13:39:06.191223Z,2015-03-19T13:40:06.191223Z,earthquake,2.142175379,suspected,20150319T133824/ON_CAM01_20150319T133824.mseed,[],,[]
7100,usp2015flst,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-17.844167,-40.125667,104.31765987515314,-18.74417114,-40.41854858,0.0,2015-03-19T13:38:42.511962Z,2015-03-19T13:38:24.508447Z,2015-03-19T13:38:31.511962Z,2015-03-19T13:39:31.511962Z,earthquake,2.142175379,suspected,20150319T133824/ON_NAN01_20150319T133824.mseed,[],,[]
7091,usp2015fmhm,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,66.07392315938544,-21.89311218,-42.2925415,0.0,2015-03-19T21:06:11.246734Z,2015-03-19T21:05:59.987710Z,2015-03-19T21:06:00.246734Z,2015-03-19T21:07:00.246734Z,earthquake,1.961374113,suspected,20150319T210559/ON_CAM01_20150319T210559.mseed,[],,[]
7094,usp2015fmhm,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,203.02489693107108,-21.89311218,-42.2925415,0.0,2015-03-19T21:06:32.347747Z,2015-03-19T21:05:59.987710Z,2015-03-19T21:06:21.347747Z,2015-03-19T21:07:21.347747Z,earthquake,1.961374113,suspected,20150319T210559/ON_MAN01_20150319T210559.mseed,[],,[]
7089,usp2015fnoa,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-13.72,-39.575278,47.99515526374535,-14.15333333,-39.55466667,0.0,2015-03-20T13:31:27.203782Z,2015-03-20T13:31:18.140000Z,2015-03-20T13:31:16.203782Z,2015-03-20T13:32:16.203782Z,earthquake,2.281245255,suspected,20150320T133118/ON_GDU01_20150320T133118.mseed,[],,[]
7074,usp2015fwqt,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-17.844167,-40.125667,377.1417544821669,-18.819,-43.5445,0.0,2015-03-25T13:08:48.137872Z,2015-03-25T13:07:56.079999Z,2015-03-25T13:08:37.137872Z,2015-03-25T13:09:37.137872Z,earthquake,2.860060379,suspected,20150325T130756/ON_NAN01_20150325T130756.mseed,[],,[]
7060,usp2015gkmd,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-21.825656,-41.657401,98.432508146707,-21.02483333,-42.06966667,0.0,2015-04-02T02:42:30.393809Z,2015-04-02T02:42:19.039999Z,2015-04-02T02:42:19.393809Z,2015-04-02T02:43:19.393809Z,earthquake,1.926076464,suspected,20150402T024219/ON_CAM01_20150402T024219.mseed,[],,[]
7056,usp2015gkmd,"["" - Error! len(compo) != 3 (['Z'])""]",P,ON,,HHZ,-22.86516,-43.964094,282.52090322560383,-21.02483333,-42.06966667,0.0,2015-04-02T02:42:54.806558Z,2015-04-02T02:42:19.039999Z,2015-04-02T02:42:43.806558Z,2015-04-02T02:43:43.806558Z,earthquake,1.926076464,suspected,20150402T024219/ON_MAN01_20150402T024219.mseed,[],,[]
