Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final
20150622T223108,SJMB,149,usp2015mdzc,[],P,BL,,HHZ,-18.702916,-41.184694,357.59831157231406,-16.75398445,-43.87394333,2000.0,2015-06-22T22:31:59.539260Z,2015-06-22T22:31:08.560591Z,2015-06-22T22:31:48.539260Z,2015-06-22T22:32:48.539260Z,earthquake,1.62317473,suspected,20150622T223108/BL_SJMB_20150622T223108.mseed,"['E', 'N', 'Z']",[],0.0,0.919,0.081,Natural,0.0,0.685,0.315,Natural
20150829T065314,CZSB,350,usp2015qxaj,[],P,BR,,HHZ,-7.7299,-72.7049,396.25100240893767,-10.44686317,-75.05469513,51000.0,2015-08-29T06:54:08.455523Z,2015-08-29T06:53:14.934973Z,2015-08-29T06:53:57.455523Z,2015-08-29T06:54:57.455523Z,earthquake,4.322699276,known,20150829T065314/BR_CZSB_20150829T065314.mseed,"['E', 'N', 'Z']",[],0.0,0.995,0.005,Natural,0.0,0.995,0.005,Natural
20150910T232853,NBCL,6,usp2015rufg,[],P,NB,,HHZ,-4.224377,-38.291041,184.83312196229184,-3.817320824,-39.90538788,0.0,2015-09-10T23:29:23.781799Z,2015-09-10T23:28:53.080856Z,2015-09-10T23:29:12.781799Z,2015-09-10T23:30:12.781799Z,earthquake,2.269619269,known,20150910T232853/NB_NBCL_20150910T232853.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.999,0.001,Natural
20150910T232853,NBMO,3,usp2015rufg,[],P,NB,,HHZ,-3.310348,-40.042927,58.1057625388312,-3.817320824,-39.90538788,0.0,2015-09-10T23:29:02.289398Z,2015-09-10T23:28:53.080856Z,2015-09-10T23:28:51.289398Z,2015-09-10T23:29:51.289398Z,earthquake,2.269619269,known,20150910T232853/NB_NBMO_20150910T232853.mseed,"['E', 'N', 'Z']",[],0.0,0.995,0.005,Natural,0.0,0.999,0.001,Natural
20150910T232853,NBPB,5,usp2015rufg,[],P,NB,,HHZ,-5.543242,-39.583619,194.16541145630043,-3.817320824,-39.90538788,0.0,2015-09-10T23:29:23.057861Z,2015-09-10T23:28:53.080856Z,2015-09-10T23:29:12.057861Z,2015-09-10T23:30:12.057861Z,earthquake,2.269619269,known,20150910T232853/NB_NBPB_20150910T232853.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.999,0.001,Natural
20150910T232853,NBPS,4,usp2015rufg,[],P,NB,,HHZ,-4.393969,-41.445618,182.520804408637,-3.817320824,-39.90538788,0.0,2015-09-10T23:29:22.676696Z,2015-09-10T23:28:53.080856Z,2015-09-10T23:29:11.676696Z,2015-09-10T23:30:11.676696Z,earthquake,2.269619269,known,20150910T232853/NB_NBPS_20150910T232853.mseed,"['E', 'N', 'Z']",[],0.0,0.999,0.001,Natural,0.0,0.999,0.001,Natural
20151030T044549,CZSB,137,usp2015vgdj,[],P,BR,,HHZ,-7.7299,-72.7049,289.65863590195505,-9.920454979,-74.14811707,10000.0,2015-10-30T04:46:32.433743Z,2015-10-30T04:45:49.545124Z,2015-10-30T04:46:21.433743Z,2015-10-30T04:47:21.433743Z,earthquake,4.160530297,known,20151030T044549/BR_CZSB_20151030T044549.mseed,"['E', 'N', 'Z']",[],0.0,0.885,0.115,Natural,0.0,0.885,0.115,Natural
20160122T191159,CZSB,182,usp2016bnvo,[],P,BR,,HHZ,-7.7299,-72.7049,206.4769222105748,-8.733635902,-74.28502655,139254.837,2016-01-22T19:12:33.974096Z,2016-01-22T19:11:59.482118Z,2016-01-22T19:12:22.974096Z,2016-01-22T19:13:22.974096Z,earthquake,4.198250182,known,20160122T191159/BR_CZSB_20160122T191159.mseed,"['E', 'N', 'Z']",[],0.0,0.93,0.07,Natural,0.0,0.93,0.07,Natural
20160218T115201,ITAB,71,usp2016dkpq,[],P,BL,,HHZ,-27.2349,-52.1313,61.745909299490485,-27.18205452,-51.51086044,0.0,2016-02-18T11:52:11.790581Z,2016-02-18T11:52:01.033857Z,2016-02-18T11:52:00.790581Z,2016-02-18T11:53:00.790581Z,earthquake,2.257516451,suspected,20160218T115201/BL_ITAB_20160218T115201.mseed,"['E', 'N', 'Z']",[],1.0,0.003,0.997,Anthropogenic,1.0,0.321,0.679,Anthropogenic
20160218T115201,PTGB,73,usp2016dkpq,[],P,BL,,HHZ,-24.72095,-52.01182,277.23634438196547,-27.18205452,-51.51086044,0.0,2016-02-18T11:52:42.651447Z,2016-02-18T11:52:01.033857Z,2016-02-18T11:52:31.651447Z,2016-02-18T11:53:31.651447Z,earthquake,2.257516451,suspected,20160218T115201/BL_PTGB_20160218T115201.mseed,"['E', 'N', 'Z']",[],1.0,0.004,0.996,Anthropogenic,1.0,0.321,0.679,Anthropogenic
20160218T115201,TIJ01,72,usp2016dkpq,[],P,ON,,HHZ,-25.908848,-49.024241,285.12316416426336,-27.18205452,-51.51086044,0.0,2016-02-18T11:52:48.207973Z,2016-02-18T11:52:01.033857Z,2016-02-18T11:52:37.207973Z,2016-02-18T11:53:37.207973Z,earthquake,2.257516451,suspected,20160218T115201/ON_TIJ01_20160218T115201.mseed,"['E', 'N', 'Z']",[],0.0,0.955,0.045,Natural,1.0,0.321,0.679,Anthropogenic
20160223T184434,NBAN,314,usp2016dugu,[],P,NB,,HHZ,-9.668656,-36.274726,150.09032464221596,-8.318138123,-36.14108658,0.0,2016-02-23T18:44:59.583787Z,2016-02-23T18:44:34.376219Z,2016-02-23T18:44:48.583787Z,2016-02-23T18:45:48.583787Z,earthquake,2.038104948,suspected,20160223T184434/NB_NBAN_20160223T184434.mseed,"['E', 'N', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.741,0.259,Natural
20160223T184434,NBLV,315,usp2016dugu,[],P,NB,,HHZ,-7.357693,-36.921745,136.7300486766507,-8.318138123,-36.14108658,0.0,2016-02-23T18:44:57.669433Z,2016-02-23T18:44:34.376219Z,2016-02-23T18:44:46.669433Z,2016-02-23T18:45:46.669433Z,earthquake,2.038104948,suspected,20160223T184434/NB_NBLV_20160223T184434.mseed,"['E', 'N', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.741,0.259,Natural
20160223T184434,NBMA,312,usp2016dugu,[],P,NB,,HHZ,-7.365352,-38.764058,307.8660474993801,-8.318138123,-36.14108658,0.0,2016-02-23T18:45:19.344665Z,2016-02-23T18:44:34.376219Z,2016-02-23T18:45:08.344665Z,2016-02-23T18:46:08.344665Z,earthquake,2.038104948,suspected,20160223T184434/NB_NBMA_20160223T184434.mseed,"['E', 'N', 'Z']",[],1.0,0.012,0.988,Anthropogenic,0.0,0.741,0.259,Natural
20160223T184434,NBPV,313,usp2016dugu,[],P,NB,,HHZ,-6.417527,-35.290516,230.21577068458805,-8.318138123,-36.14108658,0.0,2016-02-23T18:45:10.149005Z,2016-02-23T18:44:34.376219Z,2016-02-23T18:44:59.149005Z,2016-02-23T18:45:59.149005Z,earthquake,2.038104948,suspected,20160223T184434/NB_NBPV_20160223T184434.mseed,"['E', 'N', 'Z']",[],0.0,0.987,0.013,Natural,0.0,0.741,0.259,Natural
20160223T184434,NBRF,316,usp2016dugu,[],P,NB,,HHZ,-8.679466,-35.127172,118.57403707298133,-8.318138123,-36.14108658,0.0,2016-02-23T18:44:54.069274Z,2016-02-23T18:44:34.376219Z,2016-02-23T18:44:43.069274Z,2016-02-23T18:45:43.069274Z,earthquake,2.038104948,suspected,20160223T184434/NB_NBRF_20160223T184434.mseed,"['E', 'N', 'Z']",[],0.0,0.712,0.288,Natural,0.0,0.741,0.259,Natural
20160225T165133,NBAN,26,usp2016dxua,[],P,NB,,HHZ,-9.668656,-36.274726,154.0305013898977,-8.285860062,-36.10827255,0.0,2016-02-25T16:51:58.721313Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:51:47.721313Z,2016-02-25T16:52:47.721313Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBAN_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,0.999,0.001,Natural,0.0,0.957,0.043,Natural
20160225T165133,NBLA,24,usp2016dxua,[],P,NB,,HHZ,-10.99255,-37.788972,351.6360158233867,-8.285860062,-36.10827255,0.0,2016-02-25T16:52:24.111158Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:52:13.111158Z,2016-02-25T16:53:13.111158Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBLA_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,0.998,0.002,Natural,0.0,0.957,0.043,Natural
20160225T165133,NBLV,27,usp2016dxua,[],P,NB,,HHZ,-7.357693,-36.921745,136.33169140437096,-8.285860062,-36.10827255,0.0,2016-02-25T16:51:56.177856Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:51:45.177856Z,2016-02-25T16:52:45.177856Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBLV_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,0.984,0.016,Natural,0.0,0.957,0.043,Natural
20160225T165133,NBMA,25,usp2016dxua,[],P,NB,,HHZ,-7.365352,-38.764058,310.0893545967207,-8.285860062,-36.10827255,0.0,2016-02-25T16:52:19.102461Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:52:08.102461Z,2016-02-25T16:53:08.102461Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBMA_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,0.798,0.202,Natural,0.0,0.957,0.043,Natural
20160225T165133,NBPV,22,usp2016dxua,[],P,NB,,HHZ,-6.417527,-35.290516,225.48765846436905,-8.285860062,-36.10827255,0.0,2016-02-25T16:52:08.375112Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:51:57.375112Z,2016-02-25T16:52:57.375112Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBPV_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.957,0.043,Natural
20160225T165133,NBRF,23,usp2016dxua,[],P,NB,,HHZ,-8.679466,-35.127172,116.46975064297553,-8.285860062,-36.10827255,0.0,2016-02-25T16:51:53.058632Z,2016-02-25T16:51:33.183460Z,2016-02-25T16:51:42.058632Z,2016-02-25T16:52:42.058632Z,earthquake,2.267070145,suspected,20160225T165133/NB_NBRF_20160225T165133.mseed,"['E', 'N', 'Z']",[],0.0,0.962,0.038,Natural,0.0,0.957,0.043,Natural
20160312T073113,BB19B,203,usp2016fahp,[],P,BL,,HHZ,-21.0662,-48.5279,34.15670825295021,-21.3719,-48.5721,0.0,2016-03-12T07:31:18.895733Z,2016-03-12T07:31:13.000000Z,2016-03-12T07:31:07.895733Z,2016-03-12T07:32:07.895733Z,earthquake,1.651960237,suspected,20160312T073113/BL_BB19B_20160312T073113.mseed,"['E', 'N', 'Z']",[],0.0,0.516,0.484,Natural,0.0,0.516,0.484,Natural
20160320T025046,NBIT,126,usp2016fooj,[],P,NB,,HHZ,-14.930689,-39.434579,235.3538995735069,-12.82451534,-39.12890625,0.0,2016-03-20T02:51:23.285533Z,2016-03-20T02:50:46.697961Z,2016-03-20T02:51:12.285533Z,2016-03-20T02:52:12.285533Z,earthquake,1.284617825,known,20160320T025046/NB_NBIT_20160320T025046.mseed,"['E', 'N', 'Z']",[],0.0,0.996,0.004,Natural,0.0,0.997,0.003,Natural
20160320T025046,NBLA,127,usp2016fooj,[],P,NB,,HHZ,-10.99255,-37.788972,249.74913193976644,-12.82451534,-39.12890625,0.0,2016-03-20T02:51:25.600646Z,2016-03-20T02:50:46.697961Z,2016-03-20T02:51:14.600646Z,2016-03-20T02:52:14.600646Z,earthquake,1.284617825,known,20160320T025046/NB_NBLA_20160320T025046.mseed,"['E', 'N', 'Z']",[],0.0,0.999,0.001,Natural,0.0,0.997,0.003,Natural
20160321T191400,BB19B,49,usp2016frpw,[],P,BL,,HHZ,-21.0662,-48.5279,34.35020916503184,-21.3736,-48.5726,0.0,2016-03-21T19:14:07.262939Z,2016-03-21T19:14:00.000000Z,2016-03-21T19:13:56.262939Z,2016-03-21T19:14:56.262939Z,earthquake,1.336833567,known,20160321T191400/BL_BB19B_20160321T191400.mseed,"['E', 'N', 'Z']",[],1.0,0.061,0.939,Anthropogenic,1.0,0.061,0.939,Anthropogenic
20160329T191619,CLDB,152,usp2016gggk,[],P,BL,,HHZ,-10.8732,-55.7965,134.23158527033132,-11.5597229,-56.81003952,0.0,2016-03-29T19:16:42.000028Z,2016-03-29T19:16:19.425338Z,2016-03-29T19:16:31.000028Z,2016-03-29T19:17:31.000028Z,earthquake,2.708852754,known,20160329T191619/BL_CLDB_20160329T191619.mseed,"['E', 'N', 'Z']",[],0.0,0.967,0.033,Natural,0.0,0.611,0.389,Natural
20160329T191619,NBRS,151,usp2016gggk,[],P,XC,,HHZ,-14.32244,-55.77729,325.53225475839025,-11.5597229,-56.81003952,0.0,2016-03-29T19:17:07.096125Z,2016-03-29T19:16:19.425338Z,2016-03-29T19:16:56.096125Z,2016-03-29T19:17:56.096125Z,earthquake,2.708852754,known,20160329T191619/XC_NBRS_20160329T191619.mseed,"['E', 'N', 'Z']",[],0.0,0.802,0.198,Natural,0.0,0.611,0.389,Natural
20160329T191619,PDRB,153,usp2016gggk,[],P,BR,,HHZ,-11.612297,-56.729597,10.526035513289902,-11.5597229,-56.81003952,0.0,2016-03-29T19:16:21.465518Z,2016-03-29T19:16:19.425338Z,2016-03-29T19:16:10.465518Z,2016-03-29T19:17:10.465518Z,earthquake,2.708852754,known,20160329T191619/BR_PDRB_20160329T191619.mseed,"['E', 'N', 'Z']",[],1.0,0.063,0.937,Anthropogenic,0.0,0.611,0.389,Natural
20160411T115522,ALF01,14,usp2016hdlg,[],P,ON,,HHZ,-20.616865,-40.725213,380.2150302791897,-19.44933333,-44.143,0.0,2016-04-11T11:56:16.043921Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:56:05.043921Z,2016-04-11T11:57:05.043921Z,earthquake,3.281836033,known,20160411T115522/ON_ALF01_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.958,0.042,Natural,0.0,0.985,0.015,Natural
20160411T115522,DIAM,19,usp2016hdlg,[],P,BL,,HHZ,-18.2952,-43.6648,137.32960539063723,-19.44933333,-44.143,0.0,2016-04-11T11:55:45.688486Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:55:34.688486Z,2016-04-11T11:56:34.688486Z,earthquake,3.281836033,known,20160411T115522/BL_DIAM_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.999,0.001,Natural,0.0,0.985,0.015,Natural
20160411T115522,DUB01,16,usp2016hdlg,[],P,ON,,HHZ,-22.080966,-42.374182,344.6845561216187,-19.44933333,-44.143,0.0,2016-04-11T11:56:12.186737Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:56:01.186737Z,2016-04-11T11:57:01.186737Z,earthquake,3.281836033,known,20160411T115522/ON_DUB01_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.976,0.024,Natural,0.0,0.985,0.015,Natural
20160411T115522,RIB01,12,usp2016hdlg,[],P,ON,,HHZ,-19.314216,-40.394365,394.068525452159,-19.44933333,-44.143,0.0,2016-04-11T11:56:17.431997Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:56:06.431997Z,2016-04-11T11:57:06.431997Z,earthquake,3.281836033,known,20160411T115522/ON_RIB01_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.989,0.011,Natural,0.0,0.985,0.015,Natural
20160411T115522,SJMB,18,usp2016hdlg,[],P,BL,,HHZ,-18.702916,-41.184694,322.1141950225438,-19.44933333,-44.143,0.0,2016-04-11T11:56:09.084020Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:55:58.084020Z,2016-04-11T11:56:58.084020Z,earthquake,3.281836033,known,20160411T115522/BL_SJMB_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.993,0.007,Natural,0.0,0.985,0.015,Natural
20160411T115522,VAS01,17,usp2016hdlg,[],P,ON,,HHZ,-22.280081,-43.442624,321.76814876053953,-19.44933333,-44.143,0.0,2016-04-11T11:56:09.015445Z,2016-04-11T11:55:22.449999Z,2016-04-11T11:55:58.015445Z,2016-04-11T11:56:58.015445Z,earthquake,3.281836033,known,20160411T115522/ON_VAS01_20160411T115522.mseed,"['E', 'N', 'Z']",[],0.0,0.994,0.006,Natural,0.0,0.985,0.015,Natural
20160705T215735,BOAV,341,usp2016ndna,[],P,BR,,HHZ,2.3953,-60.5225,342.6409493967401,-0.7025011778,-60.44729614,0.0,2016-07-05T21:58:25.500050Z,2016-07-05T21:57:35.617951Z,2016-07-05T21:58:14.500050Z,2016-07-05T21:59:14.500050Z,earthquake,3.677931924,suspected,20160705T215735/BR_BOAV_20160705T215735.mseed,"['1', '2', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.961,0.039,Natural
20160705T215735,MACA,340,usp2016ndna,[],P,BR,,HHZ,-3.1615,-60.6838,273.17552673850594,-0.7025011778,-60.44729614,0.0,2016-07-05T21:58:17.381505Z,2016-07-05T21:57:35.617951Z,2016-07-05T21:58:06.381505Z,2016-07-05T21:59:06.381505Z,earthquake,3.677931924,suspected,20160705T215735/BR_MACA_20160705T215735.mseed,"['E', 'N', 'Z']",[],0.0,0.924,0.076,Natural,0.0,0.961,0.039,Natural
20160712T020115,DIAM,336,usp2016nouc,[],P,BL,,HHZ,-18.2952,-43.6648,203.64130804733065,-16.51558304,-44.1518364,0.0,2016-07-12T02:01:47.771305Z,2016-07-12T02:01:15.320781Z,2016-07-12T02:01:36.771305Z,2016-07-12T02:02:36.771305Z,earthquake,2.237462379,suspected,20160712T020115/BL_DIAM_20160712T020115.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.904,0.096,Natural
20160712T020115,JANB,335,usp2016nouc,[],P,BR,,HHZ,-15.058097,-44.311197,162.1816956171045,-16.51558304,-44.1518364,0.0,2016-07-12T02:01:42.480606Z,2016-07-12T02:01:15.320781Z,2016-07-12T02:01:31.480606Z,2016-07-12T02:02:31.480606Z,earthquake,2.237462379,suspected,20160712T020115/BR_JANB_20160712T020115.mseed,"['E', 'N', 'Z']",[],0.0,0.992,0.008,Natural,0.0,0.904,0.096,Natural
20160712T020115,PMNB,334,usp2016nouc,[],P,BL,,HHZ,-18.54,-46.44,330.4887036458492,-16.51558304,-44.1518364,0.0,2016-07-12T02:02:03.488357Z,2016-07-12T02:01:15.320781Z,2016-07-12T02:01:52.488357Z,2016-07-12T02:02:52.488357Z,earthquake,2.237462379,suspected,20160712T020115/BL_PMNB_20160712T020115.mseed,"['E', 'N', 'Z']",[],0.0,0.833,0.167,Natural,0.0,0.904,0.096,Natural
20160712T020115,SJMB,333,usp2016nouc,[],P,BL,,HHZ,-18.702916,-41.184694,397.1930173429734,-16.51558304,-44.1518364,0.0,2016-07-12T02:02:11.395332Z,2016-07-12T02:01:15.320781Z,2016-07-12T02:02:00.395332Z,2016-07-12T02:03:00.395332Z,earthquake,2.237462379,suspected,20160712T020115/BL_SJMB_20160712T020115.mseed,"['E', 'N', 'Z']",[],0.0,0.789,0.211,Natural,0.0,0.904,0.096,Natural
20160731T125447,CLDB,345,usp2016oyif,[],P,BL,,HHZ,-10.8732,-55.7965,131.7850613690102,-11.55990219,-56.78262329,0.0,2016-07-31T12:55:10.338180Z,2016-07-31T12:54:47.456988Z,2016-07-31T12:54:59.338180Z,2016-07-31T12:55:59.338180Z,earthquake,2.94508704,known,20160731T125447/BL_CLDB_20160731T125447.mseed,"['E', 'N', 'Z']",[],0.0,0.978,0.022,Natural,0.0,0.605,0.395,Natural
20160731T125447,PDRB,344,usp2016oyif,[],P,BR,,HHZ,-11.612297,-56.729597,8.187756274249553,-11.55990219,-56.78262329,0.0,2016-07-31T12:54:49.701082Z,2016-07-31T12:54:47.456988Z,2016-07-31T12:54:38.701082Z,2016-07-31T12:55:38.701082Z,earthquake,2.94508704,known,20160731T125447/BR_PDRB_20160731T125447.mseed,"['E', 'N', 'Z']",[],1.0,0.231,0.769,Anthropogenic,0.0,0.605,0.395,Natural
20160812T131123,NBAN,370,usp2016pugu,[],P,NB,,HHZ,-9.668656,-36.274726,77.63769891207671,-9.661324501,-36.98209381,0.0,2016-08-12T13:11:38.073661Z,2016-08-12T13:11:23.812993Z,2016-08-12T13:11:27.073661Z,2016-08-12T13:12:27.073661Z,earthquake,2.442423844,known,20160812T131123/NB_NBAN_20160812T131123.mseed,"['E', 'N', 'Z']",[],0.0,0.988,0.012,Natural,0.0,0.992,0.008,Natural
20160812T131123,NBLA,369,usp2016pugu,[],P,NB,,HHZ,-10.99255,-37.788972,171.73096867464625,-9.661324501,-36.98209381,0.0,2016-08-12T13:11:52.298469Z,2016-08-12T13:11:23.812993Z,2016-08-12T13:11:41.298469Z,2016-08-12T13:12:41.298469Z,earthquake,2.442423844,known,20160812T131123/NB_NBLA_20160812T131123.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.992,0.008,Natural
20160812T131123,NBRF,368,usp2016pugu,[],P,NB,,HHZ,-8.679466,-35.127172,230.9842078588144,-9.661324501,-36.98209381,0.0,2016-08-12T13:12:00.166687Z,2016-08-12T13:11:23.812993Z,2016-08-12T13:11:49.166687Z,2016-08-12T13:12:49.166687Z,earthquake,2.442423844,known,20160812T131123/NB_NBRF_20160812T131123.mseed,"['E', 'N', 'Z']",[],0.0,0.989,0.011,Natural,0.0,0.992,0.008,Natural
20160813T022641,AQDB,290,usp2016pvha,[],P,BL,,HHZ,-20.47579,-55.69971,219.328506368216,-18.63724709,-56.47877502,0.0,2016-08-13T02:27:15.813964Z,2016-08-13T02:26:41.746039Z,2016-08-13T02:27:04.813964Z,2016-08-13T02:28:04.813964Z,earthquake,3.117498643,known,20160813T022641/BL_AQDB_20160813T022641.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.872,0.128,Natural
20160813T022641,C2SB,288,usp2016pvha,[],P,BL,,HHZ,-18.7688,-52.8377,384.3202887660456,-18.63724709,-56.47877502,0.0,2016-08-13T02:27:36.782626Z,2016-08-13T02:26:41.746039Z,2016-08-13T02:27:25.782626Z,2016-08-13T02:28:25.782626Z,earthquake,3.117498643,known,20160813T022641/BL_C2SB_20160813T022641.mseed,"['E', 'N', 'Z']",[],1.0,0.494,0.506,Anthropogenic,0.0,0.872,0.128,Natural
20160813T022641,PP1B,291,usp2016pvha,[],P,BL,,HHZ,-17.6003,-54.8796,204.4888853504144,-18.63724709,-56.47877502,0.0,2016-08-13T02:27:15.048461Z,2016-08-13T02:26:41.746039Z,2016-08-13T02:27:04.048461Z,2016-08-13T02:28:04.048461Z,earthquake,3.117498643,known,20160813T022641/BL_PP1B_20160813T022641.mseed,"['Z', 'N', 'E']",[],0.0,1.0,0.0,Natural,0.0,0.872,0.128,Natural
20160813T022641,SALV,289,usp2016pvha,[],P,BR,,HHZ,-15.90118,-55.69356,314.1044955039791,-18.63724709,-56.47877502,0.0,2016-08-13T02:27:29.186080Z,2016-08-13T02:26:41.746039Z,2016-08-13T02:27:18.186080Z,2016-08-13T02:28:18.186080Z,earthquake,3.117498643,known,20160813T022641/BR_SALV_20160813T022641.mseed,"['E', 'N', 'Z']",[],0.0,0.993,0.007,Natural,0.0,0.872,0.128,Natural
20160920T201657,NBAN,204,usp2016sobl,[],P,NB,,HHZ,-9.668656,-36.274726,152.03654414387947,-8.669340134,-35.32483292,0.0,2016-09-20T20:17:22.523356Z,2016-09-20T20:16:57.441520Z,2016-09-20T20:17:11.523356Z,2016-09-20T20:18:11.523356Z,earthquake,1.248428194,suspected,20160920T201657/NB_NBAN_20160920T201657.mseed,"['E', 'N', 'Z']",[],1.0,0.026,0.974,Anthropogenic,1.0,0.244,0.756,Anthropogenic
20160920T201657,NBRF,205,usp2016sobl,[],P,NB,,HHZ,-8.679466,-35.127172,21.78228758501417,-8.669340134,-35.32483292,0.0,2016-09-20T20:17:01.293327Z,2016-09-20T20:16:57.441520Z,2016-09-20T20:16:50.293327Z,2016-09-20T20:17:50.293327Z,earthquake,1.248428194,suspected,20160920T201657/NB_NBRF_20160920T201657.mseed,"['E', 'N', 'Z']",[],1.0,0.462,0.538,Anthropogenic,1.0,0.244,0.756,Anthropogenic
20161128T063553,CZSB,295,usp2016xjca,[],P,BR,,HHZ,-7.7299,-72.7049,176.86228622675966,-8.73856926,-73.95054626,158221.3898,2016-11-28T06:36:25.063160Z,2016-11-28T06:35:53.443870Z,2016-11-28T06:36:14.063160Z,2016-11-28T06:37:14.063160Z,earthquake,4.140862941,known,20161128T063553/BR_CZSB_20161128T063553.mseed,"['E', 'N', 'Z']",[],0.0,0.982,0.018,Natural,0.0,0.982,0.018,Natural
20170103T131512,ROSB,357,usp2017aerg,[],P,BR,,HHZ,-2.8967,-44.1246,53.5794719634227,-3.34,-43.93,0.0,2017-01-03T13:15:22.130750Z,2017-01-03T13:15:12.000000Z,2017-01-03T13:15:11.130750Z,2017-01-03T13:16:11.130750Z,earthquake,2.394110762,known,20170103T131512/BR_ROSB_20170103T131512.mseed,"['E', 'N', 'Z']",[],0.0,0.962,0.038,Natural,0.0,0.962,0.038,Natural
20170203T043541,DIAM,327,usp2017ciqs,[],P,BL,,HHZ,-18.2952,-43.6648,323.9445953117739,-20.62157631,-45.53662491,0.0,2017-02-03T04:36:28.791282Z,2017-02-03T04:35:41.430716Z,2017-02-03T04:36:17.791282Z,2017-02-03T04:37:17.791282Z,earthquake,2.547640697,suspected,20170203T043541/BL_DIAM_20170203T043541.mseed,"['E', 'N', 'Z']",[],0.0,0.937,0.063,Natural,0.0,0.767,0.233,Natural
20170203T043541,DUB01,326,usp2017ciqs,[],P,ON,,HHZ,-22.080966,-42.374182,365.647891354363,-20.62157631,-45.53662491,0.0,2017-02-03T04:36:33.634670Z,2017-02-03T04:35:41.430716Z,2017-02-03T04:36:22.634670Z,2017-02-03T04:37:22.634670Z,earthquake,2.547640697,suspected,20170203T043541/ON_DUB01_20170203T043541.mseed,"['E', 'N', 'Z']",[],0.0,0.598,0.402,Natural,0.0,0.767,0.233,Natural
20170227T070540,AZCA,93,usp2017ears,[],P,XC,,HHZ,-28.0799,-55.9832,153.44856370833207,-26.95033333,-56.88166667,15000.0,2017-02-27T07:06:06.539026Z,2017-02-27T07:05:40.689999Z,2017-02-27T07:05:55.539026Z,2017-02-27T07:06:55.539026Z,earthquake,3.365370339,known,20170227T070540/XC_AZCA_20170227T070540.mseed,"['E', 'N', 'Z']",[],0.0,0.963,0.037,Natural,0.0,0.989,0.011,Natural
20170227T070540,CRSM,94,usp2017ears,[],P,XC,,HHZ,-27.49373,-54.0433,287.53361812795646,-26.95033333,-56.88166667,15000.0,2017-02-27T07:06:22.658967Z,2017-02-27T07:05:40.689999Z,2017-02-27T07:06:11.658967Z,2017-02-27T07:07:11.658967Z,earthquake,3.365370339,known,20170227T070540/XC_CRSM_20170227T070540.mseed,"['E', 'N', 'Z']",[],0.0,0.999,0.001,Natural,0.0,0.989,0.011,Natural
20170227T070540,ESFA,99,usp2017ears,[],P,XC,,HHZ,-24.9575,-58.4883,273.19047766263594,-26.95033333,-56.88166667,15000.0,2017-02-27T07:06:20.311460Z,2017-02-27T07:05:40.689999Z,2017-02-27T07:06:09.311460Z,2017-02-27T07:07:09.311460Z,earthquake,3.365370339,known,20170227T070540/XC_ESFA_20170227T070540.mseed,"['E', 'N', 'Z']",[],0.0,0.983,0.017,Natural,0.0,0.989,0.011,Natural
