Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat
20220317T200526,NBPB,1727,usp2022fiom,[],P,NB,,HHZ,-5.543242,-39.583619,189.48472226088325,-4.038029194,-38.76735306,0.0,2022-03-17T20:05:57.043582Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:46.043582Z,2022-03-17T20:06:46.043582Z,earthquake,1.975457174,known,20220317T200526/NB_NBPB_20220317T200526.mseed,"['E', 'N', 'Z']",[],0.0,0.6859999895095825,0.3140000104904175,Natural,1,0.205,0.795,Anthropogenic,0,1.3146170362715814,1.6895860120780062,3.407996407496652,4.480210136847445,20,"[-4.038029194, -38.76735306]",Nordeste,1.3146170362715814,[1.25-1.5[,189.48472226088325,[175-200[,5,0.27313677407920417,0.5296101435941788,94.74071225461809,[1-2[,[175-200[,[1.25-1.5[,[0.6-0.8[,[0.2-0.4[
20220317T200526,NBPS,1725,usp2022fiom,[],P,NB,,HHZ,-4.393969,-41.445618,299.934842517637,-4.038029194,-38.76735306,0.0,2022-03-17T20:06:10.889738Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:59.889738Z,2022-03-17T20:06:59.889738Z,earthquake,1.975457174,known,20220317T200526/NB_NBPS_20220317T200526.mseed,"['E', 'N', 'Z']",[],1.0,0.1389999985694885,0.8610000014305115,Anthropogenic,1,0.205,0.795,Anthropogenic,0,1.1220863863944297,1.1623765354738547,11.828815170524782,13.272952470021764,20,"[-4.038029194, -38.76735306]",Nordeste,1.3146170362715814,[1.25-1.5[,189.48472226088325,[175-200[,5,0.27313677407920417,0.5296101435941788,94.74071225461809,[1-2[,[275-300[,[1-1.25[,[0.1-0.2[,[0.2-0.4[
20220317T205722,NBMA,1721,usp2022fiqf,[],P,NB,,HHZ,-7.365352,-38.764058,366.9103688743928,-4.047471046,-38.770298,0.0,2022-03-17T20:58:15.403870Z,2022-03-17T20:57:22.820711Z,2022-03-17T20:58:04.403870Z,2022-03-17T20:59:04.403870Z,earthquake,2.159754788,known,20220317T205722/NB_NBMA_20220317T205722.mseed,"['E', 'N', 'Z']",[],1.0,0.3889999985694885,0.6110000014305115,Anthropogenic,1,0.247,0.753,Anthropogenic,0,0.7919354643117016,1.4344917415676528,17.38738999973332,13.769690772607444,20,"[-4.047471046, -38.770298]",Nordeste,1.0085727729337597,[1-1.25[,281.34545076267216,[275-300[,4,0.17501118685380124,0.2679420567683681,84.99693994386097,[2-3[,>= 350,< 1,[0.2-0.4[,[0.1-0.2[
20220317T205722,NBMO,1724,usp2022fiqf,[],P,NB,,HHZ,-3.310348,-40.042927,163.1915919786224,-4.047471046,-38.770298,0.0,2022-03-17T20:57:49.615391Z,2022-03-17T20:57:22.820711Z,2022-03-17T20:57:38.615391Z,2022-03-17T20:58:38.615391Z,earthquake,2.159754788,known,20220317T205722/NB_NBMO_20220317T205722.mseed,"['E', 'N', 'Z']",[],1.0,0.0340000018477439,0.9660000205039978,Anthropogenic,1,0.247,0.753,Anthropogenic,0,1.4289952552071779,2.8938252704182137,9.656041869294699,13.798438015303972,20,"[-4.047471046, -38.770298]",Nordeste,1.0085727729337597,[1-1.25[,281.34545076267216,[275-300[,4,0.17501118685380124,0.2679420567683681,84.99693994386097,[2-3[,[150-175[,[1.25-1.5[,,[0.1-0.2[
20220317T205722,NBPA,1723,usp2022fiqf,[],P,NB,,HHZ,-5.75028,-37.112047,263.21730129877994,-4.047471046,-38.770298,0.0,2022-03-17T20:58:02.993612Z,2022-03-17T20:57:22.820711Z,2022-03-17T20:57:51.993612Z,2022-03-17T20:58:51.993612Z,earthquake,2.159754788,known,20220317T205722/NB_NBPA_20220317T205722.mseed,"['E', 'N', 'Z']",[],1.0,0.3919999897480011,0.6079999804496765,Anthropogenic,1,0.247,0.753,Anthropogenic,0,1.0407764180524992,1.058927701619843,3.1887179883205263,3.318742486063808,20,"[-4.047471046, -38.770298]",Nordeste,1.0085727729337597,[1-1.25[,281.34545076267216,[275-300[,4,0.17501118685380124,0.2679420567683681,84.99693994386097,[2-3[,[250-275[,[1-1.25[,[0.2-0.4[,[0.1-0.2[
20220317T205722,NBPS,1722,usp2022fiqf,[],P,NB,,HHZ,-4.393969,-41.445618,299.4736002265643,-4.047471046,-38.770298,0.0,2022-03-17T20:58:07.198738Z,2022-03-17T20:57:22.820711Z,2022-03-17T20:57:56.198738Z,2022-03-17T20:58:56.198738Z,earthquake,2.159754788,known,20220317T205722/NB_NBPS_20220317T205722.mseed,"['E', 'N', 'Z']",[],1.0,0.1739999949932098,0.8259999752044678,Anthropogenic,1,0.247,0.753,Anthropogenic,0,0.9763691278150204,1.0800392420690326,10.034389761256666,9.797268379354142,20,"[-4.047471046, -38.770298]",Nordeste,1.0085727729337597,[1-1.25[,281.34545076267216,[275-300[,4,0.17501118685380124,0.2679420567683681,84.99693994386097,[2-3[,[275-300[,< 1,[0.1-0.2[,[0.1-0.2[
20220322T150118,NBPN,1709,usp2022frhz,[],P,NB,,HHZ,-10.847009,-40.198957,75.5300262842628,-10.5939064,-39.55767059,0.0,2022-03-22T15:01:31.948595Z,2022-03-22T15:01:18.963134Z,2022-03-22T15:01:20.948595Z,2022-03-22T15:02:20.948595Z,earthquake,2.014862998,known,20220322T150118/NB_NBPN_20220322T150118.mseed,"['E', 'N', 'Z']",[],0.0,0.9610000252723694,0.0390000008046627,Natural,0,0.95,0.05,Natural,0,8.592422488207605,36.254340470465216,4.3685209446455415,37.536177604978285,15,"[-10.5939064, -39.55767059]",Nordeste,5.094337905353546,[5-6[,153.28122658973462,[150-175[,2,0.015556359638522359,4.947038659400441,109.95680196278535,[2-3[,[75-100[,[8-9[,>=0.9,
20220322T150118,NBTA,1708,usp2022frhz,[],P,NB,,HHZ,-9.121932,-38.063215,231.0324268952064,-10.5939064,-39.55767059,0.0,2022-03-22T15:01:54.945110Z,2022-03-22T15:01:18.963134Z,2022-03-22T15:01:43.945110Z,2022-03-22T15:02:43.945110Z,earthquake,2.014862998,known,20220322T150118/NB_NBTA_20220322T150118.mseed,"['E', 'N', 'Z']",[],0.0,0.9390000104904176,0.0610000006854534,Natural,0,0.95,0.05,Natural,0,1.596253322499487,2.529430972905717,10.170541497320334,16.234760656716492,15,"[-10.5939064, -39.55767059]",Nordeste,5.094337905353546,[5-6[,153.28122658973462,[150-175[,2,0.015556359638522359,4.947038659400441,109.95680196278535,[2-3[,[225-250[,[1.5-1.75[,>=0.9,
20220322T202341,ARAG,1707,usp2022frsp,[],P,BR,,HHZ,-15.706,-51.812,288.39509229620046,-14.78659058,-49.29994965,0.0,2022-03-22T20:24:24.685456Z,2022-03-22T20:23:41.525948Z,2022-03-22T20:24:13.685456Z,2022-03-22T20:25:13.685456Z,earthquake,2.364117448,suspected,20220322T202341/BR_ARAG_20220322T202341.mseed,"['E', 'N', 'Z']",[],0.0,0.8920000195503235,0.1080000028014183,Natural,0,0.578,0.422,Natural,0,1.3476848447528809,1.9614280706467018,2.1302224087926604,2.8708684562828446,20,"[-14.78659058, -49.29994965]",Centro-Oeste,1.0835537134168944,[1-1.25[,330.36085217870914,[325-350[,2,0.4447701710983098,0.37353782818030107,59.348546781136456,[2-3[,[275-300[,[1.25-1.5[,[0.8-0.9[,[0.4-0.6[
20220322T202341,IPMB,1706,usp2022frsp,[],P,BR,,HHZ,-17.982956,-48.211734,372.32661206121776,-14.78659058,-49.29994965,0.0,2022-03-22T20:24:34.880947Z,2022-03-22T20:23:41.525948Z,2022-03-22T20:24:23.880947Z,2022-03-22T20:25:23.880947Z,earthquake,2.364117448,suspected,20220322T202341/BR_IPMB_20220322T202341.mseed,"['E', 'N', 'Z']",[],1.0,0.2630000114440918,0.7369999885559082,Anthropogenic,0,0.578,0.422,Natural,0,0.8194225820809081,1.1901164391341914,7.290330444964818,5.973861397436127,20,"[-14.78659058, -49.29994965]",Centro-Oeste,1.0835537134168944,[1-1.25[,330.36085217870914,[325-350[,2,0.4447701710983098,0.37353782818030107,59.348546781136456,[2-3[,>= 350,< 1,[0.2-0.4[,[0.4-0.6[
20220324T122855,ITAB,1705,usp2022futy,[],P,BL,,HHZ,-27.2349,-52.1313,227.6819699145107,-28.96457291,-50.88092422,0.0,2022-03-24T12:29:30.137295Z,2022-03-24T12:28:55.100868Z,2022-03-24T12:29:19.137295Z,2022-03-24T12:30:19.137295Z,earthquake,2.271233805,suspected,20220324T122855/BL_ITAB_20220324T122855.mseed,"['E', 'N', 'Z']",[],0.0,0.9350000023841858,0.0649999976158142,Natural,0,0.935,0.065,Natural,0,1.3484619132112874,1.233066473187769,8.535638137937495,11.509982933962425,12,"[-28.96457291, -50.88092422]",Sul,1.3484619132112874,[1.25-1.5[,227.6819699145107,[225-250[,1,,,,[2-3[,[225-250[,[1.25-1.5[,>=0.9,>=0.9
20220324T134142,CANS,1703,usp2022fuwj,[],P,BL,,HHZ,-20.2896,-46.3921,242.50861370299475,-20.97683334,-48.60149002,0.0,2022-03-24T13:42:20.170875Z,2022-03-24T13:41:42.703973Z,2022-03-24T13:42:09.170875Z,2022-03-24T13:43:09.170875Z,earthquake,2.082010178,known,20220324T134142/BL_CANS_20220324T134142.mseed,"['E', 'N', 'Z']",[],0.0,0.9649999737739564,0.0350000001490116,Natural,0,0.95,0.05,Natural,0,0.7173905582029073,0.8536392257210645,23.267369371020205,16.691791100989413,13,"[-20.97683334, -48.60149002]",Sudeste,0.7785495597737259,< 1,236.93443644440262,[225-250[,2,0.02121318320510918,0.08649188948264902,7.8830770781726685,[2-3[,[225-250[,< 1,>=0.9,
20220324T134142,ITRB,1704,usp2022fuwj,[],P,BL,,HHZ,-19.7042,-50.359,231.3602591858105,-20.97683334,-48.60149002,0.0,2022-03-24T13:42:18.898890Z,2022-03-24T13:41:42.703973Z,2022-03-24T13:42:07.898890Z,2022-03-24T13:43:07.898890Z,earthquake,2.082010178,known,20220324T134142/BL_ITRB_20220324T134142.mseed,"['E', 'N', 'Z']",[],0.0,0.9350000023841858,0.0649999976158142,Natural,0,0.95,0.05,Natural,0,0.8397085613445444,1.25469579171013,25.6434799407066,21.533049648878425,13,"[-20.97683334, -48.60149002]",Sudeste,0.7785495597737259,< 1,236.93443644440262,[225-250[,2,0.02121318320510918,0.08649188948264902,7.8830770781726685,[2-3[,[225-250[,< 1,>=0.9,
20220329T192129,NBMO,1689,usp2022gelc,[],P,NB,,HHZ,-3.310348,-40.042927,80.58179995503441,-3.508979559,-40.74062347,0.0,2022-03-29T19:21:43.649835Z,2022-03-29T19:21:29.606491Z,2022-03-29T19:21:32.649835Z,2022-03-29T19:22:32.649835Z,earthquake,2.018722442,suspected,20220329T192129/NB_NBMO_20220329T192129.mseed,"['E', 'N', 'Z']",[],1.0,0.0149999996647238,0.9850000143051147,Anthropogenic,1,0.024,0.976,Anthropogenic,0,7.647296957134548,5.414422349682891,4.181098578805578,31.974102439179482,19,"[-3.508979559, -40.74062347]",Nordeste,8.619279372229755,[8-9[,102.95428400048496,[100-125[,2,0.012020816591991989,1.3745907138157987,31.63947036105184,[2-3[,[75-100[,[7-8[,,
20220329T192129,NBPS,1688,usp2022gelc,[],P,NB,,HHZ,-4.393969,-41.445618,125.3267680459355,-3.508979559,-40.74062347,0.0,2022-03-29T19:21:50.783979Z,2022-03-29T19:21:29.606491Z,2022-03-29T19:21:39.783979Z,2022-03-29T19:22:39.783979Z,earthquake,2.018722442,suspected,20220329T192129/NB_NBPS_20220329T192129.mseed,"['E', 'N', 'Z']",[],1.0,0.0320000015199184,0.9679999947547911,Anthropogenic,1,0.024,0.976,Anthropogenic,0,9.591261787324964,8.262200068850358,8.17302187273374,78.38959237492223,19,"[-3.508979559, -40.74062347]",Nordeste,8.619279372229755,[8-9[,102.95428400048496,[100-125[,2,0.012020816591991989,1.3745907138157987,31.63947036105184,[2-3[,[125-150[,[9-10[,,
20220401T202519,BSCB,1675,usp2022gjzs,[],P,BL,,HHZ,-20.9984,-44.7635,211.3023851830345,-19.57326126,-43.41785812,0.0,2022-04-01T20:25:52.757527Z,2022-04-01T20:25:19.018748Z,2022-04-01T20:25:41.757527Z,2022-04-01T20:26:41.757527Z,earthquake,2.915901849,suspected,20220401T202519/BL_BSCB_20220401T202519.mseed,"['Z', 'N', 'E']",[],0.0,0.8859999775886536,0.1140000000596046,Natural,0,0.671,0.329,Natural,0,11.599102743162666,5.388900503392392,5.603175331960839,64.99180636336834,20,"[-19.57326126, -43.41785812]",Sudeste,11.599102743162666,[11-12[,211.3023851830345,[200-225[,3,0.3322669606985392,10.013610760512062,89.58185326416228,[2-3[,[200-225[,[11-12[,[0.8-0.9[,[0.2-0.4[
20220401T202519,CANS,1674,usp2022gjzs,[],P,BL,,HHZ,-20.2896,-46.3921,321.3130507994024,-19.57326126,-43.41785812,0.0,2022-04-01T20:26:06.005301Z,2022-04-01T20:25:19.018748Z,2022-04-01T20:25:55.005301Z,2022-04-01T20:26:55.005301Z,earthquake,2.915901849,suspected,20220401T202519/BL_CANS_20220401T202519.mseed,"['E', 'N', 'Z']",[],1.0,0.2879999876022339,0.7120000123977661,Anthropogenic,0,0.671,0.329,Natural,0,1.39259954286213,1.7707643848737513,15.165995970433714,21.120159055474897,20,"[-19.57326126, -43.41785812]",Sudeste,11.599102743162666,[11-12[,211.3023851830345,[200-225[,3,0.3322669606985392,10.013610760512062,89.58185326416228,[2-3[,[300-325[,[1.25-1.5[,[0.2-0.4[,[0.2-0.4[
20220401T202519,DIAM,1676,usp2022gjzs,[],P,BL,,HHZ,-18.2952,-43.6648,143.84153739139538,-19.57326126,-43.41785812,0.0,2022-04-01T20:25:42.618184Z,2022-04-01T20:25:19.018748Z,2022-04-01T20:25:31.618184Z,2022-04-01T20:26:31.618184Z,earthquake,2.915901849,suspected,20220401T202519/BL_DIAM_20220401T202519.mseed,"['E', 'N', 'Z']",[],0.0,0.8379999995231628,0.1620000004768371,Natural,0,0.671,0.329,Natural,0,21.41857444359732,60.320525299253774,9.125508306246923,195.4553789930154,20,"[-19.57326126, -43.41785812]",Sudeste,11.599102743162666,[11-12[,211.3023851830345,[200-225[,3,0.3322669606985392,10.013610760512062,89.58185326416228,[2-3[,[125-150[,>= 15,[0.8-0.9[,[0.2-0.4[
20220404T150742,NBMO,1671,usp2022gpbs,[],P,NB,,HHZ,-3.310348,-40.042927,0.6296512501624295,-3.3116,-40.0374,0.0,2022-04-04T15:07:54.334523Z,2022-04-04T15:07:42.000000Z,2022-04-04T15:07:43.334523Z,2022-04-04T15:08:43.334523Z,earthquake,0.2756655954,suspected,20220404T150742/NB_NBMO_20220404T150742.mseed,"['E', 'N', 'Z']",[],1.0,0.0120000001043081,0.9879999756813048,Anthropogenic,1,0.012,0.988,Anthropogenic,0,7.55610574069205,6.2000293757276985,3.1196527738686703,23.57242623359494,15,"[-3.3116, -40.0374]",Nordeste,7.55610574069205,[7-8[,0.6296512501624295,< 25,1,,,,<1,< 25,[7-8[,,>=0.9
20220404T165044,ITAB,1670,usp2022gpfd,[],P,BL,,HHZ,-27.2349,-52.1313,73.74312636229341,-27.20681381,-51.3875351,0.0,2022-04-04T16:50:56.639341Z,2022-04-04T16:50:44.113677Z,2022-04-04T16:50:45.639341Z,2022-04-04T16:51:45.639341Z,earthquake,1.829454977,suspected,20220404T165044/BL_ITAB_20220404T165044.mseed,"['E', 'N', 'Z']",[],1.0,0.0040000001899898,0.9959999918937684,Anthropogenic,1,0.173,0.827,Anthropogenic,0,2.8105023256817923,4.651123090099838,3.4190269224732774,9.609183117179807,16,"[-27.20681381, -51.3875351]",Sul,1.909481003439942,,178.07576599460512,[175-200[,2,0.23970919497897383,1.2742365739017631,147.5486339661999,[1-2[,[50-75[,[2-3[,,[0.2-0.4[
20220404T165044,PTGB,1669,usp2022gpfd,[],P,BL,,HHZ,-24.72095,-52.01182,282.4084056269168,-27.20681381,-51.3875351,0.0,2022-04-04T16:51:26.691608Z,2022-04-04T16:50:44.113677Z,2022-04-04T16:51:15.691608Z,2022-04-04T16:52:15.691608Z,earthquake,1.829454977,suspected,20220404T165044/BL_PTGB_20220404T165044.mseed,"['E', 'N', 'Z']",[],1.0,0.3429999947547912,0.6570000052452087,Anthropogenic,1,0.173,0.827,Anthropogenic,0,1.0084596811980922,0.9232183348437233,3.4631265035348857,3.492423449703454,16,"[-27.20681381, -51.3875351]",Sul,1.909481003439942,,178.07576599460512,[175-200[,2,0.23970919497897383,1.2742365739017631,147.5486339661999,[1-2[,[275-300[,[1-1.25[,[0.2-0.4[,[0.2-0.4[
20220407T212625,BB19B,1665,usp2022gvat,[],P,BL,,HHZ,-21.0662,-48.5279,17.162102353145528,-20.93955994,-48.62308884,0.0,2022-04-07T21:26:28.930308Z,2022-04-07T21:26:25.855971Z,2022-04-07T21:26:17.930308Z,2022-04-07T21:27:17.930308Z,earthquake,1.416977432,known,20220407T212625/BL_BB19B_20220407T212625.mseed,"['E', 'N', 'Z']",[],0.0,0.8650000095367432,0.135000005364418,Natural,0,0.865,0.135,Natural,0,3.392180698490725,3.4113874651190486,15.053473297591843,51.06410156533658,21,"[-20.93955994, -48.62308884]",Sudeste,3.392180698490725,[3-4[,17.162102353145528,< 25,1,,,,[1-2[,< 25,[3-4[,[0.8-0.9[,>=0.9
20220408T190940,NBMO,1662,usp2022gwrs,[],P,NB,,HHZ,-3.310348,-40.042927,77.70382649753013,-2.788103819,-39.57522964,0.0,2022-04-08T19:09:54.036590Z,2022-04-08T19:09:40.501021Z,2022-04-08T19:09:43.036590Z,2022-04-08T19:10:43.036590Z,earthquake,2.271035416,suspected,20220408T190940/NB_NBMO_20220408T190940.mseed,"['E', 'N', 'Z']",[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.969,0.031,Natural,0,6.640657035889941,4.020420053706396,4.478837830862202,29.74242595412512,19,"[-2.788103819, -39.57522964]",,6.640657035889941,[6-7[,77.70382649753013,[75-100[,1,,,,[2-3[,[75-100[,[6-7[,>=0.9,>=0.9
20220408T191829,NBMO,1661,usp2022gwsa,[],P,NB,,HHZ,-3.310348,-40.042927,71.48326974048591,-2.843109846,-39.59851074,0.0,2022-04-08T19:18:41.853691Z,2022-04-08T19:18:29.640838Z,2022-04-08T19:18:30.853691Z,2022-04-08T19:19:30.853691Z,earthquake,2.392040975,suspected,20220408T191829/NB_NBMO_20220408T191829.mseed,"['E', 'N', 'Z']",[],1.0,0.0109999999403953,0.9890000224113464,Anthropogenic,1,0.011,0.989,Anthropogenic,0,3.3026448454563195,2.719266725496506,7.297550091254167,24.10121619333987,19,"[-2.843109846, -39.59851074]",,3.3026448454563195,[3-4[,71.48326974048591,[50-75[,1,,,,[2-3[,[50-75[,[3-4[,,>=0.9
20220410T152755,BB19B,1654,usp2022habk,[],P,BL,,HHZ,-21.0662,-48.5279,14.176606644674898,-20.96265602,-48.60811996,0.0,2022-04-10T15:27:57.534793Z,2022-04-10T15:27:55.005526Z,2022-04-10T15:27:46.534793Z,2022-04-10T15:28:46.534793Z,earthquake,1.744197143,known,20220410T152755/BL_BB19B_20220410T152755.mseed,"['E', 'N', 'Z']",[],0.0,0.5680000185966492,0.4320000112056732,Natural,0,0.746,0.254,Natural,0,12.408459609195427,6.785449938330321,6.426798816818394,79.746673534916,15,"[-20.96265602, -48.60811996]",Sudeste,6.648832357255206,[6-7[,128.43254410432158,[125-150[,2,0.25173001848568316,8.145342973907539,161.58229633708447,[1-2[,< 25,[12-13[,[0.4-0.6[,[0.2-0.4[
20220410T152755,CANS,1653,usp2022habk,[],P,BL,,HHZ,-20.2896,-46.3921,242.68848156396825,-20.96265602,-48.60811996,0.0,2022-04-10T15:28:32.526084Z,2022-04-10T15:27:55.005526Z,2022-04-10T15:28:21.526084Z,2022-04-10T15:29:21.526084Z,earthquake,1.744197143,known,20220410T152755/BL_CANS_20220410T152755.mseed,"['E', 'N', 'Z']",[],0.0,0.9240000247955322,0.0759999975562095,Natural,0,0.746,0.254,Natural,0,0.8892051053149853,0.8774125424487612,7.509334413768196,6.677338498240192,15,"[-20.96265602, -48.60811996]",Sudeste,6.648832357255206,[6-7[,128.43254410432158,[125-150[,2,0.25173001848568316,8.145342973907539,161.58229633708447,[1-2[,[225-250[,< 1,>=0.9,[0.2-0.4[
20220412T122514,FRTB,1645,usp2022hdmk,[],P,BL,,HHZ,-23.3439,-49.564,329.591644766626,-24.97500229,-46.85125351,0.0,2022-04-12T12:26:02.795484Z,2022-04-12T12:25:14.429968Z,2022-04-12T12:25:51.795484Z,2022-04-12T12:26:51.795484Z,earthquake,2.596360587,suspected,20220412T122514/BL_FRTB_20220412T122514.mseed,"['E', 'N', 'Z']",[],0.0,0.9649999737739564,0.0350000001490116,Natural,0,0.985,0.015,Natural,0,0.955704331360938,1.0036617681568105,7.100402202870638,6.785885139688215,12,"[-24.97500229, -46.85125351]",,4.565515702745343,[4-5[,219.65721497704084,[200-225[,3,0.017320525970322763,14.791523867616645,121.38433594880411,[2-3[,[325-350[,< 1,>=0.9,
20220412T122514,PARB,1646,usp2022hdmk,[],P,BL,,HHZ,-23.3421,-45.6246,219.65721497704084,-24.97500229,-46.85125351,0.0,2022-04-12T12:25:49.184459Z,2022-04-12T12:25:14.429968Z,2022-04-12T12:25:38.184459Z,2022-04-12T12:26:38.184459Z,earthquake,2.596360587,suspected,20220412T122514/BL_PARB_20220412T122514.mseed,"['E', 'N', 'Z']",[' Sampling rate is 200.0'],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.985,0.015,Natural,0,4.565515702745343,6.060913354860511,442.8434288182543,2021.80862812733,12,"[-24.97500229, -46.85125351]",,4.565515702745343,[4-5[,219.65721497704084,[200-225[,3,0.017320525970322763,14.791523867616645,121.38433594880411,[2-3[,[200-225[,[4-5[,>=0.9,
20220412T122514,PET01,1647,usp2022hdmk,[],P,ON,,HHZ,-24.290108,-47.275344,87.17233758869699,-24.97500229,-46.85125351,0.0,2022-04-12T12:25:29.606871Z,2022-04-12T12:25:14.429968Z,2022-04-12T12:25:18.606871Z,2022-04-12T12:26:18.606871Z,earthquake,2.596360587,suspected,20220412T122514/ON_PET01_20220412T122514.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.985,0.015,Natural,0,28.18883216049224,63.398573767107344,6.306712574474796,177.77886224633593,12,"[-24.97500229, -46.85125351]",,4.565515702745343,[4-5[,219.65721497704084,[200-225[,3,0.017320525970322763,14.791523867616645,121.38433594880411,[2-3[,[75-100[,>= 15,>=0.9,
20220412T203410,FRTB,1642,usp2022hecn,[],P,BL,,HHZ,-23.3439,-49.564,323.8748534236685,-25.07974815,-46.99813843,0.0,2022-04-12T20:34:58.872830Z,2022-04-12T20:34:10.900448Z,2022-04-12T20:34:47.872830Z,2022-04-12T20:35:47.872830Z,earthquake,2.910334644,suspected,20220412T203410/BL_FRTB_20220412T203410.mseed,"['E', 'N', 'Z']",[],0.0,0.9789999723434448,0.0209999997168779,Natural,0,0.99,0.01,Natural,0,0.9398659260541531,3.1815860240016507,5.085494349854387,4.779682856569057,20,"[-25.07974815, -46.99813843]",,17.231485851260377,>= 15,237.715993105494,[225-250[,3,0.010066466313929974,48.39426208521822,117.28255058003427,[2-3[,[300-325[,< 1,>=0.9,
20220412T203410,PARB,1643,usp2022hecn,[],P,BL,,HHZ,-23.3421,-45.6246,237.715993105494,-25.07974815,-46.99813843,0.0,2022-04-12T20:34:47.282216Z,2022-04-12T20:34:10.900448Z,2022-04-12T20:34:36.282216Z,2022-04-12T20:35:36.282216Z,earthquake,2.910334644,suspected,20220412T203410/BL_PARB_20220412T203410.mseed,"['E', 'N', 'Z']",[' Sampling rate is 200.0'],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.99,0.01,Natural,0,17.231485851260377,21.530190630202064,407.7751196234434,7026.571204287372,20,"[-25.07974815, -46.99813843]",,17.231485851260377,>= 15,237.715993105494,[225-250[,3,0.010066466313929974,48.39426208521822,117.28255058003427,[2-3[,[225-250[,>= 15,>=0.9,
20220412T203410,PET01,1644,usp2022hecn,[],P,ON,,HHZ,-24.290108,-47.275344,91.85607293442938,-25.07974815,-46.99813843,0.0,2022-04-12T20:34:27.540085Z,2022-04-12T20:34:10.900448Z,2022-04-12T20:34:16.540085Z,2022-04-12T20:35:16.540085Z,earthquake,2.910334644,suspected,20220412T203410/ON_PET01_20220412T203410.mseed,"['E', 'N', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.99,0.01,Natural,0,91.71104214187176,154.89309020262525,6.932604086221187,635.7963455043437,20,"[-25.07974815, -46.99813843]",,17.231485851260377,>= 15,237.715993105494,[225-250[,3,0.010066466313929974,48.39426208521822,117.28255058003427,[2-3[,[75-100[,>= 15,>=0.9,
20220412T205333,AMBA,1637,usp2022hede,[],P,XC,,HHZ,-22.92694,-54.9905,313.1622409116655,-20.33652496,-56.20489502,0.0,2022-04-12T20:54:19.869282Z,2022-04-12T20:53:33.739105Z,2022-04-12T20:54:08.869282Z,2022-04-12T20:55:08.869282Z,earthquake,1.972092333,suspected,20220412T205333/XC_AMBA_20220412T205333.mseed,"['E', 'N', 'Z']",[],1.0,0.0419999994337558,0.9580000042915344,Anthropogenic,1,0.142,0.858,Anthropogenic,0,0.9563493045849718,1.2350794861457643,1.5781541023387073,1.5092665782995431,20,"[-20.33652496, -56.20489502]",Centro-Oeste,3.8568384914995697,[3-4[,172.25484866849715,[150-175[,5,0.22212339481873697,7.176948847360911,108.62474272219076,[1-2[,[300-325[,< 1,,[0.2-0.4[
20220412T205333,AQDB,1641,usp2022hede,[],P,BL,,HHZ,-20.47579,-55.69971,54.93705632159417,-20.33652496,-56.20489502,0.0,2022-04-12T20:53:43.322492Z,2022-04-12T20:53:33.739105Z,2022-04-12T20:53:32.322492Z,2022-04-12T20:54:32.322492Z,earthquake,1.972092333,suspected,20220412T205333/BL_AQDB_20220412T205333.mseed,"['E', 'N', 'Z']",[],1.0,0.0920000001788139,0.9079999923706056,Anthropogenic,1,0.142,0.858,Anthropogenic,0,18.94313911817784,10.86272227970616,10.250533576357446,194.17728357249214,20,"[-20.33652496, -56.20489502]",Centro-Oeste,3.8568384914995697,[3-4[,172.25484866849715,[150-175[,5,0.22212339481873697,7.176948847360911,108.62474272219076,[1-2[,[50-75[,>= 15,,[0.2-0.4[
