EventID,Time,Depth/km,Author,Contributor,MagType,Magnitude,MagAuthor,EventLocationName,EventType,sigla,geometry
usp2015cnbh,2015-02-05 14:29:19.708162,0.0,JRoberto,USP,MLv,1.710097538,JRoberto,Florania/RN,earthquake,NE,POINT (-36.889736 -6.042545)
usp2015cmnp,2015-02-05 07:33:51.154589,0.0,JRoberto,USP,mR,2.131278916,JRoberto,Catas Altas/MG,earthquake,SE,POINT (-43.407928 -20.067648)
usp2015cmmn,2015-02-05 07:01:20.217509,0.0,jroberto,USP,mR,2.286227155,jroberto,Catas Altas/MG,earthquake,SE,POINT (-43.401062 -20.059151)
usp2015cmaj,2015-02-05 00:53:27.647857,0.0,JRoberto,USP,mR,2.03151835,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.992935 -8.350136)
usp2015clxj,2015-02-04 23:22:35.276908,0.0,jroberto,USP,mR,2.769589878,jroberto,Catas Altas/MG,earthquake,SE,POINT (-43.419415 -20.061893)
usp2015cldz,2015-02-04 13:34:34.144343,0.0,JRoberto,USP,mR,3.271997119,JRoberto,Canaa dos Carajas/PA,earthquake,N,POINT (-50.056278 -6.449213)
usp2015cjum,2015-02-03 19:38:15.591039,1.949748158,JRoberto,USP,mR,2.35529759,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.956039 -8.28359)
usp2015cjmh,2015-02-03 15:30:35.694424,0.0,JRoberto,USP,mR,0.744217381,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.992226 -8.358922)
usp2015cjkz,2015-02-03 14:51:00.321763,0.0,JRoberto,USP,mR,1.946302434,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.982532 -8.29283)
usp2015budw,2015-01-26 06:12:02.517762,0.0,JRoberto,USP,mR,3.902492819,JRoberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.73053 -11.486269)
usp2015biuu,2015-01-20 01:07:53.000000,0.0,JRoberto,USP,mR,2.339436245,JRoberto,Garrafao do Norte/PA,earthquake,N,POINT (-46.8872 -1.9744)
usp2015aqzf,2015-01-10 06:55:10.210676,0.0,jroberto,USP,mR,3.246361719,jroberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.75589 -11.411017)
usp2015aqtc,2015-01-10 03:49:29.129836,0.0,JRoberto,USP,mR,2.490389009,JRoberto,Dores do Indaia/MG,earthquake,SE,POINT (-45.597645 -19.458466)
usp2015akkm,2015-01-06 16:39:52.513537,0.0,jroberto,USP,mR,2.543128837,jroberto,Itiquira/MT,earthquake,CO,POINT (-53.976028 -17.002539)
usp2015aine,2015-01-05 15:44:45.592308,0.0,JRoberto,USP,mR,3.133329073,JRoberto,Tunas do Parana/PR,earthquake,S,POINT (-49.103722 -25.015854)
usp2014zoyg,2014-12-30 22:32:40.022962,0.0,jroberto,USP,mR,2.706580613,jroberto,Marilia/SP,earthquake,SE,POINT (-49.953724 -22.216351)
usp2014zmtb,2014-12-29 17:39:38.535512,0.0,JRoberto,USP,mR,1.45321086,JRoberto,Pedra Preta/RN,earthquake,NE,POINT (-36.128834 -5.496052)
usp2014zfjd,2014-12-25 16:41:48.931362,0.0,JRoberto,USP,mR,2.6397451,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.664238 -10.233903)
usp2014zfhg,2014-12-25 15:44:21.008260,0.0,JRoberto,USP,mR,2.965270766,JRoberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.664471 -11.643566)
usp2014zaat,2014-12-22 18:46:39.954890,0.0,JRoberto,USP,mR,2.673661547,JRoberto,Tres Marias/MG,earthquake,SE,POINT (-45.254292 -18.266066)
usp2014yuzu,2014-12-20 00:36:15.887272,0.0,JRoberto,USP,mR,3.41209502,JRoberto,Anajas/PA,earthquake,N,POINT (-50.090469 -0.865329)
usp2014xyak,2014-12-07 10:47:05.013803,0.0,JRoberto,USP,mR,3.184716016,JRoberto,Monte Alegre/PA,earthquake,N,POINT (-54.301895 -2.19036)
usp2014xron,2014-12-03 21:57:44.871767,0.0,JRoberto,USP,mR,2.519832657,JRoberto,Trairao/PA,earthquake,N,POINT (-55.402901 -5.519153)
usp2014xraz,2014-12-03 15:08:11.226497,0.0,JRoberto,USP,mR,2.415212679,JRoberto,Ouro Preto/MG,earthquake,SE,POINT (-43.543488 -20.148088)
usp2014xjtt,2014-11-29 15:31:46.171713,0.0,JRoberto,USP,mR,2.152499597,JRoberto,Matina/BA,earthquake,NE,POINT (-43.00536 -13.947135)
usp2014xeoq,2014-11-26 19:16:07.303027,0.0,JRoberto,USP,mR,2.510638511,JRoberto,Tabapora/MT,earthquake,CO,POINT (-56.457432 -10.487529)
usp2014xdfj,2014-11-26 01:26:25.706972,594.1804199,JRoberto,USP,mb,5.008718697,JRoberto,Ipixuna/AM,earthquake,N,POINT (-71.869324 -6.294421)
usp2014wxrn,2014-11-23 00:46:07.955333,0.0,JRoberto,USP,mR,3.307072926,JRoberto,Britania/GO,earthquake,CO,POINT (-51.070789 -15.321479)
usp2014wlhb,2014-11-16 05:51:14.303130,0.0,JRoberto,USP,mR,2.869893101,JRoberto,Itabira/MG,earthquake,SE,POINT (-43.2164 -19.643793)
usp2014wlfy,2014-11-16 05:17:23.951928,0.0,JRoberto,USP,mR,3.614135597,JRoberto,Coreau/CE,earthquake,NE,POINT (-40.680874 -3.524158)
usp2014wjfn,2014-11-15 02:48:36.609778,0.0,jroberto,USP,mR,2.65907488,jroberto,Rio Peti/PA,earthquake,N,POINT (-52.743225 -8.949315)
usp2014wgvi,2014-11-13 19:22:20.000000,1.0,JRoberto,USP,mR,1.55546345,JRoberto,Porto Velho/RO,earthquake,N,POINT (-64.6522 -9.2738)
usp2014wglz,2014-11-13 14:39:57.000000,1.0,JRoberto,USP,mR,2.665616845,JRoberto,Porto Velho/RO,earthquake,N,POINT (-64.6502 -9.2719)
usp2014wgma,2014-11-13 14:39:21.000000,0.0,JRoberto,USP,mR,2.018142142,JRoberto,Porto Velho/RO,earthquake,N,POINT (-64.6436 -9.2689)
usp2014wgcq,2014-11-13 09:56:33.019221,0.0,JRoberto,USP,mR,2.793577291,JRoberto,Tabapora/MT,earthquake,CO,POINT (-56.824806 -11.232125)
usp2014weow,2014-11-12 13:50:48.284147,0.0,JRoberto,USP,mR,2.546565675,JRoberto,Santo Antonio do Monte/MG,earthquake,SE,POINT (-45.343788 -20.016054)
usp2014vvzy,2014-11-07 21:12:56.000000,1.0,JRoberto,USP,mR,1.753052897,JRoberto,Porto Velho/RO,earthquake,N,POINT (-64.6475 -9.2613)
usp2014vvyr,2014-11-07 20:34:57.000000,1.0,JRoberto,USP,mR,2.603406433,JRoberto,Porto Velho/RO,earthquake,N,POINT (-64.6389 -9.2719)
usp2014vjxo,2014-11-01 06:22:36.194511,0.0,JRoberto,USP,mR,2.91464146,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.261196 -8.667116)
usp2014vfcu,2014-10-29 15:20:52.286761,0.0,JRoberto,USP,mR,2.282752012,JRoberto,Brumadinho/MG,earthquake,SE,POINT (-44.183701 -20.225014)
usp2014vczm,2014-10-28 11:23:55.586558,0.0,JRoberto,USP,mR,2.521685258,JRoberto,Morada Nova de Minas/MG,earthquake,SE,POINT (-45.376358 -18.546516)
usp2014urqc,2014-10-22 06:09:08.107474,0.0,JRoberto,USP,mR,3.260493961,JRoberto,Alvorada do Gurgueia/PI,earthquake,NE,POINT (-43.403053 -8.604307)
usp2014uocj,2014-10-20 07:49:25.301365,0.0,JRoberto,USP,mR,2.277754595,JRoberto,Barretos/SP,earthquake,SE,POINT (-48.681263 -20.447556)
usp2014uebn,2014-10-14 20:01:38.619447,0.0,JRoberto,USP,mR,2.004414523,JRoberto,Seropedica/RJ,earthquake,SE,POINT (-43.758633 -22.687542)
usp2014ubjf,2014-10-13 08:29:21.154361,0.0,jroberto,USP,mR,1.985404264,jroberto,Santa Cruz de Salinas/MG,earthquake,SE,POINT (-41.640358 -16.002405)
usp2014tzjv,2014-10-12 06:32:30.650674,2.0,JRoberto,USP,mR,2.512268444,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.863483 -16.697906)
usp2014trij,2014-10-07 20:42:45.700103,2.0,JRoberto,USP,mR,1.26325211,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.891617 -16.747601)
usp2014trgy,2014-10-07 19:59:29.135994,2.0,JRoberto,USP,mR,1.331064938,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.905403 -16.675348)
usp2014tomu,2014-10-06 07:32:33.935966,0.0,JRoberto,USP,mR,2.595920691,JRoberto,Schroeder/SC,earthquake,S,POINT (-49.107563 -26.389463)
usp2014tiew,2014-10-02 20:43:37.039172,0.0,JRoberto,USP,mR,3.056519289,JRoberto,Nova Monte Verde/MT,earthquake,CO,POINT (-57.127769 -9.928885)
usp2014tgko,2014-10-01 21:20:07.029175,0.0,JRoberto,USP,mR,2.924258618,JRoberto,Trairao/PA,earthquake,N,POINT (-55.917156 -5.615084)
usp2014tgin,2014-10-01 20:18:25.981924,2.0,JRoberto,USP,mR,1.541671099,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.837093 -16.745207)
usp2014tggb,2014-10-01 19:04:00.174046,0.0,JRoberto,USP,mR,2.352447036,JRoberto,Marilac/MG,earthquake,SE,POINT (-42.133972 -18.499821)
usp2014tfhq,2014-10-01 06:42:41.786150,0.0,JRoberto,USP,mR,1.435925442,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.910397 -16.651892)
usp2014teim,2014-09-30 18:00:18.472022,0.0,JRoberto,USP,mR,2.671400787,JRoberto,Araguari/MG,earthquake,SE,POINT (-48.113052 -18.77581)
usp2014tcrv,2014-09-29 20:27:59.958158,0.0,JRoberto,USP,mR,2.521196765,JRoberto,Nazareno/MG,earthquake,SE,POINT (-44.602463 -21.140356)
usp2014szdw,2014-09-27 22:00:00.960871,0.0,JRoberto,USP,mR,2.525854359,JRoberto,Cachoeira de Pajeu/MG,earthquake,SE,POINT (-41.581573 -16.065241)
usp2014syjx,2014-09-27 11:54:35.035964,0.0,JRoberto,USP,mR,2.539724591,JRoberto,Santa Cruz de Salinas/MG,earthquake,SE,POINT (-41.698128 -15.992698)
usp2014srhg,2014-09-23 14:37:09.827241,0.0,JRoberto,USP,mR,2.465012402,JRoberto,Riacho dos Machados/MG,earthquake,SE,POINT (-43.288261 -16.054203)
usp2014sqto,2014-09-23 07:42:19.456765,0.0,JRoberto,USP,mR,2.722387468,JRoberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.776833 -11.430585)
usp2014smdj,2014-09-20 18:58:51.168709,2.0,JRoberto,USP,mR,1.747792735,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.868504 -16.732321)
usp2014sioc,2014-09-18 19:51:38.889574,0.0,JRoberto,USP,mR,2.248915761,JRoberto,Frei Gaspar/MG,earthquake,SE,POINT (-41.476345 -17.976217)
usp2014rumu,2014-09-11 03:17:18.374747,0.0,JRoberto,USP,mR,3.901265045,JRoberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.650639 -11.623655)
usp2014rumr,2014-09-11 03:13:58.697293,0.0,JRoberto,USP,mR,3.629559314,JRoberto,Novo Horizonte do Norte/MT,earthquake,CO,POINT (-56.665783 -11.584913)
usp2014rmwr,2014-09-06 23:11:19.217540,0.0,JRoberto,USP,mR,2.683053266,JRoberto,Talisma/TO,earthquake,N,POINT (-49.304798 -12.944402)
usp2014rmgb,2014-09-06 14:47:46.824250,0.0,jroberto,USP,mR,2.73200647,jroberto,Japaraiba/MG,earthquake,SE,POINT (-45.400368 -20.179348)
usp2014rkrs,2014-09-05 18:24:57.693807,0.0,JRoberto,USP,mR,2.312459473,JRoberto,Tabapora/MT,earthquake,CO,POINT (-56.995655 -10.598182)
usp2014rgzr,2014-09-03 17:54:07.134737,0.0,JRoberto,USP,mR,2.89846766,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.42765 -8.616223)
usp2014rgzp,2014-09-03 17:50:51.435327,0.0,JRoberto,USP,mR,3.049858701,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.447853 -8.622838)
usp2014rdmv,2014-09-01 19:59:32.529970,2.0,JRoberto,USP,mR,2.181030774,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.874866 -16.669495)
usp2014qyai,2014-08-29 19:59:52.871962,0.0,JRoberto,USP,mR,1.310241739,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.933575 -16.64263)
usp2014qwgo,2014-08-28 20:52:50.080763,0.0,JRoberto,USP,mR,2.455533627,JRoberto,Chapada da Natividade/TO,earthquake,N,POINT (-47.754284 -11.56043)
usp2014qvxu,2014-08-28 16:27:22.184927,0.0,JRoberto,USP,mR,2.712469208,JRoberto,Conquista D'oeste/MT,earthquake,CO,POINT (-59.562469 -14.826797)
usp2014qqtl,2014-08-25 20:34:52.100638,2.0,JRoberto,USP,mR,2.198762275,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.892311 -16.646261)
usp2014qqoi,2014-08-25 17:59:37.900899,0.0,JRoberto,USP,mR,1.472146841,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.84277 -16.775312)
usp2014qqmk,2014-08-25 17:01:33.949534,0.0,JRoberto,USP,mR,2.816288758,JRoberto,Vila Bela da Santissima Trindade/MT,earthquake,CO,POINT (-59.848293 -14.997305)
usp2014qqim,2014-08-25 15:01:37.241273,0.0,JRoberto,USP,mR,2.535257278,JRoberto,Bom Sucesso/PR,earthquake,S,POINT (-51.723206 -23.689075)
usp2014qmgz,2014-08-23 09:43:31.117095,0.0,JRoberto,USP,mR,2.642301978,JRoberto,Sao Valerio da Natividade/TO,earthquake,N,POINT (-48.238129 -12.340207)
usp2014qlwn,2014-08-23 04:27:04.993407,0.0,JRoberto,USP,mR,2.615144559,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.24725 -8.544228)
usp2014qlft,2014-08-22 19:59:01.786331,0.0,JRoberto,USP,mR,1.451637298,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.896519 -16.797098)
usp2014qlad,2014-08-22 17:08:01.931369,0.0,jroberto,USP,MLv,2.463757072,scmag@seisMaster,Arroio do Padre/RS,earthquake,S,POINT (-52.335087 -31.234365)
usp2014qjel,2014-08-21 17:03:00.754653,0.0,JRoberto,USP,mR,2.665217062,JRoberto,Vila Bela da Santissima Trindade/MT,earthquake,CO,POINT (-59.7211 -14.949394)
usp2014qiqi,2014-08-21 09:55:04.747022,0.0,JRoberto,USP,mR,1.93294324,JRoberto,Caxias do Sul/RS,earthquake,S,POINT (-51.107838 -29.135824)
usp2014qfit,2014-08-19 14:40:23.106046,2.0,JRoberto,USP,mR,1.260687866,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.884762 -16.69899)
usp2014qdul,2014-08-18 18:18:03.051927,0.0,JRoberto,USP,mR,2.255332007,JRoberto,Eldorado do Sul/RS,earthquake,S,POINT (-51.554436 -30.162251)
usp2014qdnw,2014-08-18 14:59:44.583027,2.0,JRoberto,USP,mR,1.385703298,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.873409 -16.682276)
usp2014puvl,2014-08-13 20:34:58.484626,0.0,JRoberto,USP,mR,2.45787393,JRoberto,Correntina/BA,earthquake,NE,POINT (-44.614914 -13.420724)
usp2014psvd,2014-08-12 18:10:12.808675,0.0,JRoberto,USP,mR,2.998868597,JRoberto,Araguaina/TO,earthquake,N,POINT (-48.064487 -7.498144)
usp2014pqrq,2014-08-11 14:07:56.379028,0.0,JRoberto,USP,mR,2.19146737,JRoberto,Ruropolis/PA,earthquake,N,POINT (-55.265385 -4.496205)
usp2014plgw,2014-08-08 14:59:58.920383,2.0,JRoberto,USP,mR,1.332939545,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-44.008648 -16.703428)
usp2014pibe,2014-08-06 20:42:55.000000,0.0,JRoberto,USP,MLv,1.492333411,JRoberto,Sao Valerio da Natividade/TO,earthquake,N,POINT (-48.2996 -12.1073)
usp2014phsx,2014-08-06 16:32:07.320136,0.0,JRoberto,USP,mR,2.424401543,JRoberto,Bonopolis/GO,earthquake,CO,POINT (-49.981144 -13.895952)
usp2014pgna,2014-08-06 00:26:23.000000,0.0,JRoberto,USP,MLv,0.9529741482,JRoberto,Gramado/RS,earthquake,S,POINT (-50.8636 -29.4694)
usp2014pfjb,2014-08-05 09:17:24.601332,0.0,JRoberto,USP,MLv,1.856027327,JRoberto,Barra de Sao Francisco/ES,earthquake,SE,POINT (-40.799309 -18.62727)
usp2014pdaq,2014-08-04 02:46:34.000000,0.0,JRoberto,USP,MLv,1.567319067,JRoberto,Gramado/RS,earthquake,S,POINT (-50.8613 -29.464)
usp2014pdar,2014-08-04 02:45:59.000000,0.0,JRoberto,USP,MLv,1.135640377,JRoberto,Gramado/RS,earthquake,S,POINT (-50.8602 -29.4713)
usp2014pcza,2014-08-04 01:56:37.585551,0.0,JRoberto,USP,mR,1.832904045,JRoberto,Gramado/RS,earthquake,S,POINT (-50.858143 -29.468224)
usp2014ovgf,2014-07-30 20:29:20.000000,0.0,JRoberto,USP,mR,1.901381458,JRoberto,Chaves/PA,earthquake,N,POINT (-50.0709 0.3605)
usp2014ovfh,2014-07-30 20:01:37.420345,0.0,JRoberto,USP,mR,2.192393969,JRoberto,Correntina/BA,earthquake,NE,POINT (-44.466896 -13.38148)
usp2014otlc,2014-07-29 20:42:04.244134,2.0,JRoberto,USP,mR,2.160949559,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.83992 -16.758287)
usp2014otee,2014-07-29 17:11:58.302508,0.0,JRoberto,USP,mR,2.458009458,JRoberto,Pinheiro Machado/RS,earthquake,S,POINT (-53.345444 -31.646046)
usp2014oszv,2014-07-29 14:59:49.444312,2.0,JRoberto,USP,mR,1.298347453,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.887024 -16.658194)
usp2014orqt,2014-07-28 21:16:32.117197,0.0,JRoberto,USP,mR,2.512400269,JRoberto,Nazareno/MG,earthquake,SE,POINT (-44.593609 -21.091745)
usp2014omam,2014-07-25 19:22:16.736800,0.0,JRoberto,USP,mR,1.399864604,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.920013 -16.66523)
usp2014olru,2014-07-25 14:59:21.447001,2.0,JRoberto,USP,mR,1.854172679,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.84304 -16.696663)
usp2014oilj,2014-07-23 20:20:13.262743,2.0,JRoberto,USP,mR,1.62722316,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.870125 -16.75124)
usp2014ogow,2014-07-22 19:49:21.445693,0.0,JRoberto,USP,mR,2.604531295,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.431416 -8.567418)
usp2014ognl,2014-07-22 19:06:35.734966,0.0,JRoberto,USP,mb,3.798625197,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.34399 -8.594804)
usp2014ogkz,2014-07-22 17:52:11.203454,0.0,JRoberto,USP,mb,3.530029964,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.245544 -8.542336)
usp2014ofdj,2014-07-22 00:53:03.784850,579.0,JRoberto,USP,mb,4.10040029,JRoberto,Ipixuna/AM,earthquake,N,POINT (-71.985138 -6.138497)
usp2014oetr,2014-07-21 19:58:48.442935,2.0,JRoberto,USP,mR,1.563464943,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.878525 -16.691133)
usp2014oetj,2014-07-21 19:50:12.508023,0.0,JRoberto,USP,MLv,1.803093007,JRoberto,Mantena/MG,earthquake,SE,POINT (-40.973209 -18.906019)
usp2014oaxt,2014-07-19 17:30:30.000000,0.0,JRoberto,USP,MLv,0.4860355302,JRoberto,Novo Progresso/PA,earthquake,N,POINT (-55.3633 -7.05)
usp2014nxab,2014-07-17 14:06:57.000000,0.0,JRoberto,USP,MLv,1.267279779,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.8182 -16.688)
usp2014nvqm,2014-07-16 20:09:14.362797,0.0,JRoberto,USP,mR,2.300400441,JRoberto,Itaguai,earthquake,SE,POINT (-43.692604 -22.917439)
usp2014ntur,2014-07-15 19:59:53.087426,2.0,JRoberto,USP,mR,1.274714897,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.907246 -16.677694)
usp2014nstv,2014-07-15 06:25:41.213320,0.0,JRoberto,USP,mb,3.607575482,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.281857 -8.608365)
usp2014nnzx,2014-07-12 15:49:51.634574,0.0,JRoberto,USP,mb,3.653756776,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.274242 -8.627634)
usp2014nnnd,2014-07-12 09:21:44.946851,0.0,JRoberto,USP,mb,4.290005663,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.272171 -8.625807)
usp2014njaa,2014-07-09 22:12:01.202367,0.0,JRoberto,USP,MLv,1.955943901,JRoberto,Tabapora/MT,earthquake,CO,POINT (-56.514931 -10.807703)
usp2014niwm,2014-07-09 20:24:55.589602,0.0,JRoberto,USP,mR,2.757528908,JRoberto,Mundo Novo/GO,earthquake,CO,POINT (-50.225685 -13.895095)
usp2014nbmo,2014-07-05 19:26:36.175517,0.0,jroberto,USP,mR,2.363548832,jroberto,Campos Gerais/MG,earthquake,SE,POINT (-45.768906 -21.21703)
usp2014nbdd,2014-07-05 14:41:37.934949,0.0,JRoberto,USP,mR,1.95765215,JRoberto,Campos Gerais/MG,earthquake,SE,POINT (-45.672024 -21.20266)
usp2014mwbd,2014-07-02 19:59:51.155770,2.0,JRoberto,USP,mR,2.415117171,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.8284 -16.707981)
usp2014mlnp,2014-06-27 01:47:59.268699,0.0,JRoberto,USP,mR,2.488660285,JRoberto,Nova Padua/RS,earthquake,S,POINT (-51.311768 -29.111586)
usp2014mlmh,2014-06-27 01:07:41.114391,0.0,JRoberto,USP,mR,1.761481153,JRoberto,Heliodora/MG,earthquake,SE,POINT (-45.50267 -21.972883)
usp2014mlbz,2014-06-26 19:55:51.564231,0.0,JRoberto,USP,mR,2.372306399,JRoberto,Couto de Magalhaes/TO,earthquake,N,POINT (-49.399376 -8.494898)
usp2014mjhr,2014-06-25 20:31:20.550311,0.0,JRoberto,USP,MLv,1.448349858,JRoberto,Barra de Sao Francisco/ES,earthquake,SE,POINT (-40.872387 -18.681047)
usp2014mjfu,2014-06-25 19:35:02.562957,0.0,JRoberto,USP,mR,2.525312133,JRoberto,Vila Bela da Santissima Trindade/MT,earthquake,CO,POINT (-59.734028 -14.953598)
usp2014mhlv,2014-06-24 20:21:02.956883,2.0,JRoberto,USP,mR,2.160706245,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.820942 -16.700239)
usp2014mhhk,2014-06-24 18:06:56.372562,0.0,JRoberto,USP,mR,2.598952335,JRoberto,Saltinho/SP,earthquake,SE,POINT (-47.68116 -22.920984)
usp2014mfuu,2014-06-23 22:36:23.644467,0.0,jroberto,USP,mR,3.391760123,jroberto,Apui/AM,earthquake,N,POINT (-59.294487 -7.779513)
usp2014mfft,2014-06-23 15:01:04.000000,0.0,JRoberto,USP,MLv,1.480353082,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.8047 -16.6891)
usp2014mdlc,2014-06-22 15:26:56.000000,0.0,JRoberto,USP,MLv,2.290398486,JRoberto,Pedra Preta/RN,earthquake,NE,POINT (-36.1007 -5.5778)
usp2014mbsx,2014-06-21 17:06:48.473680,0.0,JRoberto,USP,mR,2.865167698,JRoberto,Rifaina/SP,earthquake,SE,POINT (-47.253994 -19.986139)
usp2014lxdg,2014-06-19 04:39:28.321652,0.0,jroberto,USP,mR,3.039163236,jroberto,Jaupaci/GO,earthquake,CO,POINT (-50.896198 -16.217653)
usp2014lvyk,2014-06-18 13:04:17.978434,0.0,JRoberto,USP,mR,2.814010194,JRoberto,Sooretama/ES,earthquake,SE,POINT (-40.161514 -19.199133)
usp2014lvfk,2014-06-18 03:29:25.000000,0.0,JRoberto,USP,mR,3.525107203,JRoberto,Pedra Preta/RN,earthquake,NE,POINT (-36.1031 -5.584)
usp2014lumv,2014-06-17 18:05:29.803388,0.0,JRoberto,USP,mR,1.989176757,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.87582 -16.702703)
usp2014lukr,2014-06-17 17:00:04.756675,2.0,JRoberto,USP,mR,2.253811115,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.830582 -16.827526)
usp2014lsym,2014-06-16 21:42:06.904123,0.0,JRoberto,USP,mR,2.162603357,JRoberto,Sao Jose do Serido/RN,earthquake,NE,POINT (-36.889606 -6.47419)
usp2014lsvk,2014-06-16 20:09:26.000000,2.0,JRoberto,USP,mR,1.150129703,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.8159 -16.6903)
usp2014lstu,2014-06-16 19:20:16.377708,2.0,JRoberto,USP,mR,1.837214387,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.961792 -16.6555)
usp2014lslh,2014-06-16 15:02:39.438670,2.0,JRoberto,USP,mR,1.385459982,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.820938 -16.73864)
usp2014lskj,2014-06-16 14:35:07.008048,0.0,JRoberto,USP,mb,3.690933276,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.315075 -8.852512)
usp2014lngb,2014-06-13 18:43:23.700134,0.0,JRoberto,USP,mR,2.112235372,JRoberto,Ouro Verde de Minas/MG,earthquake,SE,POINT (-41.268486 -17.937157)
usp2014ljkz,2014-06-11 16:39:53.315625,0.0,JRoberto,USP,mR,2.791735553,JRoberto,Conquista D'oeste/MT,earthquake,CO,POINT (-59.047977 -14.698154)
usp2014lhxt,2014-06-10 20:50:09.704726,0.0,JRoberto,USP,mR,3.254715491,JRoberto,Trairao/PA,earthquake,N,POINT (-56.357574 -5.630434)
usp2014lhws,2014-06-10 20:19:41.973699,0.0,JRoberto,USP,mR,1.319195543,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.891087 -16.638348)
usp2014lfqr,2014-06-09 14:59:24.460509,0.0,JRoberto,USP,mR,1.412400756,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.875408 -16.666378)
usp2014lafu,2014-06-06 15:48:44.000000,0.0,JRoberto,USP,MLv,0.7576297893,JRoberto,Chapada dos Guimaraes/MT,earthquake,CO,POINT (-55.6093 -15.8001)
usp2014kytg,2014-06-05 20:20:27.910472,0.0,JRoberto,USP,mR,1.508831748,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.876919 -16.651314)
usp2014kyeo,2014-06-05 12:55:48.203559,0.0,JRoberto,USP,mb,3.725686312,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.257584 -8.580629)
usp2014kxex,2014-06-04 23:57:16.924536,0.0,JRoberto,USP,mR,2.278827783,JRoberto,Bananal/SP,earthquake,SE,POINT (-44.389431 -22.791269)
usp2014kwyx,2014-06-04 20:55:31.345937,0.0,JRoberto,USP,mR,2.707850792,JRoberto,Estrela do Sul/MG,earthquake,SE,POINT (-47.763676 -18.795534)
usp2014kwno,2014-06-04 15:12:25.145265,0.0,JRoberto,USP,mR,2.249297909,JRoberto,Luminarias/MG,earthquake,SE,POINT (-44.932732 -21.619556)
usp2014kvbv,2014-06-03 20:07:39.485801,0.0,JRoberto,USP,mR,2.474701436,JRoberto,Presidente Figueiredo/AM,earthquake,N,POINT (-59.73782 -0.778397)
usp2014kvam,2014-06-03 19:28:00.887646,0.0,JRoberto,USP,mR,2.838132818,JRoberto,Conquista D'oeste/MT,earthquake,CO,POINT (-59.104431 -14.718895)
