Event,Station,file_name,station,label_cat,prob_nat,prob_ant,pred,nature,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,SNR_P,SNR_S,Noise,p,Região Origem,Mean SNR_P,Mean SNR_P_cat,Mean Mag,Mean Mag_cat,Mean Distance,Mean Distance_cat,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P_cat,Hora,Coord Origem
20120426T084528,NBPV,NB_NBPV_20120426T084528,NBPV,0,0.929,0.071,0,Natural,usp2012iepr,,P,NB,,HHZ,-6.417527,-35.290516,399.4328112482088,-4.167470455,-38.10957336,2012-04-26T08:46:24.946514Z,2012-04-26T08:45:28.220007Z,2012-04-26T08:46:14.946514Z,2012-04-26T08:47:14.946514Z,earthquake,2.078107042,known,./arquivos/mseed/20120426T084528/NB_NBPV_20120426T084528.mseed,1.4749530376266236,1.394146811764671,68.97528021052511,101.73529906766156,Nordeste,45.91213416778866,>= 15,2.078107042,[2-3[,274.252289791409,[250-300[,>=0.9,>=300,[2-3[,[1-2[,8,"[-4.167470455, -38.10957336]"
20120501T084838,NBCL,NB_NBCL_20120501T084838,NBCL,0,1.0,0.0,0,Natural,usp2012inti,,P,NB,,HHZ,-4.224377,-38.291041,199.50603036104192,-5.980864525,-37.88027573,2012-05-01T08:49:10.327114Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:49:00.327114Z,2012-05-01T08:50:00.327114Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBCL_20120501T084838.mseed,6.51769814280095,86.81029705565669,81.54076735052531,531.4581079230832,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[150-200[,[2-3[,[6-7[,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBLI,NB_NBLI_20120501T084838,NBLI,0,1.0,0.0,0,Natural,usp2012inti,,P,NB,,HHZ,-7.364556,-36.949743,184.3943392009456,-5.980864525,-37.88027573,2012-05-01T08:49:09.645584Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:48:59.645584Z,2012-05-01T08:49:59.645584Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBLI_20120501T084838.mseed,12.734204069582654,48.088648623850446,92.58172528592256,1178.9545829049785,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[150-200[,[2-3[,[12-13[,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBMA,NB_NBMA_20120501T084838,NBMA,0,1.0,0.0,0,Natural,usp2012inti,,P,NB,,HHZ,-7.365352,-38.764058,181.63497371038923,-5.980864525,-37.88027573,2012-05-01T08:49:08.999923Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:48:58.999923Z,2012-05-01T08:49:58.999923Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBMA_20120501T084838.mseed,3.661468835868964,25.06901255190352,190.7625901414374,698.4712788525171,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[150-200[,[2-3[,[3-4[,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBMO,NB_NBMO_20120501T084838,NBMO,0,0.969,0.031,0,Natural,usp2012inti,,P,NB,,HHZ,-3.310348,-40.042927,380.4973558090297,-5.980864525,-37.88027573,2012-05-01T08:49:32.566246Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:49:22.566246Z,2012-05-01T08:50:22.566246Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBMO_20120501T084838.mseed,1.898529501317076,2.5898735909670347,60.31772680433353,114.51498379041097,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,>=300,[2-3[,[1-2[,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBPA,NB_NBPA_20120501T084838,NBPA,0,0.984,0.016,0,Natural,usp2012inti,,P,NB,,HHZ,-5.75028,-37.112047,88.8133097760754,-5.980864525,-37.88027573,2012-05-01T08:48:54.436889Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:48:44.436889Z,2012-05-01T08:49:44.436889Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBPA_20120501T084838.mseed,82.99568463712424,150.69575309724155,141.63073273613472,11754.739629093065,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[50-100[,[2-3[,>= 15,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBPB,NB_NBPB_20120501T084838,NBPB,0,1.0,0.0,0,Natural,usp2012inti,,P,NB,,HHZ,-5.543242,-39.583619,194.77116289635964,-5.980864525,-37.88027573,2012-05-01T08:49:09.896667Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:48:59.896667Z,2012-05-01T08:49:59.896667Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBPB_20120501T084838.mseed,22.471097080586194,48.60991662573421,54.648263283426175,1228.0064295273037,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[150-200[,[2-3[,>= 15,8,"[-5.980864525, -37.88027573]"
20120501T084838,NBPV,NB_NBPV_20120501T084838,NBPV,0,0.997,0.003,0,Natural,usp2012inti,,P,NB,,HHZ,-6.417527,-35.290516,290.6545936162623,-5.980864525,-37.88027573,2012-05-01T08:49:21.326095Z,2012-05-01T08:48:38.529638Z,2012-05-01T08:49:11.326095Z,2012-05-01T08:50:11.326095Z,earthquake,2.182797935,known,./arquivos/mseed/20120501T084838/NB_NBPV_20120501T084838.mseed,4.663652304952656,5.618057791660854,63.211872713495936,294.7981958806692,Nordeste,19.27747636746182,>= 15,2.182797935,[2-3[,217.1816807671577,[200-250[,>=0.9,[250-300[,[2-3[,[4-5[,8,"[-5.980864525, -37.88027573]"
20120506T000248,CNLB,BL_CNLB_20120506T000248,CNLB,0,0.938,0.062,0,Natural,usp2012iwfm,,P,BL,,HHZ,-29.3148,-50.8533,393.89282210812223,-26.21144485,-48.90458679,2012-05-06T00:03:44.165786Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:34.165786Z,2012-05-06T00:04:34.165786Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_CNLB_20120506T000248.mseed,2.2732652353875515,4.623991520822974,2.5534434270956283,5.80465417334534,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[2-3[,0,"[-26.21144485, -48.90458679]"
20120506T000248,FRTB,BL_FRTB_20120506T000248,FRTB,0,0.989,0.011,0,Natural,usp2012iwfm,,P,BL,,HHZ,-23.3439,-49.564,324.55974577676085,-26.21144485,-48.90458679,2012-05-06T00:03:35.288070Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:25.288070Z,2012-05-06T00:04:25.288070Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_FRTB_20120506T000248.mseed,3.5756504470075816,4.34496927064431,1.9142787818967513,6.844791782186247,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[3-4[,0,"[-26.21144485, -48.90458679]"
20120506T000248,IBTB,BL_IBTB_20120506T000248,IBTB,0,0.906,0.094,0,Natural,usp2012iwfm,,P,BL,,HHZ,-23.8528,-50.2697,295.3665902837568,-26.21144485,-48.90458679,2012-05-06T00:03:31.898394Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:21.898394Z,2012-05-06T00:04:21.898394Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_IBTB_20120506T000248.mseed,3.8715103934781796,3.6151699451143187,15.311806775501765,59.279819074284696,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,[250-300[,[2-3[,[3-4[,0,"[-26.21144485, -48.90458679]"
20120506T000248,ITAB,BL_ITAB_20120506T000248,ITAB,0,0.989,0.011,0,Natural,usp2012iwfm,,P,BL,,HHZ,-27.2349,-52.1313,340.4707287683826,-26.21144485,-48.90458679,2012-05-06T00:03:37.081550Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:27.081550Z,2012-05-06T00:04:27.081550Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_ITAB_20120506T000248.mseed,6.629715301526908,7.340539783243608,1.8598942457480419,12.330569340257641,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[6-7[,0,"[-26.21144485, -48.90458679]"
20120506T000248,JAC01,ON_JAC01_20120506T000248,JAC01,0,0.97,0.03,0,Natural,usp2012iwfm,,P,ON,,HHZ,-24.81142,-48.102354,174.80851960376668,-26.21144485,-48.90458679,2012-05-06T00:03:17.066314Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:07.066314Z,2012-05-06T00:04:07.066314Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/ON_JAC01_20120506T000248.mseed,19.933553687030955,76.7591408889322,6.498764130334736,129.5434636913785,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,[150-200[,[2-3[,>= 15,0,"[-26.21144485, -48.90458679]"
20120506T000248,MAJ01,ON_MAJ01_20120506T000248,MAJ01,0,0.331,0.669,1,Anthropogenic,usp2012iwfm,,P,ON,,HHZ,-27.397245,-49.011794,131.81886207907945,-26.21144485,-48.90458679,2012-05-06T00:03:10.466308Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:00.466308Z,2012-05-06T00:04:00.466308Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/ON_MAJ01_20120506T000248.mseed,13.730866222503465,55.12610936366057,8.534995888026106,117.19288674810363,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,[0.2-0.4[,[100-150[,[2-3[,[13-14[,0,"[-26.21144485, -48.90458679]"
20120506T000248,MARB,BL_MARB_20120506T000248,MARB,0,0.957,0.043,0,Natural,usp2012iwfm,,P,BL,,HHZ,-24.4521,-51.5036,326.25199346336694,-26.21144485,-48.90458679,2012-05-06T00:03:35.503288Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:25.503288Z,2012-05-06T00:04:25.503288Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_MARB_20120506T000248.mseed,1.3951698342320087,2.12869201782346,72.52435567375035,101.18379328312952,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[1-2[,0,"[-26.21144485, -48.90458679]"
20120506T000248,PET01,ON_PET01_20120506T000248,PET01,0,0.943,0.057,0,Natural,usp2012iwfm,,P,ON,,HHZ,-24.290108,-47.275344,268.76931744766887,-26.21144485,-48.90458679,2012-05-06T00:03:28.702873Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:18.702873Z,2012-05-06T00:04:18.702873Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/ON_PET01_20120506T000248.mseed,2.4777802061139784,8.865600921616908,4.195276994942016,10.39497429723266,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,[250-300[,[2-3[,[2-3[,0,"[-26.21144485, -48.90458679]"
20120506T000248,PTGB,BL_PTGB_20120506T000248,PTGB,0,0.924,0.076,0,Natural,usp2012iwfm,,P,BL,,HHZ,-24.72095,-52.01182,353.40433442733934,-26.21144485,-48.90458679,2012-05-06T00:03:38.946765Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:28.946765Z,2012-05-06T00:04:28.946765Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_PTGB_20120506T000248.mseed,4.63371979454132,6.377507476851633,2.0233618122434835,9.375691680911627,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[4-5[,0,"[-26.21144485, -48.90458679]"
20120506T000248,ROIB,BL_ROIB_20120506T000248,ROIB,0,0.996,0.004,0,Natural,usp2012iwfm,,P,BL,,HHZ,-24.2955,-51.1353,309.0950088427392,-26.21144485,-48.90458679,2012-05-06T00:03:33.351104Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:23.351104Z,2012-05-06T00:04:23.351104Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_ROIB_20120506T000248.mseed,7.713157480833756,6.235987346736391,4.592922158504354,35.42593190575498,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[7-8[,0,"[-26.21144485, -48.90458679]"
20120506T000248,SICB,BL_SICB_20120506T000248,SICB,0,0.974,0.026,0,Natural,usp2012iwfm,,P,BL,,HHZ,-23.62495,-49.87701,302.8778249442314,-26.21144485,-48.90458679,2012-05-06T00:03:32.848937Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:03:22.848937Z,2012-05-06T00:04:22.848937Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/BL_SICB_20120506T000248.mseed,1.8309780404131784,3.105827235264838,4.1477390411577995,7.594419101724343,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,>=0.9,>=300,[2-3[,[1-2[,0,"[-26.21144485, -48.90458679]"
20120506T000248,TIJ01,ON_TIJ01_20120506T000248,TIJ01,0,0.494,0.506,1,Anthropogenic,usp2012iwfm,,P,ON,,HHZ,-25.908848,-49.024241,35.59839275412437,-26.21144485,-48.90458679,2012-05-06T00:02:53.284805Z,2012-05-06T00:02:48.163365Z,2012-05-06T00:02:43.284805Z,2012-05-06T00:03:43.284805Z,earthquake,2.891096476,known,./arquivos/mseed/20120506T000248/ON_TIJ01_20120506T000248.mseed,159.22581328152515,172.02495701479415,6.2576760804254565,996.3835631580899,Sul,18.940931660382834,>= 15,2.891096476,[2-3[,271.4095117082782,[250-300[,[0.4-0.6[,<50,[2-3[,>= 15,0,"[-26.21144485, -48.90458679]"
20120506T224855,FRTB,BL_FRTB_20120506T224855,FRTB,0,0.914,0.086,0,Natural,usp2012ixyo,,P,BL,,HHZ,-23.3439,-49.564,321.8024789248925,-26.19250298,-48.93916702,2012-05-06T22:49:43.142982Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:33.142982Z,2012-05-06T22:50:33.142982Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_FRTB_20120506T224855.mseed,1.013851507546305,1.1247791303488939,3.162316238849319,3.2061190860955433,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,>=0.9,>=300,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,ITAB,BL_ITAB_20120506T224855,ITAB,0,0.986,0.014,0,Natural,usp2012ixyo,,P,BL,,HHZ,-27.2349,-52.1313,337.9647393600636,-26.19250298,-48.93916702,2012-05-06T22:49:45.151680Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:35.151680Z,2012-05-06T22:50:35.151680Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_ITAB_20120506T224855.mseed,1.6009899483219354,1.6893400061108805,2.1199287259085775,3.39398458133856,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,>=0.9,>=300,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,JAC01,ON_JAC01_20120506T224855,JAC01,0,0.965,0.035,0,Natural,usp2012ixyo,,P,ON,,HHZ,-24.81142,-48.102354,174.60046478936894,-26.19250298,-48.93916702,2012-05-06T22:49:24.706029Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:14.706029Z,2012-05-06T22:50:14.706029Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/ON_JAC01_20120506T224855.mseed,5.472961882654483,17.002428944892806,7.101834906572548,38.86807174057661,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,>=0.9,[150-200[,[2-3[,[5-6[,22,"[-26.19250298, -48.93916702]"
20120506T224855,MAJ01,ON_MAJ01_20120506T224855,MAJ01,0,0.661,0.339,0,Natural,usp2012ixyo,,P,ON,,HHZ,-27.397245,-49.011794,133.6809991352438,-26.19250298,-48.93916702,2012-05-06T22:49:18.608203Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:08.608203Z,2012-05-06T22:50:08.608203Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/ON_MAJ01_20120506T224855.mseed,3.2805501299395936,12.811058980160087,9.352754096309623,30.6821786659416,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,[0.6-0.8[,[100-150[,[2-3[,[3-4[,22,"[-26.19250298, -48.93916702]"
20120506T224855,MARB,BL_MARB_20120506T224855,MARB,0,0.371,0.629,1,Anthropogenic,usp2012ixyo,,P,BL,,HHZ,-24.4521,-51.5036,322.22331256644065,-26.19250298,-48.93916702,2012-05-06T22:49:43.071245Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:33.071245Z,2012-05-06T22:50:33.071245Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_MARB_20120506T224855.mseed,1.9550953674400675,1.1045082851770434,31.605501006941854,61.791768604294404,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,[0.2-0.4[,>=300,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,PET01,ON_PET01_20120506T224855,PET01,0,0.942,0.058,0,Natural,usp2012ixyo,,P,ON,,HHZ,-24.290108,-47.275344,269.2731352118419,-26.19250298,-48.93916702,2012-05-06T22:49:36.184288Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:26.184288Z,2012-05-06T22:50:26.184288Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/ON_PET01_20120506T224855.mseed,1.0746310494437985,2.097301844757169,4.863999556654209,5.227004948061483,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,>=0.9,[250-300[,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,PTGB,BL_PTGB_20120506T224855,PTGB,0,0.674,0.326,0,Natural,usp2012ixyo,,P,BL,,HHZ,-24.72095,-52.01182,349.3713077881747,-26.19250298,-48.93916702,2012-05-06T22:49:46.514721Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:36.514721Z,2012-05-06T22:50:36.514721Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_PTGB_20120506T224855.mseed,1.3147809890008086,1.6650691070604022,1.8841274192818511,2.4772149117269335,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,[0.6-0.8[,>=300,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,ROIB,BL_ROIB_20120506T224855,ROIB,0,0.089,0.911,1,Anthropogenic,usp2012ixyo,,P,BL,,HHZ,-24.2955,-51.1353,305.1356225650517,-26.19250298,-48.93916702,2012-05-06T22:49:40.847330Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:30.847330Z,2012-05-06T22:50:30.847330Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_ROIB_20120506T224855.mseed,1.3725778152503818,1.2435676613979882,6.975416266504859,9.574301619541215,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,<0.2,>=300,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,SICB,BL_SICB_20120506T224855,SICB,0,0.097,0.903,1,Anthropogenic,usp2012ixyo,,P,BL,,HHZ,-23.62495,-49.87701,299.77386302300147,-26.19250298,-48.93916702,2012-05-06T22:49:40.345156Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:49:30.345156Z,2012-05-06T22:50:30.345156Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/BL_SICB_20120506T224855.mseed,1.4143460654029978,1.1097038533753434,7.572735020234121,10.71046798020762,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,<0.2,[250-300[,[2-3[,[1-2[,22,"[-26.19250298, -48.93916702]"
20120506T224855,TIJ01,ON_TIJ01_20120506T224855,TIJ01,0,0.301,0.699,1,Anthropogenic,usp2012ixyo,,P,ON,,HHZ,-25.908848,-49.024241,32.55862138745242,-26.19250298,-48.93916702,2012-05-06T22:49:01.247329Z,2012-05-06T22:48:55.893967Z,2012-05-06T22:48:51.247329Z,2012-05-06T22:49:51.247329Z,earthquake,2.318475448,known,./arquivos/mseed/20120506T224855/ON_TIJ01_20120506T224855.mseed,58.31677169085047,46.9073205016283,7.952981940784103,463.79223210216344,Sul,7.681655644585083,[7-8[,2.318475448,[2-3[,254.6384544751532,[250-300[,[0.2-0.4[,<50,[2-3[,>= 15,22,"[-26.19250298, -48.93916702]"
20120508T040933,NBAN,NB_NBAN_20120508T040933,NBAN,0,0.999,0.001,0,Natural,usp2012jaeq,,P,NB,,HHZ,-9.668656,-36.274726,148.81244037036754,-8.327729225,-36.1634407,2012-05-08T04:09:58.858703Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:09:48.858703Z,2012-05-08T04:10:48.858703Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBAN_20120508T040933.mseed,3.6489183390583086,20.994296314605958,78.80275933203089,287.5448336950458,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,[100-150[,[1-2[,[3-4[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBLA,NB_NBLA_20120508T040933,NBLA,0,0.961,0.039,0,Natural,usp2012jaeq,,P,NB,,HHZ,-10.99255,-37.788972,344.52304786670845,-8.327729225,-36.1634407,2012-05-08T04:10:24.110855Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:10:14.110855Z,2012-05-08T04:11:14.110855Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBLA_20120508T040933.mseed,1.2508611050302358,1.1212724274309493,61.13872983149317,76.47605915716659,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,>=300,[1-2[,[1-2[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBLI,NB_NBLI_20120508T040933,NBLI,0,0.998,0.002,0,Natural,usp2012jaeq,,P,NB,,HHZ,-7.364556,-36.949743,137.3556348961166,-8.327729225,-36.1634407,2012-05-08T04:09:55.989135Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:09:45.989135Z,2012-05-08T04:10:45.989135Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBLI_20120508T040933.mseed,13.049066930365003,39.054788560694064,49.16896953906564,641.6091744123456,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,[100-150[,[1-2[,[13-14[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBPA,NB_NBPA_20120508T040933,NBPA,0,0.994,0.006,0,Natural,usp2012jaeq,,P,NB,,HHZ,-5.75028,-37.112047,303.69765098280686,-8.327729225,-36.1634407,2012-05-08T04:10:19.304332Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:10:09.304332Z,2012-05-08T04:11:09.304332Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBPA_20120508T040933.mseed,1.1264698541541707,1.7415088060110187,65.1433513668782,73.38202151336118,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,>=300,[1-2[,[1-2[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBPV,NB_NBPV_20120508T040933,NBPV,0,1.0,0.0,0,Natural,usp2012jaeq,,P,NB,,HHZ,-6.417527,-35.290516,232.19760890530037,-8.327729225,-36.1634407,2012-05-08T04:10:08.830421Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:09:58.830421Z,2012-05-08T04:10:58.830421Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBPV_20120508T040933.mseed,1.52547561913267,2.3929633408494877,65.81694422825542,100.40214374601835,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,[200-250[,[1-2[,[1-2[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBRF,NB_NBRF_20120508T040933,NBRF,0,0.617,0.383,0,Natural,usp2012jaeq,,P,NB,,HHZ,-8.679466,-35.127172,120.54637052066391,-8.327729225,-36.1634407,2012-05-08T04:09:54.913055Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:09:44.913055Z,2012-05-08T04:10:44.913055Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBRF_20120508T040933.mseed,4.921327786858547,9.812218066065617,144.33106970263853,710.3005038346128,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,[0.6-0.8[,[100-150[,[1-2[,[4-5[,4,"[-8.327729225, -36.1634407]"
20120508T040933,NBTA,NB_NBTA_20120508T040933,NBTA,0,0.999,0.001,0,Natural,usp2012jaeq,,P,NB,,HHZ,-9.121932,-38.063215,226.75324538055912,-8.327729225,-36.1634407,2012-05-08T04:10:09.547813Z,2012-05-08T04:09:33.983703Z,2012-05-08T04:09:59.547813Z,2012-05-08T04:10:59.547813Z,earthquake,1.668812662,known,./arquivos/mseed/20120508T040933/NB_NBTA_20120508T040933.mseed,1.0387624051966606,1.1084605142613775,380.41056361684946,395.1561920248558,Nordeste,3.794411719970799,[3-4[,1.668812662,[1-2[,216.2694284175033,[200-250[,>=0.9,[200-250[,[1-2[,[1-2[,4,"[-8.327729225, -36.1634407]"
20120714T064016,CNLB,BL_CNLB_20120714T064016,CNLB,0,0.63,0.37,0,Natural,usp2012nsuh,,P,BL,,HHZ,-29.3148,-50.8533,39.22964290993779,-29.36829758,-51.25260162,2012-07-14T06:40:22.859558Z,2012-07-14T06:40:16.645323Z,2012-07-14T06:40:12.859558Z,2012-07-14T06:41:12.859558Z,earthquake,2.824844757,known,./arquivos/mseed/20120714T064016/BL_CNLB_20120714T064016.mseed,13.691738373666055,22.16225933785656,2.678673072521831,36.67569089755311,Sul,4.762735189012698,[4-5[,2.824844757,[2-3[,220.12069635798406,[200-250[,[0.6-0.8[,<50,[2-3[,[13-14[,6,"[-29.36829758, -51.25260162]"
