event,label_cat,mag,lat,lon,pred,prob_nat
20220607165623,0,-0.4685124293,-27.67665376,-51.32279111,1,0.359
20220607113350,0,-0.2438873609,-27.24372106,-52.12301891,0,0.536
20220606191114,1,1.60807421,-25.74049773,-51.09482506,1,0.024
20220606114605,0,-0.3939316976,-27.67414841,-51.32101557,1,0.374
20220606064038,0,-0.9085364009,-27.23908895,-52.12763875,0,0.624
20220606063339,0,-0.7154865045,-27.67925075,-51.31937736,1,0.111
20220606052210,0,-0.3281649175,-27.67227442,-51.3207159,0,0.523
20220606051222,0,-0.4222690764,-27.67361663,-51.31801709,1,0.352
20220606005122,0,-0.1668646475,-27.67299716,-51.32041665,0,0.684
20220606001926,0,-0.6772162851,-27.67146113,-51.3175378,0,0.593
20220605235336,0,-0.2878407077,-27.67198309,-51.31763963,0,0.798
20220605234906,0,-0.295511963,-27.67124373,-51.32103052,0,0.637
20220605201856,0,-0.0725283767,-27.67365691,-51.31750372,1,0.452
20220605171050,0,-0.7305866812,-27.67131141,-51.31835954,0,0.681
20220605000831,0,-0.777370725,-27.66951456,-51.32438187,1,0.183
20220604204751,0,0.3081370426,-27.67154496,-51.31752749,0,0.9
20220604145801,0,-0.3210340034,-27.67477143,-51.31914391,1,0.1
20220603162539,0,0.4977942934,-27.68592974,-51.3174073,1,0.089
20220603114732,1,0.6498999409,-27.68059149,-51.2798556,1,0.408
20220602081015,0,-0.4904148042,-27.23234794,-52.14409905,1,0.452
20220602024515,0,-0.3838565559,-27.67555816,-51.31705105,1,0.16
20220602001145,0,-0.3198062669,-27.68341331,-51.31614975,1,0.01
20220531092511,0,-0.3305172409,-27.24307148,-52.12222251,0,0.517
20220528202714,0,-0.4201678575,-27.67591454,-51.31625698,1,0.177
20220528165615,1,1.164680479,-28.52752184,-51.66839833,0,0.977
20220528031944,0,-1.032162655,-27.69002587,-51.31197274,1,0.329
20220528010210,0,-0.9877573641,-27.67400595,-51.31487926,1,0.371
20220527223524,0,-0.2889068592,-27.68577135,-51.31215028,1,0.085
20220527053342,0,-1.073523269,-27.6769488,-51.31707396,1,0.31
20220527050853,0,-1.066543534,-27.67592202,-51.31531965,0,0.52
20220527034931,0,-0.3212682901,-27.67888364,-51.31634655,0,0.515
20220527013912,0,-0.02730943872,-27.67709166,-51.31520799,1,0.355
20220527012509,0,-0.103797094,-27.67997999,-51.31701748,1,0.436
20220527012353,0,-1.082819482,-27.677973,-51.31413451,0,0.645
20220527005730,0,0.01443797946,-27.30084933,-52.15613996,0,0.945
20220526234323,0,-0.8024992253,-27.67983368,-51.31582034,0,0.512
20220526200840,0,-0.09067299247,-27.67741351,-51.31687052,1,0.205
20220526162534,1,1.675682749,-26.90160417,-49.93441446,1,0.021
20220526073705,0,-0.740343168,-27.67909287,-51.31162432,1,0.007
20220526063301,0,-0.7993377238,-27.69893831,-51.29905399,1,0.01
20220526040426,0,-0.3347183915,-27.68201292,-51.31653249,1,0.017
20220526011419,0,-0.4504563758,-27.67528538,-51.31832173,1,0.301
20220525193413,0,0.7672993388,-27.24125341,-52.0909723,0,0.681
20220525163803,0,-0.8745369678,-27.69123246,-51.31338571,1,0.303
20220525125902,0,0.2162772521,-27.67433218,-51.3180002,0,0.595
20220525091104,0,-0.8195214773,-27.69185816,-51.3153214,1,0.047
20220525081921,0,-1.026527272,-27.68773627,-51.31264703,1,0.001
20220525033522,0,0.2471951498,-27.67389775,-51.31918551,0,0.625
20220524210409,0,-0.530940418,-27.67787787,-51.31759614,1,0.03
20220524194124,0,1.158729838,-27.67172858,-51.31591911,0,0.511
20220524191107,0,-0.722737863,-27.6768055,-51.31715706,1,0.066
20220524183732,0,-0.5615482028,-27.6746247,-51.31968146,1,0.024
20220524181158,0,-0.976756876,-27.68807689,-51.31314324,1,0.053
20220524174120,0,0.3956301941,-27.67166744,-51.3163083,0,0.559
20220524174052,0,-0.4296366764,-27.67588031,-51.31381839,1,0.04
20220524164943,0,-0.3443549509,-27.67668076,-51.31797058,1,0.071
20220524164845,0,-0.4887658943,-27.67594073,-51.32197824,1,0.287
20220524163857,0,0.106195057,-27.67473149,-51.31732127,0,0.511
20220524163843,0,0.4050787011,-27.67437323,-51.31802508,1,0.132
20220524163707,0,-0.382679514,-27.67537427,-51.32077668,1,0.121
20220524163635,0,-0.5630895507,-27.67553118,-51.31353216,1,0.42
20220524163540,0,-0.1267573701,-27.67680207,-51.31667013,1,0.063
20220524162948,0,-0.4119964772,-27.67597218,-51.31576938,1,0.273
20220524162705,0,1.113886866,-27.6733028,-51.3170309,0,0.726
20220524162629,0,-0.6184709076,-27.67597379,-51.31539863,0,0.682
20220524162207,0,0.7045644445,-27.67385434,-51.31748047,0,0.624
20220524162148,0,-0.3340848458,-27.67323749,-51.31500396,1,0.221
20220524161103,0,0.6267353072,-27.67377683,-51.31812964,0,0.991
20220524160852,0,0.3829020173,-27.67625856,-51.31729867,1,0.11
20220524160739,0,0.01998078624,-27.67664479,-51.31689496,1,0.197
20220524155651,0,-0.5111768477,-27.67557632,-51.3172167,0,0.783
20220524155508,0,-0.9689800861,-27.67503639,-51.32839266,0,0.994
20220524155317,0,-0.3783668069,-27.67557599,-51.31636437,1,0.1
20220524154637,0,0.2198103347,-27.67457955,-51.31755428,1,0.139
20220524151057,0,-0.3091620586,-27.67360939,-51.3214237,1,0.364
20220524150746,0,-0.6445790112,-27.67661097,-51.30901726,0,0.742
20220524145741,0,-0.3747763038,-27.67474173,-51.31981672,1,0.264
20220524144454,0,-0.5668071244,-27.67641644,-51.32073977,1,0.346
20220524144430,0,-0.3850211796,-27.24545721,-52.14091395,1,0.115
20220524143650,0,0.09380019667,-27.67288343,-51.31982117,0,0.703
20220524143631,0,0.09736511426,-27.6660732,-51.32843895,0,0.935
20220524143612,0,0.4208603817,-27.71486409,-51.39498449,0,0.952
20220524143535,0,0.8073184011,-27.6712601,-51.31788942,0,0.556
20220524101201,0,-0.7030875538,-27.67738397,-51.30871664,1,0.013
20220524091700,0,-0.8132670476,-27.67623431,-51.30955235,0,0.91
20220524091553,0,-0.6519900517,-27.70100173,-51.35298892,0,0.94
20220524082215,0,-0.1396347436,-27.67659625,-51.3178104,1,0.019
20220524063424,0,-0.709799791,-27.67320608,-51.32299804,0,0.556
20220524051714,0,0.08438342111,-27.6745277,-51.31944545,1,0.179
20220523090255,0,-0.6595246277,-27.68283266,-51.31594247,1,0.14
20220521100201,0,-0.2769363946,-27.68454953,-51.35285454,0,0.98
20220520202231,1,1.685631883,-28.88737383,-51.40310386,1,0.001
20220520041303,0,-0.6863341714,-27.24494437,-52.12187225,1,0.29
20220517162212,1,1.344971573,-26.72960772,-50.34512109,1,0.08
20220517162207,1,2.075014485,-29.14085197,-52.24239349,1,0.349
20220515023217,0,-0.5627453631,-27.24309505,-52.12026711,1,0.252
20220513131111,0,0.6859594702,-27.9254217,-51.00393769,0,0.652
20220513130517,0,0.2961545924,-27.24550636,-52.11937536,0,0.724
20220513071025,0,-0.7997873028,-27.24818755,-52.12257445,1,0.45
20220510160819,0,0.4327969389,-27.91636028,-51.13490162,0,0.921
20220508095313,0,-0.2382161111,-27.24401722,-52.12302316,0,0.56
20220508033720,0,0.1827986638,-27.24406747,-52.12307358,1,0.385
20220507113632,0,-0.2955300331,-27.24067167,-52.12585688,1,0.307
20220506092540,0,-0.4294963191,-27.24390105,-52.12313679,1,0.302
20220506022147,0,0.259285665,-27.24421998,-52.12151621,1,0.367
20220505193348,1,0.7436324248,-27.18724596,-51.94563255,0,0.549
20220505105034,0,-0.3058683949,-27.24299297,-52.11911377,1,0.283
20220505072640,0,0.5765453467,-27.24048928,-52.1246058,1,0.381
20220503224917,0,-0.4511589647,-27.24648396,-52.1229319,1,0.446
20220503164310,0,0.5302900446,-27.28585868,-51.98242912,1,0.04
20220503142519,0,-1.16258503,-27.66308977,-51.36667974,0,0.749
20220430133041,0,-0.9071275121,-27.70510944,-51.31819346,1,0.475
20220429182505,0,-0.1041424291,-27.7065061,-51.3240074,0,0.627
20220429180955,0,0.1551560883,-27.68020085,-51.28196821,1,0.107
20220429102540,0,0.1404497951,-27.24087663,-52.12621209,1,0.15
20220429070123,0,-0.8025994145,-27.23105231,-52.08839527,1,0.444
20220429065341,0,-0.595142551,-27.71497479,-51.33709174,0,0.755
20220428185104,0,-0.7407875466,-27.22186966,-52.11481989,0,0.62
20220427094417,0,-0.5360501174,-27.24083796,-52.15736516,1,0.234
20220426161029,1,1.002339307,-27.34065549,-49.76338536,1,0.076
20220426101918,0,-0.3266515392,-27.24850856,-52.12262153,1,0.028
20220426083552,0,-0.2217843615,-27.25332413,-52.11926212,1,0.016
20220425021704,0,1.738836272,-27.86381003,-51.10968946,0,0.99
20220425021659,0,1.605234458,-27.96331326,-50.91932267,0,0.995
20220423091442,0,-0.7779448435,-27.24464129,-52.12305427,1,0.029
20220423091355,0,-1.029389037,-27.23085998,-52.14352246,1,0.024
20220423075215,0,-0.6945561787,-27.24316814,-52.12380817,1,0.043
20220423013828,0,-0.6941644712,-27.21609191,-52.16147191,0,0.921
20220422234300,0,-0.4098055635,-27.27811858,-52.16094536,0,0.792
20220422224204,0,-0.7039226948,-27.21947897,-52.13710766,0,0.842
20220422152652,1,1.702851591,-27.03604551,-49.86633182,0,0.501
20220422115422,0,0.07778103359,-27.24639051,-52.12183057,1,0.168
20220417194139,0,-1.291246218,-27.67483296,-51.33594329,0,0.845
20220414180847,1,1.115615992,-27.20041848,-52.14972791,0,0.731
20220414155256,0,0.2777275824,-27.2232511,-52.39365889,1,0.002
20220414105248,0,-0.1865441474,-27.2417328,-52.12184283,0,0.718
20220413152216,1,1.050396401,-27.02934619,-52.63541189,1,0.323
20220413042153,0,-0.6350818188,-27.24310337,-52.12363409,1,0.014
20220412160008,1,1.926479595,-27.28617917,-49.73117175,1,0.053
20220412153434,1,0.779957725,-27.12235664,-52.29949292,1,0.143
20220412142336,0,0.1876514797,-27.24440201,-52.12161263,1,0.286
20220411111532,0,0.4460245171,-27.23961331,-52.09554371,0,0.678
20220409000117,0,-0.2924210354,-27.24298134,-52.1238513,0,0.631
20220408124348,0,-0.1245479788,-27.24496723,-52.12269397,0,0.509
20220407221954,0,0.1996603096,-27.2735592,-52.12573894,1,0.112
20220405153446,1,1.61564221,-27.17586139,-49.76041394,1,0.054
20220403051501,0,-0.4017201838,-27.67349984,-51.32075375,0,0.958
20220402102635,0,-0.5228198475,-27.22030833,-52.11175984,0,0.886
20220401195957,0,-0.6575097326,-27.23676783,-52.11086751,1,0.265
20220401154300,1,0.6455369076,-26.93750816,-51.84462863,0,0.858
20220401055912,0,-0.2066066247,-27.24897742,-52.11461126,0,0.625
20220330181507,0,0.2863836636,-27.24272917,-52.12413157,0,0.733
20220329200057,1,0.9658562793,-27.20894068,-52.05365309,1,0.159
20220329200034,1,0.7854937954,-27.19659996,-52.02444044,0,0.516
20220329044223,0,-1.058816038,-27.24196424,-52.12953615,0,0.835
20220327173448,0,-0.6220906831,-27.36524202,-52.3642352,1,0.046
20220327145954,0,-0.3831395681,-27.3154295,-52.37364432,1,0.368
20220327145855,0,-0.3927003476,-27.31442578,-52.376504,0,0.753
20220326094127,0,-0.5544208585,-27.21587382,-52.19088426,0,0.823
20220324122854,0,2.694979257,-28.98111288,-51.21655199,1,0.271
20220321194027,1,2.273534778,-27.86600113,-52.20341492,0,0.678
20220317204544,0,0.5273351332,-27.24117731,-52.09181921,0,0.835
20220317164345,1,2.184180301,-28.74947389,-51.96894935,1,0.021
20220315130637,0,0.3495091464,-27.24541232,-52.12001314,1,0.308
20220315102313,0,1.082798743,-27.24514924,-52.11913943,1,0.334
20220312194845,0,-0.2732161217,-27.25706558,-52.13693066,0,0.885
20220309130339,0,-0.4348040449,-27.27828249,-52.35074714,0,0.84
20220306103445,0,-0.6735343534,-27.21231417,-52.06516346,0,0.879
20220304142453,0,1.620166914,-29.17863127,-50.98401617,1,0.034
20220302141521,1,1.240250878,-27.20954026,-52.05251952,0,0.659
20220302131921,0,-0.315206348,-27.26519203,-52.13377855,0,0.887
20220301184053,1,1.126348061,-27.69553684,-49.67560819,1,0.079
20220301183841,1,1.656679189,-27.50524014,-49.6777637,1,0.081
20220301182153,1,1.377412009,-27.07251761,-52.33320988,1,0.242
20220228221957,0,-0.05738690769,-27.28546537,-52.32078849,0,0.893
20220228172622,0,-0.3615615556,-27.35393306,-52.31760429,0,0.983
20220227220144,0,-0.7010321919,-27.2481525,-52.12224928,0,0.612
20220226225908,0,-0.3487285972,-27.24404595,-52.12261449,1,0.343
20220225195502,0,0.7180154246,-27.24201923,-52.08447472,1,0.397
20220225175235,0,-0.4244373137,-27.26035804,-52.13333707,1,0.245
20220225175019,0,-0.2384702662,-27.26215282,-52.13425548,0,0.811
20220224201107,0,-0.4400129779,-27.22198568,-52.1100664,0,0.739
20220224195842,0,-0.3622120388,-27.22644356,-52.10701448,0,0.819
20220224115218,0,-0.5894758982,-27.22001375,-52.11147529,0,0.826
20220224104942,0,-0.3458224371,-27.22744363,-52.10112497,1,0.219
20220223211108,0,0.3091985901,-27.71389531,-51.27394248,1,0.177
20220223111251,0,-0.5288410671,-27.72556317,-51.31326707,0,0.564
20220222155551,1,1.138770188,-26.937793,-49.93128773,1,0.102
20220222122457,0,-0.2264187472,-27.70787406,-51.31924434,0,0.872
20220222103828,0,-0.7574796522,-27.22873845,-52.10656289,0,0.794
20220219184109,0,-0.445700192,-27.22714437,-52.11713413,0,0.903
20220218111344,0,-0.4167202502,-27.24631103,-52.12158183,1,0.161
20220218023504,0,-0.7064112576,-27.24130301,-52.1251015,0,0.51
20220218014020,0,-0.1639173832,-27.2456266,-52.12168098,1,0.271
20220217104332,0,-0.2690085694,-27.25992788,-52.13482221,1,0.458
20220217054244,0,-0.2264552866,-27.24428878,-52.12296476,1,0.208
20220215214321,0,0.2037858804,-27.22000144,-52.09381463,1,0.388
20220215134251,1,1.126641102,-27.67586942,-51.25929208,0,0.579
20220214170120,1,1.250630435,-27.21245448,-52.0578542,1,0.101
20220214055026,0,1.626341917,-27.24556738,-52.12198862,1,0.238
20220212191834,0,-0.6829161543,-27.22342104,-52.10855589,0,0.572
20220212171939,0,-0.5897984363,-27.23879888,-52.15462747,1,0.446
20220211150005,1,2.018780189,-29.28104019,-51.44626999,1,0.199
20220211143431,1,0.625841464,-27.56002512,-52.23739418,1,0.108
20220211064933,0,0.1185794505,-27.2408852,-52.12664846,1,0.25
20220210075330,0,-0.695555657,-27.27213234,-52.35144193,0,0.837
20220209120650,0,-0.401742796,-27.22762371,-52.10689266,0,0.841
20220209093426,0,-0.1800064926,-27.26280688,-52.13110349,0,0.831
20220209092907,0,-0.4426035268,-27.26035222,-52.13159404,0,0.829
20220209010533,0,0.08238699782,-27.15684797,-52.25414379,0,0.908
20220209010532,0,0.4585169462,-27.29169117,-52.18138644,0,0.959
20220208153311,1,1.302447259,-27.40629459,-51.28276455,1,0.098
20220207183609,0,-0.6730028507,-27.26093221,-52.13225725,1,0.417
20220203204046,1,1.298591809,-27.58276347,-52.38963272,0,1.0
20220203181524,0,0.3463803573,-27.26477056,-52.31322536,1,0.085
20220203152917,0,-0.1588082732,-27.24323074,-52.12001981,1,0.342
20220131144349,0,1.304521067,-27.81346512,-53.50776672,1,0.188
20220130051601,0,-0.7584479654,-27.26176324,-52.15183194,0,0.925
20220128154900,1,1.833902871,-26.06502151,-53.16183853,0,0.595
20220128092908,0,-0.4484731544,-27.22916303,-52.10798786,0,0.736
20220128090837,0,-0.8194914192,-27.22703899,-52.10861948,0,0.957
20220128085707,0,-0.966131006,-27.22695161,-52.10713141,0,0.757
20220125200430,1,0.9452746308,-27.19710748,-52.04255079,1,0.168
20220125200416,1,0.6968836398,-27.2103022,-52.04425942,0,0.966
20220125165415,1,2.304318753,-27.43251308,-50.3734383,1,0.016
20220125162350,1,2.031617208,-28.71912384,-53.24459839,1,0.015
20220123235656,0,-0.0172386263,-27.2715875,-52.29419843,0,0.97
20220122172334,0,-0.81771539,-27.23091568,-52.10676752,1,0.285
20220122150446,0,-1.138667378,-27.2483995,-52.1713356,0,0.658
20220121165056,0,0.8053994611,-27.24133685,-52.12468571,0,0.757
20220120105246,0,-0.4923457156,-27.22926606,-52.11113303,0,0.606
20220119163348,1,0.7029363692,-27.21164424,-52.41916908,0,0.568
20220118195730,0,-0.3179224755,-27.26398089,-52.1347404,0,0.765
20220118143506,1,2.623872572,-28.58438684,-51.70707932,1,0.018
20220117070006,0,-0.6295994644,-27.24702222,-52.11630399,0,0.863
20220116200635,0,-0.02030813734,-27.24235355,-52.12297084,1,0.455
20220114195625,1,1.390979035,-26.61545172,-51.7053317,1,0.001
20220114004521,0,-0.9481203715,-27.24366991,-52.12236371,1,0.223
20220113123149,0,-0.5039795884,-27.23732749,-52.0693035,0,0.842
20220112193258,1,1.443857562,-27.55205986,-52.10853412,1,0.287
20220112181545,1,1.375338928,-27.29962639,-51.93942034,1,0.101
20220111205232,0,-0.3888705559,-27.2407353,-52.12400356,0,0.647
20220110200046,1,1.124475312,-27.20688329,-52.0600269,1,0.228
20220110165958,1,0.6658820199,-27.20679704,-52.05850537,0,0.981
20220110043922,0,-0.4592849883,-27.24254952,-52.12387253,0,0.507
20220109162338,0,0.1775047623,-27.24177842,-52.12409516,0,0.582
20220109130259,0,-0.4855666416,-27.24387693,-52.12052913,0,0.624
20220109081414,0,-0.6521745688,-27.27630649,-52.09124295,0,0.671
20220109081356,0,-0.415615487,-27.24362479,-52.12329017,1,0.467
20220108225441,0,-0.4107044248,-27.28540372,-52.16304375,0,0.875
20220108081015,0,0.1212037392,-27.24200827,-52.12392842,0,0.652
20220108003539,0,-1.042302609,-27.69078961,-51.30827845,1,0.437
20220107140015,0,0.5148986882,-27.24239043,-52.12287232,1,0.472
20220107103258,0,0.05453022856,-27.29352756,-52.17112617,0,0.918
20220105222343,0,-0.7295169706,-27.28216169,-52.16831405,0,0.971
20220105024215,0,-0.8755900965,-27.24085661,-52.117929,0,0.646
20220104170018,0,0.3202549196,-27.24065396,-52.12605512,1,0.392
20220103092449,0,-0.510615885,-27.30565756,-52.13754129,0,0.905
20220103064244,0,0.8528022072,-27.35832405,-52.04570389,0,0.921
20220101121921,0,0.2243640703,-27.2428734,-52.12349022,1,0.285
20211231102708,0,-0.5872948364,-27.34192161,-52.33143602,1,0.379
20211229211207,0,0.4322551326,-27.35827637,-52.05207825,0,0.695
20211229171902,0,0.3518652901,-27.24899774,-52.1138615,0,0.538
20211229024237,0,-0.133532673,-27.24201839,-52.1248046,0,0.728
20211228045107,0,-0.9476899185,-27.24487977,-52.12043881,0,0.684
20211225183220,0,0.7163054136,-27.22695612,-52.13877359,1,0.282
20211223190807,0,2.040339064,-26.9982786,-50.20962304,1,0.305
20211223182120,0,-0.02730565114,-27.27840562,-52.3510123,0,0.889
20211222110659,0,0.6691172603,-27.36652374,-52.0412674,0,0.941
20211221223009,1,1.500513771,-27.65965652,-52.50892258,1,0.287
20211221192525,1,1.675896282,-26.95890938,-51.83741284,1,0.305
20211221145130,1,0.554323881,-27.18347665,-52.31716429,1,0.097
20211221145129,1,1.293343898,-27.12567726,-52.30864939,1,0.314
20211221133642,0,0.07153524156,-27.14814548,-52.22619613,0,0.902
20211220052601,0,0.4693315352,-27.24393551,-52.12152674,1,0.459
20211219024017,0,-0.1987681807,-27.24326921,-52.12281169,0,0.508
20211218150247,1,2.005360572,-27.21445968,-49.74126181,1,0.051
20211217114748,1,0.4576532359,-27.19583896,-52.14909538,0,0.955
20211216170127,1,1.077459368,-27.20930839,-52.05533762,1,0.288
20211215123903,1,0.9625683861,-27.02533356,-52.30716396,0,0.956
20211211012641,0,-0.1435166209,-27.25942946,-52.33030393,1,0.105
20211210234106,0,-0.2420240209,-27.2742924,-52.27961966,1,0.132
20211209115558,0,-0.07857988763,-27.20657827,-52.10349647,0,0.934
20211208215333,1,-0.6206248196,-27.64367221,-51.30880533,0,0.914
20211208185426,0,2.202010024,-26.71131005,-49.72797662,1,0.036
20211206113046,0,0.8709207555,-27.24060601,-52.09158096,0,0.653
20211203161852,1,2.069489999,-27.52252625,-49.9386465,1,0.021
20211201234806,0,0.0468757057,-27.24569325,-52.12128379,1,0.25
20211201165927,1,1.147645839,-27.89262342,-51.81611656,1,0.002
20211201013722,0,-0.7425531517,-27.24680252,-52.1228561,1,0.145
20211130204318,1,0.675700305,-27.68483185,-51.28891071,0,0.704
20211130175457,0,-0.5701145425,-27.71333003,-51.27536687,0,0.888
20211130174346,1,0.466143297,-27.10087767,-52.40493154,0,0.899
20211130170055,1,1.212557666,-27.2166228,-52.07761618,0,0.855
20211128172815,0,-0.9520710902,-27.70009306,-51.29760043,0,0.802
20211125183739,1,0.952825017,-27.14882654,-52.41805248,1,0.215
20211124185830,1,1.741258131,-26.99988116,-52.40658562,0,0.98
20211124043016,0,-1.09459296,-27.24305176,-52.12043531,1,0.473
20211123164129,1,1.073136119,-27.1303215,-52.55902481,1,0.386
20211122063855,0,-0.1222510689,-27.24401828,-52.12302194,0,0.57
20211118133243,0,-0.1675329467,-27.30470633,-52.34552806,0,0.525
20211118131434,0,0.04034454322,-27.30582458,-52.34407261,1,0.267
20211118095412,0,0.008230577872,-27.2444203,-52.12374615,1,0.277
20211118080929,0,-0.6427687011,-27.24654323,-52.12552774,0,0.53
20211118075124,0,-0.3163195359,-27.24269387,-52.12289971,0,0.634
20211118075043,0,0.003413429903,-27.2452272,-52.1223207,1,0.458
20211118065256,0,-0.3556071636,-27.24316806,-52.12416734,1,0.432
20211118060054,0,0.09993966853,-27.24476258,-52.12358837,1,0.266
20211118055932,0,1.298419516,-27.24395978,-52.12356211,0,0.724
20211118050959,0,-0.4991742683,-27.24340059,-52.12310178,0,0.564
20211117190434,0,0.4883891383,-27.24417783,-52.12264094,1,0.355
20211117134716,1,1.165110987,-27.40976453,-51.25499658,1,0.092
20211116235810,0,-0.3700798313,-27.22222865,-52.13903546,1,0.074
20211116130148,0,0.01141940789,-27.26997076,-52.13825634,0,0.922
20211116052147,0,-0.9149780497,-27.21688563,-52.15221433,1,0.108
20211116031934,0,-0.5988796896,-27.2408471,-52.12174821,0,0.636
20211116025603,0,-0.53073207,-27.24458342,-52.12294948,0,0.681
20211115203343,0,0.660101861,-27.24389178,-52.12355935,1,0.335
20211112170051,1,1.094932547,-27.2139097,-52.03582231,1,0.019
20211112170040,1,1.252148012,-27.20761445,-52.05955049,1,0.017
20211111173331,1,0.7775598026,-27.14636612,-52.50433731,1,0.385
20211110102407,0,-0.100563121,-27.25592515,-52.14328094,0,0.611
20211109122048,1,1.214364725,-27.56148529,-52.39752197,0,0.704
20211108094858,0,-0.2546904514,-27.27657187,-52.20308469,0,0.919
20211108094650,0,-0.5262849292,-27.25539015,-52.12732192,1,0.107
20211105141527,1,1.194218547,-27.21865065,-52.07969061,0,0.685
20211105102939,0,-0.5218535159,-27.26001473,-52.12600472,0,0.777
20211104192151,1,2.466226348,-26.02978761,-50.89811794,1,0.031
20211104112315,1,2.116242716,-26.1388588,-50.98302841,1,0.007
20211103202920,1,0.6412629387,-27.67722786,-51.27297794,0,0.515
20211103152932,0,-0.3954341854,-27.29267263,-52.17423205,0,0.97
20211103143802,1,1.332591889,-27.18016761,-52.31627732,0,0.87
20211102161355,1,2.245555603,-27.37710762,-49.80990601,1,0.498
20211102144620,1,0.9226818557,-27.93922549,-50.92662292,0,1.0
20211101183657,1,1.088488814,-27.19367815,-52.1564248,0,0.716
20211101030649,0,-0.5338651099,-27.24314407,-52.12404671,0,0.519
20211031162109,0,0.1437748677,-27.29350235,-52.16268025,0,0.643
20211030045717,0,-0.4798973204,-27.29422704,-52.16368549,0,0.955
20211029185423,0,-0.2288984302,-27.19194586,-52.11764211,1,0.114
20211029125716,1,1.083399082,-27.12755013,-52.59293365,1,0.115
20211027212512,0,-0.2977735905,-27.3205466,-52.20285095,0,0.943
20211024043114,0,-0.9211325334,-27.27092692,-52.28169675,0,0.747
20211022102738,0,0.1122298885,-27.28252358,-52.27937484,0,0.741
20211020063646,0,-0.0592805544,-27.70279471,-51.31056602,0,0.573
20211019203001,1,1.812633033,-27.06221397,-52.65204537,1,0.019
20211019151014,0,-0.3786199401,-27.25079445,-52.12809987,0,0.68
20211019135901,1,0.5860116385,-27.66818965,-51.2655041,1,0.469
20211018203818,0,-0.4702344853,-27.24200183,-52.12161255,1,0.392
20211018000855,0,0.9394796304,-27.31884974,-52.17300743,0,0.895
20211012235511,0,-0.8728745258,-27.21028925,-52.13454467,0,0.954
20211011205348,1,2.091740615,-28.6598428,-51.66479439,1,0.02
20211011024007,0,-0.3430739677,-27.23583486,-52.11549845,0,0.612
20211010113845,0,-0.03987384063,-27.28996638,-52.15296571,0,0.937
20211010081146,0,-1.209815845,-27.24077446,-52.12401421,0,0.738
20211010073621,0,-1.090275212,-27.24438914,-52.12299099,0,0.683
20211010060926,0,-0.6071010107,-27.24316005,-52.12195793,1,0.335
20211010032718,0,-0.7098599437,-27.24433195,-52.12423269,0,0.755
20211008124241,1,0.9498554534,-27.2272814,-52.0912575,0,0.881
20211007170302,1,1.066166376,-27.2178947,-52.07761152,0,0.58
20211007092143,0,0.01228505044,-27.24372069,-52.12164391,0,0.532
20211007072745,0,-0.4102447756,-27.24375983,-52.12388619,0,0.569
20211007071109,0,-0.01461817917,-27.24427246,-52.12172106,0,0.584
20211007062204,0,0.3311924135,-27.23097198,-52.13490887,0,0.712
20211007034919,0,-0.5760612798,-27.24581104,-52.12260031,1,0.467
20211007030701,0,-0.8401741461,-27.24396039,-52.12298415,1,0.471
20211007021015,0,-1.048237679,-27.24164284,-52.1251169,0,0.562
20211007004801,0,-0.1826125398,-27.24304511,-52.12164886,0,0.51
20211006235103,0,-0.7096153307,-27.24353818,-52.12418219,0,0.579
20211006204758,0,-0.3241337893,-27.22142071,-52.16345626,0,0.828
20211006133445,1,0.3806536611,-27.22581709,-52.09295669,0,0.933
20211006133426,1,0.6898123255,-27.22552456,-52.09350351,0,0.959
20211006105132,0,-0.2309642576,-27.24411761,-52.12187013,0,0.511
20211006094418,0,0.2591873229,-27.24559793,-52.12154813,0,0.663
20211006093517,0,-0.08031492509,-27.24350995,-52.12167793,1,0.134
20211006055104,0,-1.151512786,-27.26948406,-52.15575381,0,0.665
20211002045532,0,-0.08532635472,-27.30136787,-52.15566485,0,0.929
20210929191445,1,0.2287830324,-27.23030902,-52.08559296,0,0.938
20210924170239,1,0.9712626911,-27.21142035,-52.05203559,0,0.652
20210922195850,1,0.7447208762,-27.67916608,-51.27847611,0,0.953
20210921171018,1,1.548782038,-27.42877761,-51.19258217,1,0.02
20210913180913,0,0.342568503,-27.30052,-52.32868969,1,0.447
20210913171007,0,0.5901712724,-27.29771117,-52.34335066,1,0.339
20210913170030,1,1.085612043,-27.21122279,-52.05394336,0,0.535
20210913125134,0,0.4494635718,-27.29145743,-52.34626217,1,0.332
20210913114734,0,0.07248824377,-27.2992407,-52.34907276,1,0.063
20210913112412,0,0.009796265002,-27.30230176,-52.34266094,1,0.317
20210913111359,0,0.263348781,-27.31879761,-52.33382312,1,0.241
20210913110455,0,-0.2488926753,-27.29516522,-52.3407002,1,0.286
20210912170326,1,1.068132624,-28.51679598,-51.59292494,0,0.912
20210912054713,0,-0.2987316612,-27.30407916,-52.15291272,1,0.014
20210911175737,0,0.1868102218,-27.29684611,-52.33858684,1,0.354
20210910184026,0,0.2345786286,-27.30327878,-52.3421477,1,0.252
20210910130208,0,-0.05988704194,-27.29725192,-52.34157885,0,0.81
20210907120113,0,-0.7656372694,-27.21309172,-52.10844296,1,0.225
20210906185125,0,0.5501450976,-27.31571368,-52.33799202,1,0.02
20210906185116,0,0.9035555189,-27.34018316,-52.32986837,1,0.038
