Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,BEB11,25,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,25,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,25,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,52,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,52,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB11,52,None,-21.06867,-48.5015,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB12,02,None,-21.06867,-48.488,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB12,52,None,-21.06867,-48.488,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB13,05,None,-21.04862,-48.5645,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB13,05,None,-21.04862,-48.5645,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB13,05,None,-21.04862,-48.5645,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB14,05,None,-21.02799,-48.5688,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BEB15,05,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
